resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Indoor Equipment Checklist,checklist,,,AC-G-10,Indoor Equipment,,,,,,,
Pipework Checklist,checklist,,,,Pipework,,,,,,,
Refrigeration Pipe Checklist,checklist,,,,Refrigeration Pipe,,,,,,,
Indoor Equipment Checklist,checklist,,,AC-G-11,Indoor Equipment,,,,,,,
Pipework Checklist,checklist,,,,Pipework,,,,,,,
Refrigeration Pipe Checklist,checklist,,,,Refrigeration Pipe,,,,,,,
Indoor Equipment Checklist,checklist,,,AC-G-12,Indoor Equipment,,,,,,,
Pipework Checklist,checklist,,,,Pipework,,,,,,,
Refrigeration Pipe Checklist,checklist,,,,Refrigeration Pipe,,,,,,,
Indoor Equipment Checklist,checklist,,,AC-G-13,Indoor Equipment,,,,,,,
Pipework Checklist,checklist,,,,Pipework,,,,,,,
Refrigeration Pipe Checklist,checklist,,,,Refrigeration Pipe,,,,,,,
Indoor Equipment Checklist,checklist,,,AC-G-14,Indoor Equipment,,,,,,,
Pipework Checklist,checklist,,,,Pipework,,,,,,,
Refrigeration Pipe Checklist,checklist,,,,Refrigeration Pipe,,,,,,,
Indoor Equipment Checklist,checklist,,,AC-G-15,Indoor Equipment,,,,,,,
Pipework Checklist,checklist,,,,Pipework,,,,,,,
Refrigeration Pipe Checklist,checklist,,,,Refrigeration Pipe,,,,,,,
Indoor Equipment Checklist,checklist,,,AC-G-16,Indoor Equipment,,,,,,,
Pipework Checklist,checklist,,,,Pipework,,,,,,,
Refrigeration Pipe Checklist,checklist,,,,Refrigeration Pipe,,,,,,,
Indoor Equipment Checklist,checklist,,,AC-G-17,Indoor Equipment,,,,,,,
Pipework Checklist,checklist,,,,Pipework,,,,,,,
Refrigeration Pipe Checklist,checklist,,,,Refrigeration Pipe,,,,,,,
Indoor Equipment Checklist,checklist,,,AC-G-18,Indoor Equipment,,,,,,,
Pipework Checklist,checklist,,,,Pipework,,,,,,,
Refrigeration Pipe Checklist,checklist,,,,Refrigeration Pipe,,,,,,,
Indoor Equipment Checklist,checklist,,,AC-G-19,Indoor Equipment,,,,,,,
Pipework Checklist,checklist,,,,Pipework,,,,,,,
Refrigeration Pipe Checklist,checklist,,,,Refrigeration Pipe,,,,,,,
Indoor Equipment Checklist,checklist,,,AC-G-20,Indoor Equipment,,,,,,,
Pipework Checklist,checklist,,,,Pipework,,,,,,,
Refrigeration Pipe Checklist,checklist,,,,Refrigeration Pipe,,,,,,,
Indoor Equipment Checklist,checklist,,,AC-G-21,Indoor Equipment,,,,,,,
Pipework Checklist,checklist,,,,Pipework,,,,,,,
Refrigeration Pipe Checklist,checklist,,,,Refrigeration Pipe,,,,,,,
Indoor Equipment Checklist,checklist,,,AC-G-27,Indoor Equipment,,,,,,,
Pipework Checklist,checklist,,,,Pipework,,,,,,,
Refrigeration Pipe Checklist,checklist,,,,Refrigeration Pipe,,,,,,,
Indoor Equipment Checklist,checklist,,,AC-G-28,Indoor Equipment,,,,,,,
Pipework Checklist,checklist,,,,Pipework,,,,,,,
Refrigeration Pipe Checklist,checklist,,,,Refrigeration Pipe,,,,,,,
Indoor Equipment Checklist,checklist,,,AC-G-29,Indoor Equipment,,,,,,,
Pipework Checklist,checklist,,,,Pipework,,,,,,,
Refrigeration Pipe Checklist,checklist,,,,Refrigeration Pipe,,,,,,,
Indoor Equipment Checklist,checklist,,,AC-G-30,Indoor Equipment,,,,,,,
Pipework Checklist,checklist,,,,Pipework,,,,,,,
Refrigeration Pipe Checklist,checklist,,,,Refrigeration Pipe,,,,,,,
Indoor Equipment Checklist,checklist,,,AC-G-31,Indoor Equipment,,,,,,,
Pipework Checklist,checklist,,,,Pipework,,,,,,,
Refrigeration Pipe Checklist,checklist,,,,Refrigeration Pipe,,,,,,,
Indoor Equipment Checklist,checklist,,,AC-G-32,Indoor Equipment,,,,,,,
Pipework Checklist,checklist,,,,Pipework,,,,,,,
Refrigeration Pipe Checklist,checklist,,,,Refrigeration Pipe,,,,,,,
Indoor Equipment Checklist,checklist,,,AC-G-33,Indoor Equipment,,,,,,,
Pipework Checklist,checklist,,,,Pipework,,,,,,,
Refrigeration Pipe Checklist,checklist,,,,Refrigeration Pipe,,,,,,,
Indoor Equipment Checklist,checklist,,,AC-G-38,Indoor Equipment,,,,,,,
Pipework Checklist,checklist,,,,Pipework,,,,,,,
Refrigeration Pipe Checklist,checklist,,,,Refrigeration Pipe,,,,,,,
