resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,THB13,,,,,,,,
,step,,,,TH37,,,,,,,
ST - S - Timber Framing,checklist,,,,,Timber Framing,,,,,,
ST - S - Roof structure - Timber Trusses,checklist,,,,,Timber Trusses,,,,,,
FC - S - External Envelope,checklist,,,,,External Envelope,,,,,,
"FC - S - Windows, Sliders and Sealants",checklist,,,,,"Windows, Sliders and Sealants",,,,,,
POST - S - Skirting/ Architraves & Trims ,checklist,,,,,"Skirting, Architraves & Trims",,,,,,
POST - S - Hardware Installation,checklist,,,,,Hardware,,,,,,
POST - S - Internal door installation ,checklist,,,,,Internal Doors,,,,,,
POST - S - Handrails ,checklist,,,,,Handrails,,,,,,
,step,,,,TH38,,,,,,,
ST - S - Timber Framing,checklist,,,,,Timber Framing,,,,,,
ST - S - Roof structure - Timber Trusses,checklist,,,,,Timber Trusses,,,,,,
FC - S - External Envelope,checklist,,,,,External Envelope,,,,,,
"FC - S - Windows, Sliders and Sealants",checklist,,,,,"Windows, Sliders and Sealants",,,,,,
POST - S - Skirting/ Architraves & Trims ,checklist,,,,,"Skirting, Architraves & Trims",,,,,,
POST - S - Hardware Installation,checklist,,,,,Hardware,,,,,,
POST - S - Internal door installation ,checklist,,,,,Internal Doors,,,,,,
POST - S - Handrails ,checklist,,,,,Handrails,,,,,,
,step,,,,TH39,,,,,,,
ST - S - Timber Framing,checklist,,,,,Timber Framing,,,,,,
ST - S - Roof structure - Timber Trusses,checklist,,,,,Timber Trusses,,,,,,
FC - S - External Envelope,checklist,,,,,External Envelope,,,,,,
"FC - S - Windows, Sliders and Sealants",checklist,,,,,"Windows, Sliders and Sealants",,,,,,
POST - S - Skirting/ Architraves & Trims ,checklist,,,,,"Skirting, Architraves & Trims",,,,,,
POST - S - Hardware Installation,checklist,,,,,Hardware,,,,,,
POST - S - Internal door installation ,checklist,,,,,Internal Doors,,,,,,
POST - S - Handrails ,checklist,,,,,Handrails,,,,,,
