Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Doors Progress (Other),,,,,,,
,Scope,,,Site QA - Doors and Windows,,,
,Rows,,,,,,
,,GHS,dynamic,Door,GHS,Site QA - Doors and Windows,
,,OPS,dynamic,Door,OPS,Site QA - Doors and Windows,
,,TNK,grouping,TNK,,,
,,TNK-D.G.001A,,TNK-D.G.001A,Door,TNK,Site QA - Doors and Windows
,,TNK-D.G.001B,,TNK-D.G.001B,Door,TNK,Site QA - Doors and Windows
,,UT1,dynamic,Door,UT1,Site QA - Doors and Windows,
,,VRC,dynamic,Door,VRC,Site QA - Doors and Windows,
,,FM1,dynamic,Door,FM1,Site QA - Doors and Windows,
,,KIT,dynamic,Door,KIT,Site QA - Doors and Windows,
,,LAU,dynamic,Door,LAU,Site QA - Doors and Windows,
,,FM3,dynamic,Door,FM3,Site QA - Doors and Windows,
,,HOR,dynamic,Door,HOR,Site QA - Doors and Windows,
,,HR2,dynamic,Door,HR2,Site QA - Doors and Windows,
,,HRO,dynamic,Door,HRO,Site QA - Doors and Windows,
,,MSU,dynamic,Door,MSU,Site QA - Doors and Windows,
,,DCU,dynamic,Door,DCU,Site QA - Doors and Windows,
,,IND,dynamic,Door,IND,Site QA - Doors and Windows,
,,PCP,dynamic,Door,PCP,Site QA - Doors and Windows,
,,SPO,dynamic,Door,SPO,Site QA - Doors and Windows,
,,STA,dynamic,Door,STA,Site QA - Doors and Windows,
,,PRO,dynamic,Door,PRO,Site QA - Doors and Windows,
,,WAS,dynamic,Door,WAS,Site QA - Doors and Windows,
,,WHA,dynamic,Door,WHA,Site QA - Doors and Windows,
,,SCW,grouping,SCW,,,
,,SCW-D.SCW.A031,,SCW-D.SCW.A031,Door,SCW,Site QA - Doors and Windows
,Columns,,,,,,
,,Prior to Commencement – documentation completed & approved,,Prior to Commencement – The following documentation are completed and approved:,,,
,,Take Delivery of Door Units,,Take Delivery of Door Units:,,,
,,Preinstall Door Checks / Openings Prepared to Receive Doors,,Preinstall Door Checks / Openings Prepared to Receive Doors:,,,
,,Door Installation (Part 1),,Door Installation (Part 1):,,,
,,CPB Sign Off (Part 1),,CPB Sign Off (Part 1):,,,
,,Door Installation (Part 2),,Door Installation (Part 2):,,,
,,Honeywell Sign Off,,Honeywell Sign Off:,,,
,,Door Installation (Part 3),,Door Installation (Part 3):,,,
,,Final Checks,,Final Checks,,,
,,CPB Sign Off (Part 2),,CPB Sign Off (Part 2):,,,
,,Site Hose Testing for External Doors (Post hardware install),,Site Hose Testing for External Doors (Post hardware install):,,,
