Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,Site QA,
,Rows,,,,
,,Basement ,dynamic,Basement ,Site QA
,,Level 1,dynamic,Level 1,Site QA
,Columns,,,,
,,Setout,,Setout,
,,Soffit Insulation,,Soffit Insulation,
,,Speedpanel,,Speedpanel,
,,Frame Walls,,Frame Walls,
,,Install Noggins,,Install Noggins,
,,Plaster wall sheeting,,Plaster wall sheeting,
,,Frame ceilings,,Frame ceilings,
,,Sheet ceiling,,Sheet ceiling,
,,Stop & Sand,,Stop & Sand,
,,Ceiling tile install,,Ceiling tile install,
,,Lead lined plaster installed,,Lead lined plaster installed,
