type,name,values,prefix,postfix,usage count,user addable,template name
checklist,Zone Checklist,,,,,,Zone Checklist
section,Details,,,,,,
checkpoint,Setout,,,,,,
checkpoint,Soffit Insulation,,,,,,
checkpoint,Speedpanel,,,,,,
checkpoint,Frame Walls,,,,,,
checkpoint,Install Noggins,,,,,,
checkpoint,Plaster wall sheeting,,,,,,
checkpoint,Frame ceilings,,,,,,
checkpoint,Sheet ceiling,,,,,,
checkpoint,Stop & Sand,,,,,,
checkpoint,Ceiling tile install,,,,,,
,,,,,,,
checklist,Zone Checklist,,,,,,Zone Checklist (+Lead lined plaster installed)
section,Details,,,,,,
checkpoint,Setout,,,,,,
checkpoint,Soffit Insulation,,,,,,
checkpoint,Speedpanel,,,,,,
checkpoint,Frame Walls,,,,,,
checkpoint,Install Noggins,,,,,,
checkpoint,Plaster wall sheeting,,,,,,
checkpoint,Frame ceilings,,,,,,
checkpoint,Sheet ceiling,,,,,,
checkpoint,Stop & Sand,,,,,,
checkpoint,Ceiling tile install,,,,,,
checkpoint,Lead lined plaster installed,,,,,,
