resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Ensuite,,,,,,,,
Screeding,checklist,,,,Screeding,,,,,,,
Waterproofing,checklist,,,,Waterproofing,,,,,,,
Tiling,checklist,,,,Tiling,,,,,,,
,step,,,Toilet/ WC,,,,,,,,
Screeding,checklist,,,,Screeding,,,,,,,
Waterproofing,checklist,,,,Waterproofing,,,,,,,
Tiling,checklist,,,,Tiling,,,,,,,
,step,,,Kitchen,,,,,,,,
Screeding,checklist,,,,Screeding,,,,,,,
Waterproofing,checklist,,,,Waterproofing,,,,,,,
Facade Tiling,checklist,,,,Facade Tiling,,,,,,,
