Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,
d70a8c2c-65f3-42cb-9b7c-65eca7091801,Signoffs not allowed on checklist-flat.,holdpoint,not-started,,,TRUE,TRUE,Site QA ITP List,LKA Signature,,,,,
cda5a840-cfce-486e-ace9-a323cd0d7c38,Signoffs not allowed on checklist-flat.,holdpoint,pass,,,TRUE,TRUE,Aotea Station,L3 Plant,CRL-AOT-MEC-AES-DRG - 138701 (piping),CHW / HHW F & R Main Piping Run,LKA Signature,,
7c75ef47-d7e7-4d10-a903-6a744fd39f41,Signoffs not allowed on checklist-flat.,holdpoint,not-started,,,TRUE,TRUE,Aotea Station,L3 Plant,CRL-AOT-MEC-AES-DRG - 138701 (piping),Condensate Drain Piping Run,LKA Signature,,
b1608628-4505-484f-9950-cd8add41dc67,Signoffs not allowed on checklist-flat.,holdpoint,pass,,,TRUE,TRUE,Aotea Station,L2 Plant,CRL-AOT-MEC-AES-DRG-138601 (Piping),CHW / HHW F & R Main Piping Run,LKA Signature,,
3c591c06-b1c9-40c5-8043-7032bf1d718f,Signoffs not allowed on checklist-flat.,holdpoint,not-started,,,TRUE,TRUE,Aotea Station,L2 Plant,CRL-AOT-MEC-AES-DRG-138601 (Piping),Condensate Drain Piping Run,LKA Signature,,
7e1fbff7-a1fc-4caf-a5cc-59c9d96d1bde,Signoffs not allowed on checklist-flat.,holdpoint,pass,,,TRUE,TRUE,Aotea Station,L1 Plant,CRL-AOT-MEC-AES-DRG-138501 (Piping),CHW / HHW F & R Main Piping Run,LKA Signature,,
428640da-2abb-4783-a956-3e7fef33fdab,Signoffs not allowed on checklist-flat.,holdpoint,not-started,,,TRUE,TRUE,Aotea Station,L1 Plant,CRL-AOT-MEC-AES-DRG-138501 (Piping),Condensate Drain Piping Run,LKA Signature,,
c773cae4-cd49-421d-9e9a-e40850417d48,Signoffs not allowed on checklist-flat.,holdpoint,pass,,,TRUE,TRUE,Aotea Station,L0 Wellesley East,CRL-AOT-MEC-AES-DRG-138001 (Piping),CHW / HHW F & R Main Piping Run,LKA Signature,,
137ba552-11f9-448a-b7ec-35a1e586fbbe,Signoffs not allowed on checklist-flat.,holdpoint,not-started,,,TRUE,TRUE,Aotea Station,L0 Wellesley East,CRL-AOT-MEC-AES-DRG-138001 (Piping),Condensate Drain Piping Run,LKA Signature,,
fee7cbcb-cb54-4d48-a1d5-b139d2df1404,Signoffs not allowed on checklist-flat.,holdpoint,pass,,,TRUE,TRUE,Aotea Station,L0 Wellesley East,LKA Signature,,,,
ed3f0e17-ca66-409e-b7d4-f9b447cc2ac0,Signoffs not allowed on checklist-flat.,holdpoint,not-started,,,TRUE,TRUE,Aotea Station,B1,Piping,"CRL-AOT-MEC-AES-DRG-131101	MECHANICAL PIPEWORK_B1 - ZONE 3 ",CHW / HHW F & R Main Piping Run,LKA Signature,
3adcaed5-bbe3-4cf3-8e49-7dcc1d875117,Signoffs not allowed on checklist-flat.,holdpoint,not-started,,,TRUE,TRUE,Aotea Station,B1,Piping,"CRL-AOT-MEC-AES-DRG-131101	MECHANICAL PIPEWORK_B1 - ZONE 3 ",Condensate Drain Piping Run,LKA Signature,
5f2b10a5-781b-4caa-946e-95158ef6063d,Signoffs not allowed on checklist-flat.,holdpoint,pass,,,TRUE,TRUE,Aotea Station,B1,Piping,CRL-AOT-MEC-AES-DRG-133101/102-MECHANICAL PIPEWORK_B1  - ZONE 4,CRL-AOT-MEC-AES-DRG - 133101 (piping),CHW / HHW F & R Main Piping Run,LKA Signature
5853210e-c8c7-4675-9764-4a8b8e7000b1,Signoffs not allowed on checklist-flat.,holdpoint,pass,,,TRUE,TRUE,Aotea Station,B1,Piping,CRL-AOT-MEC-AES-DRG-133101/102-MECHANICAL PIPEWORK_B1  - ZONE 4,CRL-AOT-MEC-AES-DRG - 133102 (piping),CHW / HHW F & R Main Piping Run,LKA Signature
ea296420-4d61-4e36-be26-cd6c7478646c,Signoffs not allowed on checklist-flat.,holdpoint,not-started,,,TRUE,TRUE,Aotea Station,B1,Piping,"CRL-AOT-MEC-AES-DRG-134101	MECHANICAL PIPEWORK_B1  - ZONE 5 ",CHW / HHW F & R Main Piping Run,LKA Signature,
2dd831be-9af5-405e-b585-1c8ade49f246,Signoffs not allowed on checklist-flat.,holdpoint,pass,,,TRUE,TRUE,Aotea Station,B1,Piping,"CRL-AOT-MEC-AES-DRG-137101 	MECHANICAL PIPEWORK_B1 - ZONE 10 ",CHW / HHW F & R Main Piping Run,LKA Signature,
7aed434d-ce90-49f2-9a09-01a0a43759cd,Signoffs not allowed on checklist-flat.,holdpoint,not-started,,,TRUE,TRUE,Aotea Station,B1,Piping,"CRL-AOT-MEC-AES-DRG-138101/102	MECHANICAL PIPEWORK_B1 - ZONE 11 ",CHW / HHW F & R Main Piping Run,LKA Signature,
4a9db590-41c4-4ca9-a121-8a87f4d6e4e6,Signoffs not allowed on checklist-flat.,holdpoint,pass,,,TRUE,TRUE,Aotea Station,B1,Piping,"CRL-AOT-MEC-AES-DRG-138101/102	MECHANICAL PIPEWORK_B1 - ZONE 11 ",CHW / HHW F & R Main Piping Run,LKA Signature,
c6d70489-ecad-4b96-9a0c-bb8ea21804b9,Signoffs not allowed on checklist-flat.,holdpoint,not-started,,,TRUE,TRUE,Aotea Station,B1,Piping,"CRL-AOT-MEC-AES-DRG-138101/102	MECHANICAL PIPEWORK_B1 - ZONE 11 ",Condensate Drain Piping Run,LKA Signature,
e16e7f15-f2a9-4595-9145-97771af0fbd0,Signoffs not allowed on checklist-flat.,holdpoint,pass,,,TRUE,TRUE,Aotea Station,B2 Upper Floor,CRL-AOT-MEC-AES-DRG-138201/202 B2 (Piping) Zone 11,CHW / HHW F & R Main Piping Run,LKA Signature,,
668bf5d1-8e8a-4e86-ba64-54b4e3003ee1,Signoffs not allowed on checklist-flat.,holdpoint,pass,,,TRUE,TRUE,Aotea Station,B2 Upper Floor,CRL-AOT-MEC-AES-DRG-138201/202 B2 (Piping) Zone 11,CHW / HHW F & R Main Piping Run,LKA Signature,,
820af6c1-d556-4106-9d8c-d66004aa07d2,Signoffs not allowed on checklist-flat.,holdpoint,not-started,,,TRUE,TRUE,Aotea Station,B2 Upper Floor,CRL-AOT-MEC-AES-DRG-138201/202 B2 (Piping) Zone 11,Condensate Drain Piping Run,LKA Signature,,
2d22bc92-d860-4ba8-a369-96c0105f4b4b,Signoffs not allowed on checklist-flat.,holdpoint,not-started,,,TRUE,TRUE,Aotea Station,B3,Piping,CRL-AOT-MEC-AES-DRG-131301-MECHANICAL PIPEWORK_B3 PLATFORM - ZONE 3 ,Condensate Drain Piping Run,LKA Signature,
76d549f0-c862-43a3-bef6-f6936dfd0f51,Signoffs not allowed on checklist-flat.,holdpoint,pass,,,TRUE,TRUE,Aotea Station,B3,Piping,"CRL-AOT-MEC-AES-DRG-133301	MECHANICAL PIPEWORK_B3 PLATFORM - ZONE 4 ",CHW / HHW F & R Main Piping Run,LKA Signature,
f56ea53c-8075-419b-9c1e-f3e0358dfbe3,Signoffs not allowed on checklist-flat.,holdpoint,pass,,,TRUE,TRUE,Aotea Station,B3,Piping,"CRL-AOT-MEC-AES-DRG-133301	MECHANICAL PIPEWORK_B3 PLATFORM - ZONE 4 ",CHW / HHW F & R Main Piping Run,LKA Signature,
8bf687b0-8b85-498e-9001-e02b57f31196,Signoffs not allowed on checklist-flat.,holdpoint,not-started,,,TRUE,TRUE,Aotea Station,B3,Piping,"CRL-AOT-MEC-AES-DRG-133301	MECHANICAL PIPEWORK_B3 PLATFORM - ZONE 4 ",Condensate Drain Piping Run,LKA Signature,
dc56772f-9e6a-446d-9554-92363fcce008,Signoffs not allowed on checklist-flat.,holdpoint,not-started,,,TRUE,TRUE,Aotea Station,B3,Piping,"CRL-AOT-MEC-AES-DRG-136301/302	MECHANICAL PIPEWORK_B3 PLATFORM - ZONE 7",CHW / HHW F & R Main Piping Run,LKA Signature,
12bc087b-d681-4206-be2c-553e2fa1a288,Signoffs not allowed on checklist-flat.,holdpoint,not-started,,,TRUE,TRUE,Aotea Station,B3,Piping,"CRL-AOT-MEC-AES-DRG-136301/302	MECHANICAL PIPEWORK_B3 PLATFORM - ZONE 7",Condensate Drain Piping Run,LKA Signature,
92850ab9-21ae-4d5f-923f-969a3d70dd48,Signoffs not allowed on checklist-flat.,holdpoint,not-started,,,TRUE,TRUE,Aotea Station,B3,Piping,"CRL-AOT-MEC-AES-DRG-136303	MECHANICAL PIPEWORK_B3 PLATFORM - ZONE 8",CHW / HHW F & R Main Piping Run,LKA Signature,
