Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,
35fbc4ad-c348-4bdd-b3d6-5b94792f44be,,checklist-flat,not-started,CRL-ITR-007 - Hydro Pressure Test,checklist-flat,FALSE,FALSE,Site QA ITP List,CRL-ITR-007 - Hydro Pressure Test,,,,,
31ac11cd-3474-483d-9c1b-1e66a9310054,,checklist-flat,pass,CRL-ITR-007 - Hydro Pressure Test,checklist-flat,FALSE,FALSE,Aotea Station,L3 Plant,CRL-AOT-MEC-AES-DRG - 138701 (piping),CHW / HHW F & R Main Piping Run,CRL-ITR-007 - Hydro Pressure Test,,
d37bbe4a-7988-46cf-83a6-f7c275a273c3,,checklist-flat,not-started,CRL-ITR-007 - Hydro Pressure Test,checklist-flat,FALSE,FALSE,Aotea Station,L3 Plant,CRL-AOT-MEC-AES-DRG - 138701 (piping),Condensate Drain Piping Run,CRL-ITR-007 - Hydro Pressure Test,,
b741e0fe-40c9-4990-a58c-7d8071d6b33f,,checklist-flat,pass,CRL-ITR-007 - Hydro Pressure Test,checklist-flat,FALSE,FALSE,Aotea Station,L2 Plant,CRL-AOT-MEC-AES-DRG-138601 (Piping),CHW / HHW F & R Main Piping Run,CRL-ITR-007 - Hydro Pressure Test,,
39f2a996-06ca-4108-808b-805ad8426bb1,,checklist-flat,not-started,CRL-ITR-007 - Hydro Pressure Test,checklist-flat,FALSE,FALSE,Aotea Station,L2 Plant,CRL-AOT-MEC-AES-DRG-138601 (Piping),Condensate Drain Piping Run,CRL-ITR-007 - Hydro Pressure Test,,
7fd22542-7409-4a47-96ca-57dde77dbcf0,,checklist-flat,pass,CRL-ITR-007 - Hydro Pressure Test,checklist-flat,FALSE,FALSE,Aotea Station,L1 Plant,CRL-AOT-MEC-AES-DRG-138501 (Piping),CHW / HHW F & R Main Piping Run,CRL-ITR-007 - Hydro Pressure Test,,
a4069802-8d22-4f3e-9276-330b6b509956,,checklist-flat,not-started,CRL-ITR-007 - Hydro Pressure Test,checklist-flat,FALSE,FALSE,Aotea Station,L1 Plant,CRL-AOT-MEC-AES-DRG-138501 (Piping),Condensate Drain Piping Run,CRL-ITR-007 - Hydro Pressure Test,,
44f1ddac-32ad-42e1-b8ab-db957d3d836a,,checklist-flat,pass,CRL-ITR-007 - Hydro Pressure Test,checklist-flat,FALSE,FALSE,Aotea Station,L0 Wellesley East,CRL-AOT-MEC-AES-DRG-138001 (Piping),CHW / HHW F & R Main Piping Run,CRL-ITR-007 - Trade Pressure Test,,
df8ca67b-4bd1-421a-bcf8-4fe46924574b,,checklist-flat,not-started,CRL-ITR-007 - Hydro Pressure Test,checklist-flat,FALSE,FALSE,Aotea Station,L0 Wellesley East,CRL-AOT-MEC-AES-DRG-138001 (Piping),Condensate Drain Piping Run,CRL-ITR-007 - Hydro Pressure Test,,
101b68f6-2efe-4a3d-ba5b-d67e3d55f729,,checklist-flat,pass,CRL-ITR-007 - Hydro Pressure Test,checklist-flat,FALSE,FALSE,Aotea Station,L0 Wellesley East,CRL-ITR-007 - 12/12 Air Pressure Test,,,,
30016f0a-4269-4934-898c-b3aab829e0e6,,checklist-flat,not-started,CRL-ITR-007 - Hydro Pressure Test,checklist-flat,FALSE,FALSE,Aotea Station,B1,Piping,"CRL-AOT-MEC-AES-DRG-131101	MECHANICAL PIPEWORK_B1 - ZONE 3 ",CHW / HHW F & R Main Piping Run,CRL-ITR-007 - Hydro Pressure Test,
51930989-f3fa-4311-84d0-f37bd86c4f53,,checklist-flat,not-started,CRL-ITR-007 - Hydro Pressure Test,checklist-flat,FALSE,FALSE,Aotea Station,B1,Piping,"CRL-AOT-MEC-AES-DRG-131101	MECHANICAL PIPEWORK_B1 - ZONE 3 ",Condensate Drain Piping Run,CRL-ITR-007 - Hydro Pressure Test,
61c28d74-4e34-4e4b-8257-1dd245d77dd4,,checklist-flat,pass,CRL-ITR-007 - Hydro Pressure Test,checklist-flat,FALSE,FALSE,Aotea Station,B1,Piping,CRL-AOT-MEC-AES-DRG-133101/102-MECHANICAL PIPEWORK_B1  - ZONE 4,CRL-AOT-MEC-AES-DRG - 133101 (piping),CHW / HHW F & R Main Piping Run,CRL-ITR-007 - Hydro Pressure Test
b6a9fb84-e39c-47aa-9ec2-fc4e4980453d,,checklist-flat,pass,CRL-ITR-007 - Hydro Pressure Test,checklist-flat,FALSE,FALSE,Aotea Station,B1,Piping,CRL-AOT-MEC-AES-DRG-133101/102-MECHANICAL PIPEWORK_B1  - ZONE 4,CRL-AOT-MEC-AES-DRG - 133102 (piping),CHW / HHW F & R Main Piping Run,CRL-ITR-007 - 12/12 Air Pressure Test
0bfe007e-1eef-4255-a82a-2c2ca96b11dd,,checklist-flat,not-started,CRL-ITR-007 - Hydro Pressure Test,checklist-flat,FALSE,FALSE,Aotea Station,B1,Piping,"CRL-AOT-MEC-AES-DRG-134101	MECHANICAL PIPEWORK_B1  - ZONE 5 ",CHW / HHW F & R Main Piping Run,CRL-ITR-007 - Hydro Pressure Test,
eecf0448-5dd1-420f-8da5-e6ffb068424d,,checklist-flat,pass,CRL-ITR-007 - Hydro Pressure Test,checklist-flat,FALSE,FALSE,Aotea Station,B1,Piping,"CRL-AOT-MEC-AES-DRG-137101 	MECHANICAL PIPEWORK_B1 - ZONE 10 ",CHW / HHW F & R Main Piping Run,CRL-ITR-007 - Hydro Pressure Test,
fc1470fe-5d54-4821-baff-ea7be52a900f,,checklist-flat,not-started,CRL-ITR-007 - Hydro Pressure Test,checklist-flat,FALSE,FALSE,Aotea Station,B1,Piping,"CRL-AOT-MEC-AES-DRG-138101/102	MECHANICAL PIPEWORK_B1 - ZONE 11 ",CHW / HHW F & R Main Piping Run,CRL-ITR-007 - Hydro Pressure Test,
795edb26-9e8f-46e8-a320-403d416a6ce0,,checklist-flat,pass,CRL-ITR-007 - Hydro Pressure Test,checklist-flat,FALSE,FALSE,Aotea Station,B1,Piping,"CRL-AOT-MEC-AES-DRG-138101/102	MECHANICAL PIPEWORK_B1 - ZONE 11 ",CHW / HHW F & R Main Piping Run,CRL-ITR-007 - Interim Trade test B1 ,
d48a6299-fec8-43a6-a183-696523fe3e5e,,checklist-flat,not-started,CRL-ITR-007 - Hydro Pressure Test,checklist-flat,FALSE,FALSE,Aotea Station,B1,Piping,"CRL-AOT-MEC-AES-DRG-138101/102	MECHANICAL PIPEWORK_B1 - ZONE 11 ",Condensate Drain Piping Run,CRL-ITR-007 - Hydro Pressure Test,
c3e7dcdc-7ecf-4e9d-b856-f295e7d104c7,,checklist-flat,pass,CRL-ITR-007 - Hydro Pressure Test,checklist-flat,FALSE,FALSE,Aotea Station,B2 Upper Floor,CRL-AOT-MEC-AES-DRG-138201/202 B2 (Piping) Zone 11,CHW / HHW F & R Main Piping Run,CRL-ITR-007 - Hydro Pressure Test,,
