resource,resource,resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.007,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.008,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.009,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.010,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.011,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.012,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.013,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.014,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.015,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.016,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.018,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.019,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.020,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.021,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.022,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.023,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.024,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.027,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.028,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.029,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.031,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.032,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.032,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.033,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.034,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.035,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.036,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.037,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.038,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.039,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.042,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.043,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.044,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.045,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.047,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.049,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.050,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.051,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.052,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.053,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.054,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.055,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.056,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.056,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.056,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.056,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.1.056,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.004,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.004,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.004a,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.005,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.006,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.007,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.008,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.009,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.010,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.011,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.012,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.013,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.014,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.015,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.016,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.017,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.017,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.018,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.020,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.021,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.022,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.023,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.024,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.025,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.026,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.027,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.028,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.029,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.030,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.031,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.032,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.035,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.036,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.037,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.039,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.040,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.042,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.042,,,,,,
Arc - ITP - Ceilings - Rev02,Arc - ITP - Wall Framing,Arc - ITP - Suspended Tile Ceilings - Rev02,Arc - ITP - Speedpanel,Arc - ITP - Skirting,folder-with-checklists,,,,,L04.T.2.048,,,,,,
