"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"85e54856-06bd-4ded-940f-910d5a71b3f3","","work-in-progress","","folder","TRUE","FALSE","Site QA"
"83aea595-6c9f-44f4-834c-6bf730a387ad","","not-started","","folder","TRUE","FALSE","Site QA","Drainage"
"feba4368-3cec-43be-b258-e6c984a33299","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3C"
"3e5a2c6a-aee9-4191-8fb1-361348ce2a7a","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3C","Lot 326"
"1280a79b-a82c-4722-92a8-6aa144c41998","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3C","Lot 326","Drainage"
"59530f7d-99b5-49a3-9464-a854b3998db4","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3C","Lot 328"
"daec5424-ab1f-467d-82e8-194d81cb14f3","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3C","Lot 328","Drainage"
"86ca6868-6d9d-4a46-8264-5838377fe39d","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3C","Lot 328","Drainage","SD Install Sewer/Stormwater Drainage"
"f84c83e3-8e91-46ae-98c3-fd7fa053bd15","","not-started","68f96918617d4d57a9b029d4df7774c86198b43fef86c373a34f37afbb0fe5ab","checklist","FALSE","FALSE","Site QA","Drainage","Block 3C","Lot 328","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"ddde9043-a2a9-4d4f-88fe-6254159e1bb5","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3C","Lot 328","Drainage","TST Test Sewer/Stormwater Drainage"
"432d251f-4af8-409e-a284-4899b6a896e6","","not-started","10658b67a0bdeeedaccc79737defc142676639514c99dea3fb20f413439925b9","checklist","FALSE","FALSE","Site QA","Drainage","Block 3C","Lot 328","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"75f74068-b359-43bf-bb2b-89407c83c3b7","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3C","Lot 329"
"8ebc8c92-6fde-4b7a-ad6c-b7f0e22d0dd5","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3C","Lot 329","Drainage"
"89eaf5ab-dcf3-4082-b570-23e05b567e75","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3C","Lot 329","Drainage","SD Install Sewer/Stormwater Drainage"
"17cf6be7-dd2d-4202-bc64-a796519f5f59","","not-started","68f96918617d4d57a9b029d4df7774c86198b43fef86c373a34f37afbb0fe5ab","checklist","FALSE","FALSE","Site QA","Drainage","Block 3C","Lot 329","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"a7f49627-4ce6-43fc-ac98-d7547ef91398","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3C","Lot 329","Drainage","TST Test Sewer/Stormwater Drainage"
"c46d9d0d-7407-4ec8-b340-65eb7ee60871","","not-started","10658b67a0bdeeedaccc79737defc142676639514c99dea3fb20f413439925b9","checklist","FALSE","FALSE","Site QA","Drainage","Block 3C","Lot 329","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"92d0ea2b-78f0-4e50-8f0b-a1578c0db821","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3C","Lot 330"
"4fbd5d56-eee2-42a2-acb9-b573ce689ea5","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3C","Lot 330","Drainage"
"12208c37-3217-43df-bf1c-a7c2b620ee5e","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3C","Lot 330","Drainage","SD Install Sewer/Stormwater Drainage"
"a2e66155-c259-4e69-82c5-d3f954e0ec13","","not-started","68f96918617d4d57a9b029d4df7774c86198b43fef86c373a34f37afbb0fe5ab","checklist","FALSE","FALSE","Site QA","Drainage","Block 3C","Lot 330","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"f6f73881-bf06-4fcd-85d8-3870514d33a4","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3C","Lot 330","Drainage","TST Test Sewer/Stormwater Drainage"
"13d75371-0b3a-473a-a3f6-39b8ed630f34","","not-started","10658b67a0bdeeedaccc79737defc142676639514c99dea3fb20f413439925b9","checklist","FALSE","FALSE","Site QA","Drainage","Block 3C","Lot 330","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"e740b200-48c3-4fb7-b57f-56c10fa6dc91","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3C","Lot 331"
"35b80b9e-07ed-4d94-9856-787b5321bb30","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3C","Lot 331","Drainage"
"b43c5fdf-603f-4dde-bafd-4db5a09039e2","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3C","Lot 331","Drainage","SD Install Sewer/Stormwater Drainage"
"bd336590-5208-4585-842a-2da2aad2c105","","not-started","68f96918617d4d57a9b029d4df7774c86198b43fef86c373a34f37afbb0fe5ab","checklist","FALSE","FALSE","Site QA","Drainage","Block 3C","Lot 331","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"3c3b6c65-c35f-462f-b14a-ce01ff4efe5d","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3C","Lot 331","Drainage","TST Test Sewer/Stormwater Drainage"
"77ff9660-830e-44ec-8817-56e3ad377584","","not-started","10658b67a0bdeeedaccc79737defc142676639514c99dea3fb20f413439925b9","checklist","FALSE","FALSE","Site QA","Drainage","Block 3C","Lot 331","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"ae8f7c2d-8f71-43e4-8155-2a1df01ef2b9","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G"
"61e13eb5-099d-4a57-a4d9-c7ff4205a8b0","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 339"
"86b48aaf-908e-436a-9be0-7ff37dd58bd6","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 339","Drainage"
"bb1f292a-470c-495c-9134-1eda00277f54","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 339","Drainage","SD Install Sewer/Stormwater Drainage"
"42082b85-1cc9-4797-b6cc-a220170cd510","","not-started","68f96918617d4d57a9b029d4df7774c86198b43fef86c373a34f37afbb0fe5ab","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 339","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"90e969ee-892a-4bb7-b3ff-74fd57c77d98","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 339","Drainage","TST Test Sewer/Stormwater Drainage"
"01d566c1-6f5b-4bf3-9f92-8d040c9c0a0e","","not-started","10658b67a0bdeeedaccc79737defc142676639514c99dea3fb20f413439925b9","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 339","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"c67a4337-6455-42ec-b6b5-28af5de1a730","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 340"
"59127509-cb19-4f67-9f2d-dbd3ff07f8d8","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 340","Drainage"
"cb8a3c73-ec9c-4ea4-a2c6-d19cf5aa37f9","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 340","Drainage","SD Install Sewer/Stormwater Drainage"
"307569ee-96e4-4b37-ba92-e4dc4ccb3b24","","not-started","68f96918617d4d57a9b029d4df7774c86198b43fef86c373a34f37afbb0fe5ab","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 340","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"1429e7f1-4ff8-4c7b-a205-3e1e595d213d","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 340","Drainage","TST Test Sewer/Stormwater Drainage"
"fe7fc913-98e5-4798-af02-e46d4a234fdc","","not-started","10658b67a0bdeeedaccc79737defc142676639514c99dea3fb20f413439925b9","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 340","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"0b4e22de-8537-4491-bc64-498120f5202c","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 341"
"f744699a-55ce-4dcd-a9ca-7fa358cdf5f1","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 341","Drainage"
"715eef54-aa7d-4146-a9e2-60a8d9e28e46","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 341","Drainage","SD Install Sewer/Stormwater Drainage"
"9a828a28-ee67-4dee-93c1-7f227cbe344c","","not-started","68f96918617d4d57a9b029d4df7774c86198b43fef86c373a34f37afbb0fe5ab","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 341","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"ec379849-d898-42a4-9f57-1cae81913375","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 341","Drainage","TST Test Sewer/Stormwater Drainage"
"cc23ea73-91cc-4890-be87-06952a54f415","","not-started","10658b67a0bdeeedaccc79737defc142676639514c99dea3fb20f413439925b9","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 341","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"35251bb5-e188-4376-accd-af6c683ac023","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 342"
"1fc05c3a-618c-4277-b4b8-225d7f4a5a0d","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 342","Drainage"
"495ce1a5-50a4-4c8c-98c1-adeb6b9ed192","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 342","Drainage","SD Install Sewer/Stormwater Drainage"
"267f4853-519a-459e-b374-c0fbea164266","","not-started","68f96918617d4d57a9b029d4df7774c86198b43fef86c373a34f37afbb0fe5ab","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 342","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"8ce93aab-0e5d-4abb-9f95-3214c523e69d","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 342","Drainage","TST Test Sewer/Stormwater Drainage"
"c3ab1158-ad4f-4793-9d06-464d0659d884","","not-started","10658b67a0bdeeedaccc79737defc142676639514c99dea3fb20f413439925b9","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 342","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"6c7ceb15-dc83-4672-85d3-64aacbb66400","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 343"
"7d3117c2-24c0-4030-a0ad-ed55c46b94dd","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 343","Drainage"
"ef6af4bb-3c92-4090-8f84-76bad803b4be","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 343","Drainage","SD Install Sewer/Stormwater Drainage"
"4e6232b9-2772-4776-add6-d30c6f3e6433","","not-started","68f96918617d4d57a9b029d4df7774c86198b43fef86c373a34f37afbb0fe5ab","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 343","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"3e289c84-43f9-4bf0-b3ea-5f7570d3f25c","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 343","Drainage","TST Test Sewer/Stormwater Drainage"
"374754fd-2998-4a5c-8b48-d3f1be259d86","","not-started","10658b67a0bdeeedaccc79737defc142676639514c99dea3fb20f413439925b9","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 343","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"6d0f937b-80db-40fe-bf9c-ecbdbdf5dad9","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 344"
"fa6b451a-f413-413c-b22b-343b80b0e496","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 344","Drainage"
"e045d014-18f5-40fb-b1df-a9836ec537c9","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 344","Drainage","SD Install Sewer/Stormwater Drainage"
"3216cd33-938f-49ab-b845-6a9ab3a91d8d","","not-started","68f96918617d4d57a9b029d4df7774c86198b43fef86c373a34f37afbb0fe5ab","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 344","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"c8773398-c7f3-403d-9896-ecb70618772e","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 344","Drainage","TST Test Sewer/Stormwater Drainage"
"ebd2cf82-11a3-45dd-ba2a-404d70093dad","","not-started","10658b67a0bdeeedaccc79737defc142676639514c99dea3fb20f413439925b9","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 344","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"580ff600-c457-41ee-ba06-70d7c46de62c","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 345"
"1b23a67f-f993-4b27-9107-ff4614644ed8","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 345","Drainage"
"6b685e26-8826-4c26-bfbb-4688a6176dd4","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 345","Drainage","SD Install Sewer/Stormwater Drainage"
"82bc3de8-8178-4a86-89b4-45e75c0b2a60","","not-started","68f96918617d4d57a9b029d4df7774c86198b43fef86c373a34f37afbb0fe5ab","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 345","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"32e45757-5b2b-4356-ac69-83439bd4e50e","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 345","Drainage","TST Test Sewer/Stormwater Drainage"
"e4e2a72d-bd4a-4d56-ad4a-c5e93c2f3a72","","not-started","10658b67a0bdeeedaccc79737defc142676639514c99dea3fb20f413439925b9","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 345","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"91a6a4dc-36cd-4cde-a16f-425a07b99677","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 346"
"860d8e59-542d-4fd6-9819-d40b5fa89d4c","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 346","Drainage"
"87819bec-7b8b-47d7-ad2b-9f1b38085f10","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 346","Drainage","SD Install Sewer/Stormwater Drainage"
"1fe743a4-2126-4239-b5fc-192dcfd6f590","","not-started","68f96918617d4d57a9b029d4df7774c86198b43fef86c373a34f37afbb0fe5ab","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 346","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"6e0e08d7-1d80-4c8c-9b45-6352ebea4dcd","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 346","Drainage","TST Test Sewer/Stormwater Drainage"
"d67894be-e381-4c01-98ec-4f2141f9a26f","","not-started","10658b67a0bdeeedaccc79737defc142676639514c99dea3fb20f413439925b9","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 346","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"b552a5b6-91c1-4cac-ab47-4cc2c6d24d36","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 347"
"1a4b9912-6b12-452f-86c7-87e883e1405d","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 347","Drainage"
"23d98a5b-907d-42da-9eea-94b504e843ea","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 347","Drainage","SD Install Sewer/Stormwater Drainage"
"fe66f9f0-5b59-438d-922c-743aed31cc68","","not-started","68f96918617d4d57a9b029d4df7774c86198b43fef86c373a34f37afbb0fe5ab","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 347","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"ae673530-8086-4e43-9fe2-8795679c1ab1","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 347","Drainage","TST Test Sewer/Stormwater Drainage"
"c0ecf7f0-8d65-4415-aee9-1d76bd3a557f","","not-started","10658b67a0bdeeedaccc79737defc142676639514c99dea3fb20f413439925b9","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 347","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"2fd5fdcf-bcf2-448d-be32-bf653cb22a0a","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 348"
"db8e5400-8612-45f9-9c01-40817be22371","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 348","Drainage"
"a33633c0-1e3a-45af-80d2-fb5e844e7486","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 348","Drainage","SD Install Sewer/Stormwater Drainage"
"08a198ea-bbc9-4a9d-a73d-b12197331cb6","","not-started","68f96918617d4d57a9b029d4df7774c86198b43fef86c373a34f37afbb0fe5ab","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 348","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"d420962c-c806-4191-bf0c-d455b1bfa14a","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 348","Drainage","TST Test Sewer/Stormwater Drainage"
"bc392aff-f905-4239-9880-cd8994cd50b8","","not-started","10658b67a0bdeeedaccc79737defc142676639514c99dea3fb20f413439925b9","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 348","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"394b9db6-351e-4e3b-a514-fbf89e2ad21b","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 349"
"e66f91ab-be34-4e08-8699-9eace95a3976","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 349","Drainage"
"e873eae3-4571-4c53-befe-78cadf5e87ab","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 349","Drainage","SD Install Sewer/Stormwater Drainage"
"49a1b800-41f7-46bc-8e2e-b4820801acf5","","not-started","68f96918617d4d57a9b029d4df7774c86198b43fef86c373a34f37afbb0fe5ab","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 349","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"2d60c5d3-ca1d-403e-89b6-a145279c9990","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 349","Drainage","TST Test Sewer/Stormwater Drainage"
"c4b7ba52-12fd-4c06-ae06-a729c26b9b0b","","not-started","10658b67a0bdeeedaccc79737defc142676639514c99dea3fb20f413439925b9","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 349","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"addf7962-cc81-42b1-a66d-78cdc194a125","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 350"
"cc78a515-f205-42b0-a3e4-bff8dd0824e8","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 350","Drainage"
"8eb30f6d-c241-4ca6-a8be-d2d0c9830570","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 350","Drainage","SD Install Sewer/Stormwater Drainage"
"8da4a494-1fb5-4112-aa2d-268a9c8d33c6","","not-started","68f96918617d4d57a9b029d4df7774c86198b43fef86c373a34f37afbb0fe5ab","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 350","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"42ae8b71-bdb3-4dce-b022-03cbe788f7ef","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 350","Drainage","TST Test Sewer/Stormwater Drainage"
"896a0b69-bfc5-4012-8583-3ff1113bee02","","not-started","10658b67a0bdeeedaccc79737defc142676639514c99dea3fb20f413439925b9","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 350","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"cfe75b8b-b433-4e31-9007-db44591a4d48","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 351"
"4bec402e-500d-4ea8-b352-880d785aab2f","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 351","Drainage"
"045591d4-a479-40d7-9841-2403dcd5813b","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 351","Drainage","SD Install Sewer/Stormwater Drainage"
"8623cee5-f6ff-4d56-8a9a-bde1857b2fc6","","not-started","68f96918617d4d57a9b029d4df7774c86198b43fef86c373a34f37afbb0fe5ab","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 351","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"dca605b2-29a5-43c1-9c66-05ac88cc9526","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 351","Drainage","TST Test Sewer/Stormwater Drainage"
"adc59c37-a06a-456b-9dc8-d21c6f3930a8","","not-started","10658b67a0bdeeedaccc79737defc142676639514c99dea3fb20f413439925b9","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 351","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"02e4d744-b9f3-47e5-b4e8-cce47d688aec","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 352"
"0241cd5e-28b0-47fc-9cb4-7b9847897b34","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 352","Drainage"
"8ed866b0-3a0c-4346-8f52-341631718bb0","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 352","Drainage","SD Install Sewer/Stormwater Drainage"
"fdd92175-059e-4adb-9db8-8b3edfa3992f","","not-started","68f96918617d4d57a9b029d4df7774c86198b43fef86c373a34f37afbb0fe5ab","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 352","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"2c6fd0cb-828e-48ec-9dae-3831cb94f4ec","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 352","Drainage","TST Test Sewer/Stormwater Drainage"
"6ec36b84-7b0c-4413-a482-a8d4f34c7ee4","","not-started","10658b67a0bdeeedaccc79737defc142676639514c99dea3fb20f413439925b9","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 352","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"6b719e5d-16ff-45ef-a7a6-7afd7a12e337","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 353"
"d396e2cb-2ea3-451f-9e41-385057b60a19","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 353","Drainage"
"d441e353-8b84-4398-ab38-46accafab2ff","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 353","Drainage","SD Install Sewer/Stormwater Drainage"
"579667af-dcea-4ebf-976f-134dc4db2480","","not-started","68f96918617d4d57a9b029d4df7774c86198b43fef86c373a34f37afbb0fe5ab","checklist","FALSE","FALSE","Site QA","Drainage","Block 3G","Lot 353","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"1f3958f2-4494-4b3b-aa2a-08031818f1f6","","not-started","","folder","TRUE","FALSE","Site QA","Drainage","Block 3G","Lot 353","Drainage","TST Test Sewer/Stormwater Drainage"
