"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"8b695347-b94a-47e0-8f55-36e1a6c9e07b","","","Job Details Checklist","checklist","FALSE","FALSE","Job Details"
"9085ed3c-46c5-403f-ad46-1944573cb8ea","","","","folder","TRUE","FALSE","Precast Manufacture"
"ebd0bbc7-b906-4bf4-96a6-133569d83f83","","","","folder","TRUE","FALSE","Precast Manufacture","Zone 3"
"5e8350b2-0c3c-4ea7-a4c1-90e9237cc901","","","","folder","TRUE","FALSE","Precast Manufacture","Zone 3","TL4 Barriers "
"8b6fca42-5931-40fc-a802-25b42c325854","","","","folder","TRUE","FALSE","Precast Manufacture","Zone 3","TL4 Barriers ","Gossamer West"
"d5497974-1e8d-4b14-8ca7-37bd0d69455f","","","1. Standard","checklist","FALSE","FALSE","Precast Manufacture","Zone 3","TL4 Barriers ","Gossamer West","TL4-01 (GW1)"
"735ea99f-dda0-4361-8f37-0e3184c2c7f2","","","1. Standard","checklist","FALSE","FALSE","Precast Manufacture","Zone 3","TL4 Barriers ","Gossamer West","TL4-02 (GW2)"
"c8e64065-278b-497f-a0bd-f9fc7770e18b","","","1. Standard","checklist","FALSE","FALSE","Precast Manufacture","Zone 3","TL4 Barriers ","Gossamer West","TL4-02 (GW3)"
"da443d90-2289-4245-a84b-aed49b597c20","","","1. Standard","checklist","FALSE","FALSE","Precast Manufacture","Zone 3","TL4 Barriers ","Gossamer West","TL4-02 (GW4)"
"d8fe29a4-d283-4288-bcb6-65cb5b4ca226","","","1. Standard","checklist","FALSE","FALSE","Precast Manufacture","Zone 3","TL4 Barriers ","Gossamer West","TL4-02(GW5)"
"30230c42-752c-4d36-a143-dd97d16b8fe2","","","1. Standard","checklist","FALSE","FALSE","Precast Manufacture","Zone 3","TL4 Barriers ","Gossamer West","TL4-02 (GW6)"
"2ce0ae73-4084-44e2-b269-6098585a12ed","","","1. Standard","checklist","FALSE","FALSE","Precast Manufacture","Zone 3","TL4 Barriers ","Gossamer West","TL4-02(GW7)"
"3f4e352f-4289-4a24-bffc-30db91f41a04","","","1. Standard","checklist","FALSE","FALSE","Precast Manufacture","Zone 3","TL4 Barriers ","Gossamer West","TL4-02(GW8)"
"16529253-a106-45d6-ad54-fccbc9aaf7a1","","","1. Standard","checklist","FALSE","FALSE","Precast Manufacture","Zone 3","TL4 Barriers ","Gossamer West","TL4-02(GW11)"
"8599dfac-502a-4f41-bbd4-a8b7b703239a","","","1. Standard","checklist","FALSE","FALSE","Precast Manufacture","Zone 3","TL4 Barriers ","Gossamer West","TL4-05"
