Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Earth Pegs Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Earth Pegs,dynamic,earth pegs,earthing
,Columns,,,,
,,Continuity test [Peg to Earth Bar],,continuity test [peg to earth bar],
,,3 Wire Earth test,,3 wire earth test,
,,,,,
Cadwelds Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Cadwelds,dynamic,cadwelds,earthing
,Columns,,,,
,,"Mold type, # and cable size identified",,"mold type, # and cable size identified",
,,Cadweld Visual test,,cadweld visual test,
,,Cadweld Ductor test,,cadweld ductor test,
