resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Building E,,,,,,,,
,step,,,,Sprinkler Rough In,,,,,,,
,step,,,,,LG,,,,,,
"ITP 301 - Sprinkler Installation - Install RI, High level",checklist,,,,,,Sprinkler Rough In 1,,,,,
,step,,,,,LGM,,,,,,
"ITP 301 - Sprinkler Installation - Install RI, High level",checklist,,,,,,Sprinkler Rough In 1,,,,,
"ITP 301 - Sprinkler Installation - Install RI, High level",checklist,,,,,,Sprinkler Rough In 2,,,,,
,step,,,,,GRD,,,,,,
"ITP 301 - Sprinkler Installation - Install RI, High level",checklist,,,,,,Sprinkler Rough In 1,,,,,
,step,,,,,L1,,,,,,
"ITP 301 - Sprinkler Installation - Install RI, High level",checklist,,,,,,Sprinkler Rough In 1,,,,,
,step,,,,,L2,,,,,,
"ITP 301 - Sprinkler Installation - Install RI, High level",checklist,,,,,,Sprinkler Rough In 1,,,,,
,step,,,,,L3,,,,,,
"ITP 301 - Sprinkler Installation - Install RI, High level",checklist,,,,,,Sprinkler Rough In 1,,,,,
,step,,,,,L4,,,,,,
"ITP 301 - Sprinkler Installation - Install RI, High level",checklist,,,,,,Sprinkler Rough In 1,,,,,
,step,,,,,L5,,,,,,
"ITP 301 - Sprinkler Installation - Install RI, High level",checklist,,,,,,Sprinkler Rough In 1,,,,,
,step,,,,Drencher Rough In,,,,,,,
,step,,,,,LG,,,,,,
,step,,,,,LGM,,,,,,
,step,,,,,GRD,,,,,,
,step,,,,,L1,,,,,,
,step,,,,,L2,,,,,,
,step,,,,,L3,,,,,,
,step,,,,,L4,,,,,,
,step,,,,,L5,,,,,,
,step,,,,Sprinkler Fit Off,,,,,,,
,step,,,,,LG,,,,,,
ITP 302 - Sprinkler Installation - Below Ceiling Fit-off,checklist,,,,,,Sprinkler 1,,,,,
,step,,,,,LGM,,,,,,
ITP 302 - Sprinkler Installation - Below Ceiling Fit-off,checklist,,,,,,Sprinkler 1,,,,,
,step,,,,,GRD,,,,,,
ITP 302 - Sprinkler Installation - Below Ceiling Fit-off,checklist,,,,,,Sprinkler 1,,,,,
,step,,,,,L1,,,,,,
ITP 302 - Sprinkler Installation - Below Ceiling Fit-off,checklist,,,,,,Sprinkler 1,,,,,
,step,,,,,L2,,,,,,
ITP 302 - Sprinkler Installation - Below Ceiling Fit-off,checklist,,,,,,Sprinkler 1,,,,,
,step,,,,,L3,,,,,,
ITP 302 - Sprinkler Installation - Below Ceiling Fit-off,checklist,,,,,,Sprinkler 1,,,,,
,step,,,,,L4,,,,,,
ITP 302 - Sprinkler Installation - Below Ceiling Fit-off,checklist,,,,,,Sprinkler 1,,,,,
,step,,,,,L5,,,,,,
ITP 302 - Sprinkler Installation - Below Ceiling Fit-off,checklist,,,,,,Sprinkler 1,,,,,
,step,,,,Drencher Fit Off,,,,,,,
,step,,,,,LG,,,,,,
,step,,,,,LGM,,,,,,
,step,,,,,GRD,,,,,,
,step,,,,,L1,,,,,,
,step,,,,,L2,,,,,,
,step,,,,,L3,,,,,,
,step,,,,,L4,,,,,,
,step,,,,,L5,,,,,,
,step,,,,Hydrant Install,,,,,,,
,step,,,,,LG,,,,,,
ITP 303 - Hydrant Installation - Hydrant / Hose Reel Install & Fit Off,checklist,,,,,,Hydrant 1,,,,,
,step,,,,,LGM,,,,,,
ITP 303 - Hydrant Installation - Hydrant / Hose Reel Install & Fit Off,checklist,,,,,,Hydrant 1,,,,,
,step,,,,,GRD,,,,,,
ITP 303 - Hydrant Installation - Hydrant / Hose Reel Install & Fit Off,checklist,,,,,,Hydrant 1,,,,,
,step,,,,,L1,,,,,,
ITP 303 - Hydrant Installation - Hydrant / Hose Reel Install & Fit Off,checklist,,,,,,Hydrant 1,,,,,
,step,,,,,L2,,,,,,
ITP 303 - Hydrant Installation - Hydrant / Hose Reel Install & Fit Off,checklist,,,,,,Hydrant 1,,,,,
,step,,,,,L3,,,,,,
ITP 303 - Hydrant Installation - Hydrant / Hose Reel Install & Fit Off,checklist,,,,,,Hydrant 1,,,,,
,step,,,,,L4,,,,,,
ITP 303 - Hydrant Installation - Hydrant / Hose Reel Install & Fit Off,checklist,,,,,,Hydrant 1,,,,,
,step,,,,,L5,,,,,,
ITP 303 - Hydrant Installation - Hydrant / Hose Reel Install & Fit Off,checklist,,,,,,Hydrant 1,,,,,
,step,,,,Sprinkler Control Valve Install & Operation,,,,,,,
,step,,,,,LG,,,,,,
ITP 304 - Sprinkler Control Valve Installation,checklist,,,,,,SCV 1,,,,,
,step,,,,,LGM,,,,,,
ITP 304 - Sprinkler Control Valve Installation,checklist,,,,,,SCV 1,,,,,
,step,,,,,GRD,,,,,,
ITP 304 - Sprinkler Control Valve Installation,checklist,,,,,,SCV 1,,,,,
,step,,,,,L1,,,,,,
ITP 304 - Sprinkler Control Valve Installation,checklist,,,,,,SCV 1,,,,,
,step,,,,,L2,,,,,,
ITP 304 - Sprinkler Control Valve Installation,checklist,,,,,,SCV 1,,,,,
,step,,,,,L3,,,,,,
ITP 304 - Sprinkler Control Valve Installation,checklist,,,,,,SCV 1,,,,,
,step,,,,,L4,,,,,,
ITP 304 - Sprinkler Control Valve Installation,checklist,,,,,,SCV 1,,,,,
,step,,,,,L5,,,,,,
ITP 304 - Sprinkler Control Valve Installation,checklist,,,,,,SCV 1,,,,,
,step,,,,Drencher Control Valve Install & Operation,,,,,,,
,step,,,,,LG,,,,,,
,step,,,,,LGM,,,,,,
,step,,,,,GRD,,,,,,
,step,,,,,L1,,,,,,
,step,,,,,L2,,,,,,
,step,,,,,L3,,,,,,
,step,,,,,L4,,,,,,
,step,,,,,L5,,,,,,
,step,,,,Vortex System Install & Operation,,,,,,,
,step,,,,,LG,,,,,,
,step,,,,,LGM,,,,,,
,step,,,,,GRD,,,,,,
,step,,,,,L1,,,,,,
,step,,,,,L2,,,,,,
,step,,,,,L3,,,,,,
,step,,,,,L4,,,,,,
,step,,,,,L5,,,,,,
,step,,,,Sprinkler Hydrostatic Test,,,,,,,
,step,,,,,LG,,,,,,
