resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Building B08,,,,,,,,
,step,,,,Facade,,,,,,,
,step,,,,,Level 1,,,,,,
,step,,,,,,Common Area ,,,,,
,step,,,,,,,Decks ,,,,
POST - S - Screeding,checklist,,,,,,,,Screeding,,,
POST - S - Waterproofing,checklist,,,,,,,,Waterproofing,,,
FC - S - Exterior Tiling,checklist,,,,,,,,Exterior Tiling,,,
,step,,,,,,,Floor,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,Soundproofing,,,
,step,,,,,,,Entrance ,,,,
POST - S - Waterproofing,checklist,,,,,,,,Waterproofing,,,
POST - S - Tiling,checklist,,,,,,,,Tiling,,,
,step,,,,,,Apartment,,,,,
,step,,,,,,,A69,,,,
POST - S - Screeding,checklist,,,,,,,,Screeding,,,
POST - S - Waterproofing,checklist,,,,,,,,Waterproofing (Bathroom),,,
POST - S - Tiling,checklist,,,,,,,,Tiling,,,
,step,,,,,Level 2,,,,,,
,step,,,,,,Common Area,,,,,
,step,,,,,,,Decks ,,,,
POST - S - Screeding,checklist,,,,,,,,Screeding,,,
POST - S - Waterproofing,checklist,,,,,,,,Waterproofing (Bathroom),,,
POST - S - Tiling,checklist,,,,,,,,Tiling,,,
,step,,,,,,,Floor,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,Soundproofing,,,
,step,,,,,,,Entrance ,,,,
POST - S - Waterproofing,checklist,,,,,,,,Waterproofing,,,
POST - S - Tiling,checklist,,,,,,,,Tiling,,,
,step,,,,,,Apartment,,,,,
,step,,,,,,,B69,,,,
POST - S - Screeding,checklist,,,,,,,,Screeding,,,
POST - S - Waterproofing,checklist,,,,,,,,Waterproofing (Bathroom),,,
POST - S - Tiling,checklist,,,,,,,,Tiling,,,
,step,,,,,,,B70 ,,,,
POST - S - Screeding,checklist,,,,,,,,Screeding,,,
POST - S - Waterproofing,checklist,,,,,,,,Waterproofing (Bathroom),,,
POST - S - Tiling,checklist,,,,,,,,Tiling,,,
,step,,,,,Level 3 ,,,,,,
,step,,,,,,Common ,,,,,
,step,,,,,,,Floor,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,Soundproofing,,,
,step,,,,,,Apartment,,,,,
,step,,,,,,,C69 ,,,,
POST - S - Screeding,checklist,,,,,,,,Screeding,,,
POST - S - Waterproofing,checklist,,,,,,,,Waterproofing (Bathroom),,,
POST - S - Tiling,checklist,,,,,,,,Tiling,,,
,step,,,,,,,C70,,,,
POST - S - Screeding,checklist,,,,,,,,Screeding,,,
POST - S - Waterproofing,checklist,,,,,,,,Waterproofing (Bathroom),,,
POST - S - Tiling,checklist,,,,,,,,Tiling,,,
,step,,,,,,,C71,,,,
POST - S - Screeding,checklist,,,,,,,,Screeding,,,
POST - S - Waterproofing,checklist,,,,,,,,Waterproofing (Bathroom),,,
POST - S - Tiling,checklist,,,,,,,,Tiling,,,
,step,,,,,,,C72,,,,
POST - S - Screeding,checklist,,,,,,,,Screeding,,,
POST - S - Waterproofing,checklist,,,,,,,,Waterproofing (Bathroom),,,
POST - S - Tiling,checklist,,,,,,,,Tiling,,,
,step,,,,,,,C73,,,,
POST - S - Screeding,checklist,,,,,,,,Screeding,,,
POST - S - Waterproofing,checklist,,,,,,,,Waterproofing (Bathroom),,,
POST - S - Tiling,checklist,,,,,,,,Tiling,,,
,step,,,,,,,C74,,,,
POST - S - Screeding,checklist,,,,,,,,Screeding,,,
