"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Overall Progress"
,"Scope",,
,"Rows"
,,"STAGE #1","dynamic","stage #1"
,"Columns"
,,"Factory Works",,"factory works"
,,"Pre Install Checklist",,"pre install checklist"
,,"Installation",,"installation"
,,"Glazing",,"glazing"
,,"Handover Checklist",,"handover checklist"

