Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,A-L1,grouping,A-L1,,
,,WA101-1,expanded,WA101-1,A-L1,
,,WA101-2,expanded,WA101-2,A-L1,
,,WA101-3,expanded,WA101-3,A-L1,
,,WA100-1,expanded,WA100-1,A-L1,
,,WA102-1,expanded,WA102-1,A-L1,
,,WA102-2,expanded,WA102-2,A-L1,
,,WA102-3,expanded,WA102-3,A-L1,
,,WA102-4,expanded,WA102-4,A-L1,
,,WA103-1,expanded,WA103-1,A-L1,
,,WA103-2,expanded,WA103-2,A-L1,
,,WA104-1,expanded,WA104-1,A-L1,
,,WA104-2,expanded,WA104-2,A-L1,
,,WA104-3,expanded,WA104-3,A-L1,
,,WA105-1 & WA106-1,expanded,WA105-1 & WA106-1,A-L1,
,,WA106-2,expanded,WA106-2,A-L1,
,,WA107-1,expanded,WA107-1,A-L1,
,,WA107-2,expanded,WA107-2,A-L1,
,,WA107-3,expanded,WA107-3,A-L1,
,,WA108-1,expanded,WA108-1,A-L1,
,,WA108-2,expanded,WA108-2,A-L1,
,,WA108-3,expanded,WA108-3,A-L1,
,,WA109-1,expanded,WA109-1,A-L1,
,,WA109-2,expanded,WA109-2,A-L1,
,,WA109-3,expanded,WA109-3,A-L1,
,,WA110-1,expanded,WA110-1,A-L1,
,,WA110-2,expanded,WA110-2,A-L1,
,,WA110-3 & WA111-1,expanded,WA110-3 & WA111-1,A-L1,
,,WA111-2,expanded,WA111-2,A-L1,
,,WA111-3 & WA100-2,expanded,WA111-3 & WA100-2,A-L1,
,,WA112-1,expanded,WA112-1,A-L1,
,,WA112-2,expanded,WA112-2,A-L1,
,,WA113-1,expanded,WA113-1,A-L1,
,,WA113-2,expanded,WA113-2,A-L1,
,,A-L2,grouping,A-L2,,
,,WA201-1,expanded,WA201-1,A-L2,
,,WA201-2,expanded,WA201-2,A-L2,
,,WA201-3,expanded,WA201-3,A-L2,
,,WA200-1,expanded,WA200-1,A-L2,
,,WA202-1,expanded,WA202-1,A-L2,
,,WA202-2,expanded,WA202-2,A-L2,
,,WA202-3,expanded,WA202-3,A-L2,
,,WA202-4,expanded,WA202-4,A-L2,
,,WA203-1,expanded,WA203-1,A-L2,
,,WA203-2,expanded,WA203-2,A-L2,
,,WA204-1,expanded,WA204-1,A-L2,
,,WA204-2,expanded,WA204-2,A-L2,
,,WA204-3,expanded,WA204-3,A-L2,
,,WA205-1 & WA206-1,expanded,WA205-1 & WA206-1,A-L2,
,,WA206-2,expanded,WA206-2,A-L2,
,,WA207-1,expanded,WA207-1,A-L2,
,,WA207-2,expanded,WA207-2,A-L2,
,,WA207-3,expanded,WA207-3,A-L2,
,,WA207-4,expanded,WA207-4,A-L2,
,,WA208-1,expanded,WA208-1,A-L2,
,,WA208-2,expanded,WA208-2,A-L2,
,,WA208-4,expanded,WA208-4,A-L2,
,,WA209-1,expanded,WA209-1,A-L2,
,,WA209-2,expanded,WA209-2,A-L2,
,,WA209-3,expanded,WA209-3,A-L2,
,,WA210-1,expanded,WA210-1,A-L2,
,,WA210-2,expanded,WA210-2,A-L2,
,,WA210-3 & WA211-1,expanded,WA210-3 & WA211-1,A-L2,
,,WA211-2,expanded,WA211-2,A-L2,
,,WA211-3 & WA200-2,expanded,WA211-3 & WA200-2,A-L2,
,,WA212-1,expanded,WA212-1,A-L2,
,,WA212-2,expanded,WA212-2,A-L2,
,,WA213-1,expanded,WA213-1,A-L2,
,,WA213-2,expanded,WA213-2,A-L2,
,,A-L3,grouping,A-L3,,
,,WA301-1,expanded,WA301-1,A-L3,
,,WA301-2,expanded,WA301-2,A-L3,
,,WA301-3,expanded,WA301-3,A-L3,
,,WA300-1,expanded,WA300-1,A-L3,
,,WA302-1,expanded,WA302-1,A-L3,
,,WA302-2,expanded,WA302-2,A-L3,
,,WA302-3,expanded,WA302-3,A-L3,
,,WA302-4,expanded,WA302-4,A-L3,
,,WA303-1,expanded,WA303-1,A-L3,
