Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Partitions,,,,,,,
,Scope,,,Site QA,Partitions,,
,Rows,,,,,,
,,Ground,,Site QA,Ground,Partitions,
,,L1,,Site QA,L1,Partitions,
,,L2,,Site QA,L2,Partitions,
,,L3,,Site QA,L3,Partitions,
,,L4 - East Unit,,Site QA,L4,East Unit,Partitions
,,L4 - West Unit,,Site QA,L4,West Unit,Partitions
,,L5 - East Unit,,Site QA,L5,East Unit,Partitions
,,L5 - West Unit,,Site QA,L5,West Unit,Partitions
,,L6 - East Unit,,Site QA,L6,East Unit,Partitions
,,L6 - West Unit,,Site QA,L6,West Unit,Partitions
,,L7,,Site QA,L7,Partitions,
,,L8,,Site QA,L8,Partitions,
,,L9,,Site QA,L9,Partitions,
,,L10,,Site QA,L10,Partitions,
,,L11,,Site QA,L11,Partitions,
,,L12,,Site QA,L12,Partitions,
,,L13,,Site QA,L13,Partitions,
,,L14,,Site QA,L14,Partitions,
,,L15,,Site QA,L15,Partitions,
,,L16,,Site QA,L16,Partitions,
,,L17,,Site QA,L17,Partitions,
,,L18,,Site QA,L18,Partitions,
,,L19,,Site QA,L19,Partitions,
,,L20,,Site QA,L20,Partitions,
,,L21,,Site QA,L21,Partitions,
,,L22,,Site QA,L22,Partitions,
,,L23,,Site QA,L23,Partitions,
,,L24,,Site QA,L24,Partitions,
,,L25,,Site QA,L25,Partitions,
,Columns,,,,,,
,,Set out,,Set out,Partitions,,
,,Stud Framing,,Stud Framing,Partitions,,
,,Bulk Insulation,,Bulk Insulation,Partitions,,
,,Hold Point,,Hold Point,Partitions,,
,,Board Lining,,Board Lining,Partitions,,
,,Control Joints,,Control Joints,Partitions,,
,,Tolerances,,Tolerances,Partitions,,
,,Additional checks for Fire Walls,,Additional checks for Fire Walls,Partitions,,
,,Additional Checks for Smoke Walls,,Additional Checks for Smoke Walls,Partitions,,
,,Additional Checks for Acoustic Walls,,Additional Checks for Acoustic Walls,Partitions,,
,,Access panels,,Access panels,Partitions,,
,,,,,,,
Ceilings,,,,,,,
,Scope,,,Site QA,Ceiling,,
,Rows,,,,,,
,,Ground,,Site QA,Ground,Ceiling,
,,L1,,Site QA,L1,Ceiling,
,,L2,,Site QA,L2,Ceiling,
,,L3,,Site QA,L3,Ceiling,
,,L4 - East Unit,,Site QA,L4,East Unit,Ceiling
,,L4 - West Unit,,Site QA,L4,West Unit,Ceiling
,,L5 - East Unit,,Site QA,L5,East Unit,Ceiling
,,L5 - West Unit,,Site QA,L5,West Unit,Ceiling
,,L6 - East Unit,,Site QA,L6,East Unit,Ceiling
,,L6 - West Unit,,Site QA,L6,West Unit,Ceiling
,,L7,,Site QA,L7,Ceiling,
,,L8,,Site QA,L8,Ceiling,
,,L9,,Site QA,L9,Ceiling,
,,L10,,Site QA,L10,Ceiling,
,,L11,,Site QA,L11,Ceiling,
,,L12,,Site QA,L12,Ceiling,
,,L13,,Site QA,L13,Ceiling,
,,L14,,Site QA,L14,Ceiling,
,,L15,,Site QA,L15,Ceiling,
,,L16,,Site QA,L16,Ceiling,
,,L17,,Site QA,L17,Ceiling,
,,L18,,Site QA,L18,Ceiling,
,,L19,,Site QA,L19,Ceiling,
,,L20,,Site QA,L20,Ceiling,
,,L21,,Site QA,L21,Ceiling,
,,L22,,Site QA,L22,Ceiling,
,,L23,,Site QA,L23,Ceiling,
,,L24,,Site QA,L24,Ceiling,
,,L25,,Site QA,L25,Ceiling,
,Columns,,,,,,
,,Set out,,Set out,Ceiling,,
,,Construction Generally,,Construction Generally,Ceiling,,
,,Suspension system,,Suspension system,Ceiling,,
,,Hold Point,,Hold Point,Ceiling,,
,,Ceiling Lining,,Ceiling Lining,Ceiling,,
,,Control joints,,Control joints,Ceiling,,
,,Bulkheads,,Bulkheads,Ceiling,,
,,Acoustic installation,,Acoustic installation,Ceiling,,
,,Tolerances,,Tolerances,Ceiling,,
,,Smoke baffles and acoustic baffles,,Smoke baffles and acoustic baffles,Ceiling,,
,,Additional checks for fire-protective board lining,,Additional checks for fire-protective board lining,Ceiling,,
,,Access panels,,Access panels,Ceiling,,
