Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6
b868e454-edff-4258-8c3d-f5ba1f72c815,,work-in-progress,,folder,TRUE,FALSE,Site QA,Apartments,Block A,Level 1,,
7d59a11b-3522-4d29-9a96-f489469da1e6,,not-started,,folder,TRUE,FALSE,Site QA,Apartments,Block A,Level 2,,
e7a67522-0a4d-4498-aa77-99767a6210be,,not-started,,folder,TRUE,FALSE,Site QA,Apartments,Block A,Level 3,,
ec54039c-07e2-4aaf-b633-6160ebf47488,,not-started,,folder,TRUE,FALSE,Site QA,Apartments,Block A,Level 4,,
bca08d0a-6912-4343-ba80-605b14bc30dd,,not-started,,folder,TRUE,FALSE,Site QA,Apartments,Block A,Level 5,,
3650ea64-df36-4660-9f33-7e9e0957e306,,not-started,,folder,TRUE,FALSE,Site QA,Apartments,Block A,Level 6,,
2969c1a8-aac9-4a16-bd2c-549678be9171,,not-started,,folder,TRUE,FALSE,Site QA,Apartments,Block A,Level 7,,
a252399a-7bb1-46fc-8c5a-b1c2bd62ffe8,,not-started,,folder,TRUE,FALSE,Site QA,Apartments,Block A,Level 8,,
d1093eec-adfb-4c49-8c22-f5064689bc61,,work-in-progress,,folder,TRUE,FALSE,Site QA,Apartments,Block B,Level 1,,
bdd0f0d1-4065-4643-994f-388fa74f4fd9,,not-started,,folder,TRUE,FALSE,Site QA,Apartments,Block B,Level 2,,
f69b89e4-90aa-4450-9cfe-1db0071b2731,,not-started,,folder,TRUE,FALSE,Site QA,Apartments,Block B,Level 3,,
c1517e6d-1c29-493e-bf97-9995ee824a14,,not-started,,folder,TRUE,FALSE,Site QA,Apartments,Block B,Level 4,,
8209e7b2-0dd0-4504-9049-7ad86eddbd54,,not-started,,folder,TRUE,FALSE,Site QA,Apartments,Block B,Level 5,,
5de27a83-e077-4375-b87c-47822447d19c,,not-started,,folder,TRUE,FALSE,Site QA,Apartments,Block B,Level 6,,
252cd8ac-50e4-488d-8c0d-38f1e46512ca,,not-started,,folder,TRUE,FALSE,Site QA,Apartments,Block B,Level 7,,
e1bed73a-4f8b-4b7e-9d06-aac522fed800,,not-started,,folder,TRUE,FALSE,Site QA,Apartments,Block B,Level 8,,
bf0cbfa9-7ee1-4471-8b7e-9d837dc1742e,,work-in-progress,,folder,TRUE,FALSE,Site QA,Apartments,Block C,Level 1,,
4a472ed7-5645-405d-b909-ecd7fcb9fe59,,not-started,,folder,TRUE,FALSE,Site QA,Apartments,Block C,Level 2,,
b64dbbc8-9427-4ec3-91c2-266ec87143af,,not-started,,folder,TRUE,FALSE,Site QA,Apartments,Block C,Level 3,,
ad4c8c37-cab8-48ee-bd9b-2657e96116d5,,not-started,,folder,TRUE,FALSE,Site QA,Apartments,Block C,Level 4,,
394bd70d-3859-424b-8936-9b3e0f1c9e2a,,not-started,,folder,TRUE,FALSE,Site QA,Apartments,Block C,Level 5,,
be1cd98c-2d7f-4a0c-a8c9-7cbe899bf55d,,not-started,,folder,TRUE,FALSE,Site QA,Apartments,Block C,Level 6,,
1005db9d-9a14-42bd-83fa-4867b44b398c,,not-started,,folder,TRUE,FALSE,Site QA,Apartments,Block C,Level 7,,
7d484f0c-c64d-4a9c-9a5e-af1c7eaf5155,,not-started,,folder,TRUE,FALSE,Site QA,Apartments,Block C,Level 8,,
