Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
,Scope,,,CFA Pile Record,
,Rows,,,,
,,CFA Pile Record,dynamic,CFA Pile Record,
,Columns,,,,
,,Platform Cert,,Platform Cert,Set Up
,,Services Cleared,,Services Cleared,Set Up
,,Pile Drilling Sequence - photos/documents,,Attach any relevant photos / documents,Pile Drilling Sequence
,,Platform Level (RLm),Platform Level (RLm),Attach any relevant photos / documents,Pile Drilling Sequence
,,Dia. (mm),Dia. (mm),Attach any relevant photos / documents,Pile Drilling Sequence
,,Conc. Grade (MPa),Conc. Grade (MPa),Attach any relevant photos / documents,Pile Drilling Sequence
,,Drill Depth (m),Drill Depth (m),Attach any relevant photos / documents,Pile Drilling Sequence
,,Socket Length (m),Socket Length (m),Attach any relevant photos / documents,Pile Drilling Sequence
,,Top of Concrete (RL m),Top of Concrete (RL m),Attach any relevant photos / documents,Pile Drilling Sequence
,,Concrete Volume (m3),Concrete Volume (m3),Attach any relevant photos / documents,Pile Drilling Sequence
,,Reinforcement Cage - photos/documents,,Attach any relevant photos / documents,Reinforcement - Cage
,,Top of Cage (RL m),Top of Cage (RL m),Attach any relevant photos / documents,Reinforcement - Cage
,,Bars xNyy,Bars xNyy,Attach any relevant photos / documents,Reinforcement - Cage
,,Spiral Size (mm),Spiral Size (mm),Attach any relevant photos / documents,Reinforcement - Cage
,,Spiral Pitch (mm),Spiral Pitch (mm),Attach any relevant photos / documents,Reinforcement - Cage
,,Length (m),Length (m),Attach any relevant photos / documents,Reinforcement - Cage
,,Bundled Bars Cage - photos/documents,,Attach any relevant photos / documents,Bundled Bars - Cage
,,Bars xNyy,Bars xNyy,Attach any relevant photos / documents,Bundled Bars - Cage
,,Length (m),Length (m),Attach any relevant photos / documents,Bundled Bars - Cage
,,Verticality mm / m,Verticality mm / m,Attach any relevant photos / documents,Bundled Bars - Cage
,,Offsets mm/direction,Offsets mm/direction,Attach any relevant photos / documents,Bundled Bars - Cage
,,Concrete Test,,Concrete Test attached,Bundled Bars - Cage
,,,,,
Jet Grout Report Progress,,,,,
,Scope,,,Jet Grout Report,
,Rows,,,,
,,Jet Grout Report,dynamic,Jet Grout Report,
,Columns,,,,
,,Grouting Parameters - documents,,Attach any relevant documents,Grouting Parameters
,,W/C ratio:,W/C ratio:,Attach any relevant documents,Grouting Parameters
,,Water:,Water:,Attach any relevant documents,Grouting Parameters
,,Cement:,Cement:,Attach any relevant documents,Grouting Parameters
,,Bentonite:,Bentonite:,Attach any relevant documents,Grouting Parameters
,,Other:,Other:,Attach any relevant documents,Grouting Parameters
,,Other:,Other:,Attach any relevant documents,Grouting Parameters
,,Other:,Other:,Attach any relevant documents,Grouting Parameters
,,Target SG:,Target SG:,Attach any relevant documents,Grouting Parameters
,,Target Work Parameters - documents,,Attach any relevant documents,Target Work Parameters
,,Element Type (Col/Panel),Element Type (Col/Panel),Attach any relevant documents,Target Work Parameters
,,Depth Range (m),Depth Range (m),Attach any relevant documents,Target Work Parameters
,,Lifting Speed (cm/min),Lifting Speed (cm/min),Attach any relevant documents,Target Work Parameters
,,Rotation Speed (rpm),Rotation Speed (rpm),Attach any relevant documents,Target Work Parameters
,,Nozzle/s size (mm,Nozzle/s size (mm,Attach any relevant documents,Target Work Parameters
,,Grout Flow (L min),Grout Flow (L min),Attach any relevant documents,Target Work Parameters
,,Grout Pressure (bar),Grout Pressure (bar),Attach any relevant documents,Target Work Parameters
,,Air Pressure (bar),Air Pressure (bar),Attach any relevant documents,Target Work Parameters
,,Installation Summary - documents,,Attach any relevant documents,Installation Summary
,,Element ID,Element ID,Attach any relevant documents,Installation Summary
,,Element Type,Element Type,Attach any relevant documents,Installation Summary
,,Drilling Angle (degrees),Drilling Angle (degrees),Attach any relevant documents,Installation Summary
,,Start time (drilling),Start time (drilling),Attach any relevant documents,Installation Summary
,,Start time (jetting),Start time (jetting),Attach any relevant documents,Installation Summary
,,Finish time (jetting),Finish time (jetting),Attach any relevant documents,Installation Summary
,,Total Jet time (hh:mm),Total Jet time (hh:mm),Attach any relevant documents,Installation Summary
,,Total Drill time (hh:mm),Total Drill time (hh:mm),Attach any relevant documents,Installation Summary
,,Working level (mRL),Working level (mRL),Attach any relevant documents,Installation Summary
,,Column cut-off level (mRL),Column cut-off level (mRL),Attach any relevant documents,Installation Summary
,,Column toe level (mRL),Column toe level (mRL),Attach any relevant documents,Installation Summary
,,Length Constructed (m),Length Constructed (m),Attach any relevant documents,Installation Summary
,,Max Drill Depth (m),Max Drill Depth (m),Attach any relevant documents,Installation Summary
,,Fluid Volume Used (litres) Drilling (w),Fluid Volume Used (litres) Drilling (w),Attach any relevant documents,Installation Summary
,,Fluid Volume Used (litres) Drilling (g),Fluid Volume Used (litres) Drilling (g),Attach any relevant documents,Installation Summary
,,Fluid Volume Used (litres) Jetting (g),Fluid Volume Used (litres) Jetting (g),Attach any relevant documents,Installation Summary
,,Total,Total,Attach any relevant documents,Installation Summary
,,Summary of Works - documents,,Attach any relevant documents,Summary of Works
,,Element Type,Element Type,Attach any relevant documents,Summary of Works
,,Completed (today),Completed (today),Attach any relevant documents,Summary of Works
,,Completed (previous),Completed (previous),Attach any relevant documents,Summary of Works
,,Completed (to-date),Completed (to-date),Attach any relevant documents,Summary of Works
,,Total,Total,Attach any relevant documents,Summary of Works
,,Completed (today),Completed (today),Attach any relevant documents,Summary of Works
,,Completed (previous),Completed (previous),Attach any relevant documents,Summary of Works
,,Completed (to-date),Completed (to-date),Attach any relevant documents,Summary of Works
,,Report Completed,,Report Completed,Summary of Works
