Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Hydraulic Services - Preliminaries,,,,,,
,Scope,,,Hydraulic Services - Preliminaries,,
,Rows,,,,,
,,Building A,,Hydraulic Services - Preliminaries,Building A,
,,Building B,,Hydraulic Services - Preliminaries,Building B,
,,Building C,,Hydraulic Services - Preliminaries,Building C,
,Columns,,,,,
,,AU Application for New Service Connection,,AU Application for New Service Connection,,
,,AU Application to Commence Work,,AU Application to Commence Work,,
,,,,,,
Hydraulic Services - In Ground Services,,,,,,
,Scope,,,Hydraulic Services - In Ground Services,,
,Rows,,,,,
,,Building A,,Hydraulic Services - In Ground Services,Building A,
,,Building B,,Hydraulic Services - In Ground Services,Building B,
,,Building C,,Hydraulic Services - In Ground Services,Building C,
,Columns,,,,,
,,Sewer Drainage (Authority Connection to Property BT),,Sewer Drainage (Authority Connection to Property BT),,
,,Storm Water Drainage (Municipality Connection to Property),,Storm Water Drainage (Municipality Connection to Property),,
,,Cold Water (Authority Connection to Meter Room),,Cold Water (Authority Connection to Meter Room),,
,,Sewer Drainage (In-Ground),,Sewer Drainage (In-Ground),,
,,Trade Waste Drainage (In-Ground),,Trade Waste Drainage (In-Ground),,
,,Storm Water Drainage (In-Ground),,Storm Water Drainage (In-Ground),,
,,,,,,
Hydraulic Services - Floor/Wall Penetrations,,,,,,
,Scope,,,Hydraulic Services - Floor/Wall Penetrations,,
,Rows,,,,,
,,Building A,dynamic,Hydraulic Services - Floor/Wall Penetrations,Building A,
,,Building B,dynamic,Hydraulic Services - Floor/Wall Penetrations,Building B,
,,Building C,dynamic,Hydraulic Services - Floor/Wall Penetrations,Building C,
,Columns,,,,,
,,FC Fire Collars Floor/Wall Penetrations,,FC Fire Collars Floor/Wall Penetrations,,
,,,,,,
Sewer & Downpipe - Risers,,,,,,
,Scope,,,Sewer & Downpipe - Risers,,
,Rows,,,,,
,,Building A,dynamic,Sewer & Downpipe - Risers,Building A,
,,Building B,dynamic,Sewer & Downpipe - Risers,Building B,
,,Building C,dynamic,Sewer & Downpipe - Risers,Building C,
,Columns,,,,,
,,SD Sewer Stack (Risers),,SD Sewer Stack (Risers),,
,,SW Down Pipe (Risers),,SW Down Pipe (Risers),,
,,SW Syphonic Down Pipe (Risers),,SW Syphonic Down Pipe (Risers),,
,,,,,,
Sewer & Downpipe - Branches,,,,,,
,Scope,,,Sewer & Downpipe - Branches,,
,Rows,,,,,
,,Building A,dynamic,Sewer & Downpipe - Branches,Building A,
,,Building B,dynamic,Sewer & Downpipe - Branches,Building B,
,,Building C,dynamic,Sewer & Downpipe - Branches,Building C,
,Columns,,,,,
,,SD Sewer Waste (Underslung),,SD Sewer Waste (Underslung),,
,,SW Down Pipe (Underslung),,SW Down Pipe (Underslung),,
,,SW Syphonic Down Pipe (Underslung),,SW Syphonic Down Pipe (Underslung),,
,,,,,,
Sewer & Downpipe - Branches,,,,,,
,Scope,,,Sewer & Downpipe - Branches,,
,Rows,,,,,
,,Building A,dynamic,Sewer & Downpipe - Branches,Building A,
,,Building B,dynamic,Sewer & Downpipe - Branches,Building B,
,,Building C,dynamic,Sewer & Downpipe - Branches,Building C,
,Columns,,,,,
,,SD Sewer Waste (Underslung),,SD Sewer Waste (Underslung),,
,,SW Down Pipe (Underslung),,SW Down Pipe (Underslung),,
,,SW Syphonic Down Pipe (Underslung),,SW Syphonic Down Pipe (Underslung),,
,,,,,,
Underslung Drainage - Common Areas,,,,,,
,Scope,,,Underslung Drainage - Common Areas,,
,Rows,,,,,
,,Building A,dynamic,Underslung Drainage - Common Areas,Building A,
,,Building B,dynamic,Underslung Drainage - Common Areas,Building B,
,,Building C,dynamic,Underslung Drainage - Common Areas,Building C,
,Columns,,,,,
,,SD Sewer Waste (Underslung),,SD Sewer Waste (Underslung),,
,,SW Down Pipe (Underslung),,SW Down Pipe (Underslung),,
,,SW Syphonic Down Pipe (Underslung),,SW Syphonic Down Pipe (Underslung),,
,,,,,,
Water Risers,,,,,,
,Scope,,,Water Risers,,
,Rows,,,,,
,,Building A,dynamic,Water Risers,Building A,
,,Building B,dynamic,Water Risers,Building B,
,,Building C,dynamic,Water Risers,Building C,
,Columns,,,,,
,,CW Cold Water (Risers),,CW Cold Water (Risers),,
,,HW Hot Water (Risers),,HW Hot Water (Risers),,
,,NPW Non-Potable Water (Risers),,NPW Non-Potable Water (Risers),,
,,,,,,
Water Branches,,,,,,
,Scope,,,Water Branches,,
,Rows,,,,,
,,Building A,dynamic,Water Branches,Building A,
,,Building B,dynamic,Water Branches,Building B,
,,Building C,dynamic,Water Branches,Building C,
,Columns,,,,,
,,CW Cold Water (Corridors/High Level),,CW Cold Water (Corridors/High Level),,
,,HW Hot Water (Corridors/High Level),,HW Hot Water (Corridors/High Level),,
,,NPW Non-Potable Water (Corridors/High Level),,NPW Non-Potable Water (Corridors/High Level),,
,,,,,,
Water Rough-ins - Common Areas,,,,,,
,Scope,,,Water Rough-ins - Common Areas,,
,Rows,,,,,
,,Building A - Mezzanine,dynamic,Mezzanine,Water Rough-ins - Common Areas,Building A
,,Building A - Level 4,dynamic,Level 4,Water Rough-ins - Common Areas,Building A
,,Building A - Level 5,dynamic,Level 5,Water Rough-ins - Common Areas,Building A
,,Building A - Ground,dynamic,Ground,Water Rough-ins - Common Areas,Building A
,,Building B - Mezzanine,dynamic,Mezzanine,Water Rough-ins - Common Areas,Building B
,,Building B - Level 4,dynamic,Level 4,Water Rough-ins - Common Areas,Building B
,,Building B - Level 5,dynamic,Level 5,Water Rough-ins - Common Areas,Building B
,,Building B - Ground,dynamic,Ground,Water Rough-ins - Common Areas,Building B
,,Building C - Mezzanine,dynamic,Mezzanine,Water Rough-ins - Common Areas,Building C
