Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Stage 7,,,,,,
,Scope,,,Stage 7,,
,Rows,,,,,
,,Basement - Carpark,dynamic,Carpark,Basement,Stage 7
,,Basement - Repeaters,dynamic,Repeaters,Basement,Stage 7
,,Ground Floor - Common Areas,dynamic,Common Areas,Ground Floor,Stage 7
,,Ground Floor - Residential,dynamic,Residential,Ground Floor,Stage 7
,,Ground Floor - Repeaters,grouping,Repeaters,,
,,Repeaters,,Repeaters,Ground Floor,Stage 7
,,Level 1 - Common Areas,dynamic,Common Areas,Level 1,Stage 7
,,Level 1 - Residential,dynamic,Residential,Level 1,Stage 7
,,Level 1 - Repeaters,grouping,Level 1 - Repeaters,,
,,Repeaters,,Repeaters,Level 1,Stage 7
,,Level 2 - Common Areas,dynamic,Common Areas,Level 2,Stage 7
,,Level 2 - Residential,dynamic,Residential,Level 2,Stage 7
,,Level 2 - Repeaters,grouping,Level 2 - Repeaters,,
,,Repeaters,,Repeaters,Level 2,Stage 7
,,Level 3 - Common Areas,dynamic,Common Areas,Level 3,Stage 7
,,Level 3 - Residential,dynamic,Residential,Level 3,Stage 7
,,Level 3 - Repeaters,grouping,Level 3 - Repeaters,,
,,Repeaters,,Repeaters,Level 3,Stage 7
,,Level 4 - Common Areas,dynamic,Common Areas,Level 4,Stage 7
,,Level 4 - Residential,dynamic,Residential,Level 4,Stage 7
,,Level 4 - Repeaters,grouping,Level 4 - Repeaters,,
,,Repeaters,,Repeaters,Level 4,Stage 7
,Columns,,,,,
,,Pre Wire,,Pre Wire,,
,,Terminated & Tested,,Terminated & Tested,,
,,Fit off,,Fit off,,
,,Install DB,,Install DB,,
