resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,15A,,,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,15A,Wall Framing & Sheeting,,,,,,,
ITP 007 Skirting Installation,checklist-flat,,,15A,Skirting,,,,,,,
ITP 005 Installation of Ceiling System,checklist,,,15A,Suspended Ceiling Framing & Sheeting,,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,15A,Balcony Wall and Ceiling- Framing and Sheeting,,,,,,,
,step,,,15B,,,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,15B,Wall Framing & Sheeting,,,,,,,
ITP 007 Skirting Installation,checklist-flat,,,15B,Skirting,,,,,,,
ITP 005 Installation of Ceiling System,checklist,,,15B,Suspended Ceiling Framing & Sheeting,,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,15B,Balcony Wall and Ceiling- Framing and Sheeting,,,,,,,
,step,,,15C,,,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,15C,Wall Framing & Sheeting,,,,,,,
ITP 007 Skirting Installation,checklist-flat,,,15C,Skirting,,,,,,,
ITP 005 Installation of Ceiling System,checklist,,,15C,Suspended Ceiling Framing & Sheeting,,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,15C,Balcony Wall and Ceiling- Framing and Sheeting,,,,,,,
,step,,,15D,,,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,15D,Wall Framing & Sheeting,,,,,,,
ITP 007 Skirting Installation,checklist-flat,,,15D,Skirting,,,,,,,
ITP 005 Installation of Ceiling System,checklist,,,15D,Suspended Ceiling Framing & Sheeting,,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,15D,Balcony Wall and Ceiling- Framing and Sheeting,,,,,,,
,step,,,15E,,,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,15E,Wall Framing & Sheeting,,,,,,,
ITP 007 Skirting Installation,checklist-flat,,,15E,Skirting,,,,,,,
ITP 005 Installation of Ceiling System,checklist,,,15E,Suspended Ceiling Framing & Sheeting,,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,15E,Balcony Wall and Ceiling- Framing and Sheeting,,,,,,,
,step,,,15F,,,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,15F,Wall Framing & Sheeting,,,,,,,
ITP 007 Skirting Installation,checklist-flat,,,15F,Skirting,,,,,,,
ITP 005 Installation of Ceiling System,checklist,,,15F,Suspended Ceiling Framing & Sheeting,,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,15F,Balcony Wall and Ceiling- Framing and Sheeting,,,,,,,
,step,,,15G,,,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,15G,Wall Framing & Sheeting,,,,,,,
ITP 007 Skirting Installation,checklist-flat,,,15G,Skirting,,,,,,,
ITP 005 Installation of Ceiling System,checklist,,,15G,Suspended Ceiling Framing & Sheeting,,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,15G,Balcony Wall and Ceiling- Framing and Sheeting,,,,,,,
,step,,,15H,,,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,15H,Wall Framing & Sheeting,,,,,,,
ITP 007 Skirting Installation,checklist-flat,,,15H,Skirting,,,,,,,
ITP 005 Installation of Ceiling System,checklist,,,15H,Suspended Ceiling Framing & Sheeting,,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,15H,Balcony Wall and Ceiling- Framing and Sheeting,,,,,,,
,step,,,OMKT Corridor,,,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,OMKT Corridor,Corridor Wall Framing & Sheeting,,,,,,,
ITP 005 Installation of Ceiling System,checklist,,,OMKT Corridor,Corridor Suspended Ceiling Framing& Sheeting,,,,,,,
ITP 005 Installation of Ceiling System,checklist,,,OMKT Corridor,Garbage Room Suspended Ceiling Framing& Sheeting,,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,OMKT Corridor,Garbage Room Wall Framing & Sheeting,,,,,,,
,step,,,KWH Corridor,,,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,KWH Corridor,Corridor Wall Framing & Sheeting,,,,,,,
ITP 005 Installation of Ceiling System,checklist,,,KWH Corridor,Corridor Suspended Ceiling Framing& Sheeting,,,,,,,
ITP 005 Installation of Ceiling System,checklist,,,KWH Corridor,Garbage Room Suspended Ceiling Framing& Sheeting,,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,KWH Corridor,Garbage Room Wall Framing & Sheeting,,,,,,,
