Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
ITP 008 Y-Junction Installation,,,,,,
,Scope,,,Y-Junction Detail,,
,Rows,,,,,
,,Y-Junction Detail,grouping,Y-Junction Detail,,
,,Ground Floor,,Site QA,Ground Floor,Y-Junction Detail
,,Level 1,,Site QA,Level 1,Y-Junction Detail
,,Level 2,,Site QA,Level 2,Y-Junction Detail
,,Level 3,,Site QA,Level 3,Y-Junction Detail
,,Level 5,,Site QA,Level 5,Y-Junction Detail
,,Level 6,,Site QA,Level 6,Y-Junction Detail
,,Level 7,,Site QA,Level 7,Y-Junction Detail
,,Level 8,,Site QA,Level 8,Y-Junction Detail
,,Level 9,,Site QA,Level 9,Y-Junction Detail
,,Level 10,,Site QA,Level 10,Y-Junction Detail
,,Level 11,,Site QA,Level 11,Y-Junction Detail
,,Level 12,,Site QA,Level 12,Y-Junction Detail
,,Level 13,,Site QA,Level 13,Y-Junction Detail
,,Level 15,,Site QA,Level 15,Y-Junction Detail
,,Level 16,,Site QA,Level 16,Y-Junction Detail
,,Level 17,,Site QA,Level 17,Y-Junction Detail
,,Level 18,,Site QA,Level 18,Y-Junction Detail
,,Level 19,,Site QA,Level 19,Y-Junction Detail
,,Level 20,,Site QA,Level 20,Y-Junction Detail
,,Level 21,,Site QA,Level 21,Y-Junction Detail
,,Level 22,,Site QA,Level 22,Y-Junction Detail
,,Level 23,,Site QA,Level 23,Y-Junction Detail
,,Level 25,,Site QA,Level 25,Y-Junction Detail
,,Level 26,,Site QA,Level 26,Y-Junction Detail
,,Level 27,,Site QA,Level 27,Y-Junction Detail
,,Level 28,,Site QA,Level 28,Y-Junction Detail
,,Level 29,,Site QA,Level 29,Y-Junction Detail
,,Level 30,,Site QA,Level 30,Y-Junction Detail
,,Level 31,,Site QA,Level 31,Y-Junction Detail
,,Level 32,,Site QA,Level 32,Y-Junction Detail
,Columns,,,,,
,,Materials Inspected upon delivery,,Materials Inspected upon delivery,,
,,In-filled fire-rating boards installed as per wall detail interface plan  ,,In-filled fire-rating boards installed as per wall detail interface plan  ,,
,,15mm compressible backing rod installed as per wall detail interface plan ,,15mm compressible backing rod installed as per wall detail interface plan ,,
,,The right junction is installed as per wall detail interface plan ,,The right junction is installed as per wall detail interface plan ,,
,,Fully sealed joints to junctions,,Fully sealed joints to junctions,,
,,Installation of 3mm Flat Bar,,Installation of 3mm Flat Bar,,
,,Setting Angle Beading,,Setting Angle Beading,,
,,COMPREHENSIVE FIRST-OF-TYPE INSPECTION,,COMPREHENSIVE FIRST-OF-TYPE INSPECTION,,
