Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6,
e6f6d3fa-11f9-4a94-a2d0-6e039d7da203,,not-started,ITC - (7) Light and Power Circuits,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Level 01,ASB-DBU-01-01,ASB-DBU-01-01 - Power,CB-20,CB-20 - ITC 7 (ASB-DBU-01-01 - Power)
024c1003-a930-4012-ba8f-35e5a2aaf8fe,,work-in-progress,ITC - (7) Light and Power Circuits,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Level 02,ASB-DBN-02-01,ASB-DBN-02-01 - Power,CB-20,CB-20 - ITC 7 (ASB-DBN-02-01 - Power)
3b914f03-a749-45a6-8b17-67cb154b45ef,,work-in-progress,ITC - (7) Light and Power Circuits,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Level 02,ASB-DBN-02-02,ASB-DBN-02-02 - Power,CB-20,CB-20 - ITC 7 (ASB-DBN-02-02 - Power)
a54527ab-142b-4bee-9288-c21435992592,,work-in-progress,ITC - (7) Light and Power Circuits,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Level 02,ASB-DBS-02-02,ASB-DBS-02-02 - Power,CB-20,CB-20 - ITC 7 (ASB-DBS-02-02 - Power)
8cb81f87-e213-44ac-afec-f4a43fc21416,,work-in-progress,ITC - (7) Light and Power Circuits,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Level 02,ASB-DBN-02-03,ASB-DBN-02-03 - Power,CB-20,CB-20 - ITC 7 (ASB-DBN-02-03 - Power)
a23b7c73-7700-4fa4-886d-a928bbf9fd22,,work-in-progress,ITC - (7) Light and Power Circuits,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Level 02,ASB-DBN-02-04,ASB-DBN-02-04 - Power,CB-20,CB-20 - ITC 7 (ASB-DBN-02-04 - Power)
20190bd8-3a43-40d9-b127-3df1023284bd,,work-in-progress,ITC - (7) Light and Power Circuits,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Level 02,ASB-DBS-02-04,ASB-DBS-02-04 - Power,CB-20,CB-20 - ITC 7 (ASB-DBS-02-04 - Power)
f861696d-9620-43a1-9a98-f54867c42e79,,work-in-progress,ITC - (7) Light and Power Circuits,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Level 02,ASB-DBN-02-05,ASB-DBN-02-05 - Power,CB-20,CB-20 - ITC 7 (ASB-DBN-02-05 - Power)
433283de-c778-478b-ae78-977cbd00fede,,work-in-progress,ITC - (7) Light and Power Circuits,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Level 02,ASB-DBS-02-05,ASB-DBS-02-05 - Power,CB-20,CB-20 - ITC 7 (ASB-DBS-02-05 - Power)
b38b0c73-110e-4d59-801c-2bcc0e85586f,,work-in-progress,ITC - (7) Light and Power Circuits,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Level 02,ASB-DBN-02-08,ASB-DBN-02-08 - Power,CB-20,CB-20 - ITC 7 (ASB-DBN-02-08 - Power)
b7102b5e-cc7c-468b-8d25-8ce8e656339c,,work-in-progress,ITC - (7) Light and Power Circuits,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Level 02,ASB-DBS-02-08,ASB-DBS-02-08 - Power,CB-20,CB-20 - ITC 7 (ASB-DBS-02-08 - Power)
902c6723-95ec-4cd2-ad60-2f5773313dea,,work-in-progress,ITC - (7) Light and Power Circuits,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Level 03,ASB-DBN-03-01,ASB-DBN-03-01 - Power,CB-20,CB-20 - ITC 7 (ASB-DBN-03-01 - Power)
5ffaf7e6-d1e6-4174-9d29-b9382a939677,,work-in-progress,ITC - (7) Light and Power Circuits,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Level 03,ASB-DBS-03-01,ASB-DBS-03-01 - Power,CB-20,CB-20 - ITC 7 (ASB-DBS-03-01 - Power)
3448ae7d-570f-4d28-b20d-4ac53382efaf,,work-in-progress,ITC - (7) Light and Power Circuits,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Level 03,ASB-DBN-03-02,ASB-DBN-03-02 - Power,CB-20,CB-20 - ITC 7 (ASB-DBN-03-02 - Power)
05dd1cac-11a4-4861-bd47-ff2fb12b8002,,work-in-progress,ITC - (7) Light and Power Circuits,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Level 03,ASB-DBS-03-02,ASB-DBS-03-02 - Power,CB-20,CB-20 - ITC 7 (ASB-DBS-03-02 - Power)
ac9a4774-505e-4b6b-ad34-87727a0aabe3,,work-in-progress,ITC - (7) Light and Power Circuits,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Level 03,ASB-DBN-03-03,ASB-DBN-03-03 - Power,CB-20,CB-20 - ITC 7 (ASB-DBN-03-03 - Power)
be8f733c-eb17-4488-9c95-02ea0c795751,,work-in-progress,ITC - (7) Light and Power Circuits,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Level 03,ASB-DBS-03-03,ASB-DBS-03-03 - Power,CB-20,CB-20 - ITC 7 (ASB-DBS-03-03 - Power)
b4366a9b-af79-4d84-9f83-3cf1770f414d,,not-started,ITC - (7) Light and Power Circuits,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Level 06,ASB-DBN-06-01,ASB-DBN-06-01 - Power,CB-20,CB-20 - ITC 7 (ASB-DBN-06-01 - Power)
562d2753-62c7-46f5-8532-9bbc8995fb78,,not-started,ITC - (7) Light and Power Circuits,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Level 06,ASB-DBS-06-01,ASB-DBS-06-01 - Power,CB-20,CB-20 - ITC 7 (ASB-DBS-06-01 - Power)
3ca181ec-cd71-4a7c-82ea-007e4022b654,,not-started,ITC - (7) Light and Power Circuits,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Level 06,ASB-DBN-06-02,ASB-DBN-06-02 - Power,CB-20,CB-20 - ITC 7 (ASB-DBN-06-02 - Power)
90b41620-46fe-4219-bb3a-cb489c158970,,not-started,ITC - (7) Light and Power Circuits,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Level 06,ASB-DBN-06-03,ASB-DBN-06-03 - Power,CB-20,CB-20 - ITC 7 (ASB-DBN-06-03 - Power)
