resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Block A,,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 1,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 2,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 2.1,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 3,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 4,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 5,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 6,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 7,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 8,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 9,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 10,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 11,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 12,,,,,,,
,step,,,Block E,,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 41,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 42,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 42.1,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 43,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 44,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 45,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 46,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 47,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 47.1,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 48,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 48.1,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 49,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 50,,,,,,,
QA - Interior Fitout,checklist,,,,Unit 51,,,,,,,
