Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,
3825ad2f-e7af-4a41-a5cb-d5c176c42731,,checklist-flat,not-started,SYS - Aluminum Cladding (old version),checklist-flat,FALSE,FALSE,Site QA,Level 3,North Elevation,Balcony Area,Aluminum Cladding
499d1ced-9898-4470-ab4c-8ed00192e4f8,,folder-normal,fail,,step,TRUE,FALSE,Site QA,Level 3,West Elevation,,
ccf77be1-85d6-4549-8da0-f7793c386beb,,checklist-flat,fail,"SYS - Brackets, Bolts & Nuts (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 3,West Elevation,"Brackets, Bolts & Nuts",
4a3ccf22-3e4f-4b26-81f9-93751fd661dc,,checklist-flat,pass,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 3,West Elevation,Structural Opening Handover Checklist,
189b0d05-e66b-4218-a873-f66bfc019634,,checklist-flat,pass,SYS - Gutter Splices & Drainage (old version),checklist-flat,FALSE,FALSE,Site QA,Level 3,West Elevation,Gutter Splices & Drainage,
81cd77df-3cf5-4e57-8e84-58d8de36caae,,checklist-flat,pass,SYS - FIXING OF PANEL (old version),checklist-flat,FALSE,FALSE,Site QA,Level 3,West Elevation,FIXING OF PANEL,
423b45d7-bfca-41fc-8ee0-a36cd0ea89b8,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 3,West Elevation,Balcony,
e9fc3817-5260-4cfc-9d2a-109e5085630d,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 3,West Elevation,Balcony,Structural Opening Handover Checklist
b5925389-c703-4560-a284-59c077a6dbb6,,checklist-flat,not-started,"SYS - SILL FLASHING, SILL TRAY, & SEISMIC HEAD (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 3,West Elevation,Balcony,"SILL FLASHING, SILL TRAY, & SEISMIC HEAD"
8b95f905-d2bf-4d6e-aeba-b5e72906fe4b,,checklist-flat,not-started,SYS - FIXING OF PANEL (old version),checklist-flat,FALSE,FALSE,Site QA,Level 3,West Elevation,Balcony,FIXING OF PANEL
037f530e-a43f-4462-9146-f9706f665773,,checklist-flat,not-started,SYS - Aluminum Cladding (old version),checklist-flat,FALSE,FALSE,Site QA,Level 3,West Elevation,Balcony,Aluminum Cladding
a0f0d66d-9835-49fe-8d9f-438cfb8427a5,,folder-normal,fail,,step,TRUE,FALSE,Site QA,Level 3,South Elevation,,
e642ad90-6bfd-4f59-9d17-6b9a7bc98a40,,folder-normal,fail,,step,TRUE,FALSE,Site QA,Level 3,South Elevation,Curtian Wall,
307edb38-e140-4c63-ab01-569614e27305,,checklist-flat,pass,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 3,South Elevation,Curtian Wall,Structural Opening Handover Checklist
e3c6b6ba-7884-4383-88ff-47b1764abbf7,,checklist-flat,fail,"SYS - Brackets, Bolts & Nuts (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 3,South Elevation,Curtian Wall,"Brackets, Bolts & Nuts"
35aef432-a53e-4bf7-80c6-ff4d905741c4,,checklist-flat,pass,SYS - Fixing of CW Panel (old version),checklist-flat,FALSE,FALSE,Site QA,Level 3,South Elevation,Curtian Wall,Fixing of CW Panel
417bcbd1-1288-4c41-83e4-0c1d5c4a1099,,checklist-flat,pass,SYS - Gutter Splices & Drainage (old version),checklist-flat,FALSE,FALSE,Site QA,Level 3,South Elevation,Curtian Wall,Gutter Splices & Drainage
c5468280-add6-4fb3-af18-bbf2dcb35501,,checklist-flat,fail,SYS - Rockwool & Fireseal (old version),checklist-flat,FALSE,FALSE,Site QA,Level 3,South Elevation,Curtian Wall,Rockwool & Fireseal
43551d3c-ac16-413c-a8e9-79a8a66741bb,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 3,South Elevation,Balcony Area,
a3a32cde-b412-4e4a-bec2-9141f6b3ec6d,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 3,South Elevation,Balcony Area,Structural Opening Handover Checklist
4f0a6eaf-6bfc-4554-9dd1-bb0eadaf7f9f,,checklist-flat,not-started,"SYS - SILL FLASHING, SILL TRAY, & SEISMIC HEAD (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 3,South Elevation,Balcony Area,"SILL FLASHING, SILL TRAY, & SEISMIC HEAD"
61b50653-2723-4332-8696-aa26358b0616,,checklist-flat,not-started,SYS - FIXING OF PANEL (old version),checklist-flat,FALSE,FALSE,Site QA,Level 3,South Elevation,Balcony Area,FIXING OF PANEL
d012a4fd-19bb-42be-8153-8e71801a41a4,,checklist-flat,not-started,SYS - Aluminum Cladding (old version),checklist-flat,FALSE,FALSE,Site QA,Level 3,South Elevation,Balcony Area,Aluminum Cladding
20992b12-c8ad-4544-a0c3-6070120931b5,,folder-normal,fail,,step,TRUE,FALSE,Site QA,Level 3,East Elevation,,
f5c0ef90-144f-4021-9608-db4868e03356,,folder-normal,fail,,step,TRUE,FALSE,Site QA,Level 3,East Elevation,Curtian Wall,
9908976a-8f22-4400-9960-2b70cd8f8a22,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 3,East Elevation,Curtian Wall,Structural Opening Handover Checklist
1e7d12d0-3fcc-4ad0-8363-8eb1e774dcd5,,checklist-flat,fail,"SYS - Brackets, Bolts & Nuts (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 3,East Elevation,Curtian Wall,"Brackets, Bolts & Nuts"
617e6bdb-7cf8-4774-965f-7d1c65bb1396,,checklist-flat,work-in-progress,SYS - Fixing of CW Panel (old version),checklist-flat,FALSE,FALSE,Site QA,Level 3,East Elevation,Curtian Wall,Fixing of CW Panel
816b4776-4bef-487d-a654-00ce3a774002,,checklist-flat,not-started,SYS - Gutter Splices & Drainage (old version),checklist-flat,FALSE,FALSE,Site QA,Level 3,East Elevation,Curtian Wall,Gutter Splices & Drainage
868113f5-354d-44b9-9b69-1f50076a3861,,checklist-flat,pass,SYS - Rockwool & Fireseal (old version),checklist-flat,FALSE,FALSE,Site QA,Level 3,East Elevation,Curtian Wall,Rockwool & Fireseal
e4985368-6c44-4c7b-8281-3f0cbdc4d146,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 3,East Elevation,Balcony Area,
fd1ee440-a870-434c-8f92-5ae6ed7e2bfe,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 3,East Elevation,Balcony Area,Structural Opening Handover Checklist
2490e5df-bd7c-4aad-9cce-090999688dde,,checklist-flat,not-started,"SYS - SILL FLASHING, SILL TRAY, & SEISMIC HEAD (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 3,East Elevation,Balcony Area,"SILL FLASHING, SILL TRAY, & SEISMIC HEAD"
fc184c34-5cc8-4c91-8238-080ed116325c,,checklist-flat,not-started,SYS - FIXING OF PANEL (old version),checklist-flat,FALSE,FALSE,Site QA,Level 3,East Elevation,Balcony Area,FIXING OF PANEL
df312d52-ef27-4b89-bd02-94ce3029a76f,,checklist-flat,not-started,SYS - Aluminum Cladding (old version),checklist-flat,FALSE,FALSE,Site QA,Level 3,East Elevation,Balcony Area,Aluminum Cladding
2ed4b6c4-ef70-47a7-8e14-9d300d16d2b3,,folder-normal,work-in-progress,,step,TRUE,FALSE,Site QA,Level 4,,,
7f9791e7-2300-4e1e-ad63-5f4f2bbc677f,,folder-normal,work-in-progress,,step,TRUE,FALSE,Site QA,Level 4,North Elevation,,
82b9d79e-8d8c-45cf-be3b-028cc6dba3eb,,folder-normal,work-in-progress,,step,TRUE,FALSE,Site QA,Level 4,North Elevation,Curtian Wall,
5f320a4d-c06a-4250-af71-e90449a5d03f,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,North Elevation,Curtian Wall,Structural Opening Handover Checklist
898b9138-918b-4a80-aa4c-de63a2747a53,,checklist-flat,not-started,"SYS - Brackets, Bolts & Nuts (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 4,North Elevation,Curtian Wall,"Brackets, Bolts & Nuts"
5d8382bb-089a-457d-abee-f5e363d930c5,,checklist-flat,work-in-progress,SYS - Fixing of CW Panel (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,North Elevation,Curtian Wall,Fixing of CW Panel
aa1914c4-284b-4495-8861-bf4df916ab67,,checklist-flat,not-started,SYS - Gutter Splices & Drainage (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,North Elevation,Curtian Wall,Gutter Splices & Drainage
4852b328-33a9-4c26-8d09-624b497fbd48,,checklist-flat,not-started,SYS - Rockwool & Fireseal (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,North Elevation,Curtian Wall,Rockwool & Fireseal
d28c80c8-5999-4fd3-ad22-311de325ebdb,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 4,North Elevation,Balcony Area,
92978ffd-5144-4366-bcc0-a1d1c08a0407,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,North Elevation,Balcony Area,Structural Opening Handover Checklist
6300c9d3-8c06-4147-8123-119af16ec851,,checklist-flat,not-started,"SYS - SILL FLASHING, SILL TRAY, & SEISMIC HEAD (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 4,North Elevation,Balcony Area,"SILL FLASHING, SILL TRAY, & SEISMIC HEAD"
81706ce5-b6da-4973-8002-89fadd9e5a3d,,checklist-flat,not-started,SYS - FIXING OF PANEL (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,North Elevation,Balcony Area,FIXING OF PANEL
f335cb81-6241-40ff-9780-ba189c3207ac,,checklist-flat,not-started,SYS - Aluminum Cladding (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,North Elevation,Balcony Area,Aluminum Cladding
cefdff86-50ed-4064-a937-0046f7b56174,,folder-normal,work-in-progress,,step,TRUE,FALSE,Site QA,Level 4,West Elevation,,
1a024dd6-a1d8-4a2d-92e4-8f695b017273,,folder-normal,work-in-progress,,step,TRUE,FALSE,Site QA,Level 4,West Elevation,Curtian Wall,
8862dd71-105b-4adc-928f-af8dc972037c,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,West Elevation,Curtian Wall,Structural Opening Handover Checklist
de56227d-e80a-4ac9-87e7-3845d416e865,,checklist-flat,pass,"SYS - Brackets, Bolts & Nuts (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 4,West Elevation,Curtian Wall,"Brackets, Bolts & Nuts"
fc87627c-a563-4c32-8dd9-fd06aa33979c,,checklist-flat,work-in-progress,SYS - Fixing of CW Panel (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,West Elevation,Curtian Wall,Fixing of CW Panel
4959ff4f-006f-425f-9877-df0dff1c7567,,checklist-flat,not-started,SYS - Gutter Splices & Drainage (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,West Elevation,Curtian Wall,Gutter Splices & Drainage
8e7690c0-1cd5-4d65-a261-68f66937e6ed,,checklist-flat,not-started,SYS - Rockwool & Fireseal (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,West Elevation,Curtian Wall,Rockwool & Fireseal
e03cf178-78a4-4eca-8eb9-0010d755148e,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 4,West Elevation,Balcony Area,
f2f181a8-fdc7-43c6-a6d7-3debe8fd9825,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,West Elevation,Balcony Area,Structural Opening Handover Checklist
2d959a05-a7af-4e9d-ae39-83d3fe115b2c,,checklist-flat,not-started,"SYS - SILL FLASHING, SILL TRAY, & SEISMIC HEAD (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 4,West Elevation,Balcony Area,"SILL FLASHING, SILL TRAY, & SEISMIC HEAD"
c1cec701-f6dd-42ec-9ff7-6fd8afdee862,,checklist-flat,not-started,SYS - FIXING OF PANEL (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,West Elevation,Balcony Area,FIXING OF PANEL
4f38329e-01d9-4f82-9be8-16455828ab7e,,checklist-flat,not-started,SYS - Aluminum Cladding (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,West Elevation,Balcony Area,Aluminum Cladding
d89a1268-61d7-4262-bcf1-136c039ab5e0,,folder-normal,work-in-progress,,step,TRUE,FALSE,Site QA,Level 4,South Elevation,,
fde7b277-5509-4e13-be98-cf452fb7ba83,,folder-normal,work-in-progress,,step,TRUE,FALSE,Site QA,Level 4,South Elevation,Curtian Wall,
1fc1bb11-d792-418a-b523-8bd8ff8f7344,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,South Elevation,Curtian Wall,Structural Opening Handover Checklist
04bfb36a-8681-455d-be6c-3645196f5f52,,checklist-flat,pass,"SYS - Brackets, Bolts & Nuts (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 4,South Elevation,Curtian Wall,"Brackets, Bolts & Nuts"
1d7c5358-b3a1-4829-b70e-fb668d7cdd07,,checklist-flat,pass,SYS - Fixing of CW Panel (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,South Elevation,Curtian Wall,Fixing of CW Panel
f962b588-0f2e-49a1-8e26-c6d016df40a8,,checklist-flat,work-in-progress,SYS - Gutter Splices & Drainage (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,South Elevation,Curtian Wall,Gutter Splices & Drainage
4a9fe36b-da88-4abd-a52e-b76766f4d137,,checklist-flat,pass,SYS - Rockwool & Fireseal (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,South Elevation,Curtian Wall,Rockwool & Fireseal
3172409d-61ac-430a-9a80-6d87e182525c,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 4,South Elevation,Balcony Area,
bda0880e-fd15-404d-a9a9-0459d86a154f,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,South Elevation,Balcony Area,Structural Opening Handover Checklist
a6602c28-42ca-4e4f-aa89-8116c0f8ec33,,checklist-flat,not-started,"SYS - SILL FLASHING, SILL TRAY, & SEISMIC HEAD (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 4,South Elevation,Balcony Area,"SILL FLASHING, SILL TRAY, & SEISMIC HEAD"
7d03bc06-53b3-4f66-9c88-356806d39523,,checklist-flat,not-started,SYS - FIXING OF PANEL (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,South Elevation,Balcony Area,FIXING OF PANEL
68686a33-3569-4f44-b7f3-f98db5e1b6d3,,checklist-flat,not-started,SYS - Aluminum Cladding (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,South Elevation,Balcony Area,Aluminum Cladding
18a46b74-61aa-4927-9cf3-2a5ef226e334,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 4,East Elevation,,
eee0cc7f-f20b-49a9-b4eb-70fddac989ce,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 4,East Elevation,Curtian Wall,
1817bd4b-3cf1-4526-9ffb-614403166ef0,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,East Elevation,Curtian Wall,Structural Opening Handover Checklist
3a6aed17-01c5-4702-9341-4aea7072e7d0,,checklist-flat,not-started,"SYS - Brackets, Bolts & Nuts (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 4,East Elevation,Curtian Wall,"Brackets, Bolts & Nuts"
c63e1102-1236-4fde-a448-6602bf1144a4,,checklist-flat,not-started,SYS - Fixing of CW Panel (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,East Elevation,Curtian Wall,Fixing of CW Panel
8ecbe0bd-ec6c-475c-8cfc-bb59e0a5baca,,checklist-flat,not-started,SYS - Gutter Splices & Drainage (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,East Elevation,Curtian Wall,Gutter Splices & Drainage
9dc59585-dcd1-42a6-9eef-5708d6a62b57,,checklist-flat,not-started,SYS - Rockwool & Fireseal (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,East Elevation,Curtian Wall,Rockwool & Fireseal
039b9a14-3e03-4934-95cf-4346fe7c884f,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 4,East Elevation,Balcony Area,
e3d31a14-a547-4071-89a0-0f2cfb571893,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,East Elevation,Balcony Area,Structural Opening Handover Checklist
c30aabab-d725-48bf-8ffa-4be619a76d46,,checklist-flat,not-started,"SYS - SILL FLASHING, SILL TRAY, & SEISMIC HEAD (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 4,East Elevation,Balcony Area,"SILL FLASHING, SILL TRAY, & SEISMIC HEAD"
cf7a1146-23c9-4a02-a913-62dacb9402ad,,checklist-flat,not-started,SYS - FIXING OF PANEL (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,East Elevation,Balcony Area,FIXING OF PANEL
ceb4e5bb-b0c2-4418-aec8-c537758b397f,,checklist-flat,not-started,SYS - Aluminum Cladding (old version),checklist-flat,FALSE,FALSE,Site QA,Level 4,East Elevation,Balcony Area,Aluminum Cladding
95bfcbf7-83e8-4364-a895-0f30fc9d3b3d,,folder-normal,work-in-progress,,step,TRUE,FALSE,Site QA,Level 5,,,
69d95169-e1bd-4ea3-9abd-7e04c212348f,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 5,North Elevation,,
843f325b-872b-4896-9a6f-7e87159f2974,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 5,North Elevation,Curtian Wall,
3115cc97-43bb-4738-b598-b37def0b715c,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,North Elevation,Curtian Wall,Structural Opening Handover Checklist
64bf6e9e-75d5-43f6-86d2-166b4475ed2d,,checklist-flat,not-started,"SYS - Brackets, Bolts & Nuts (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 5,North Elevation,Curtian Wall,"Brackets, Bolts & Nuts"
01f6d245-4a25-4b24-8ac6-83449324f0de,,checklist-flat,not-started,SYS - Fixing of CW Panel (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,North Elevation,Curtian Wall,Fixing of CW Panel
bab13933-69d1-499d-9877-3b1faa22b139,,checklist-flat,not-started,SYS - Gutter Splices & Drainage (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,North Elevation,Curtian Wall,Gutter Splices & Drainage
a130acf9-daec-4cc0-a1e6-b6f4bbc3f032,,checklist-flat,not-started,SYS - Rockwool & Fireseal (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,North Elevation,Curtian Wall,Rockwool & Fireseal
06da3d33-6679-45e8-ae9b-4e52b6e9b97b,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 5,North Elevation,Balcony Area,
583f6d67-9b78-44a3-9eb9-a3b9d700fb67,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,North Elevation,Balcony Area,Structural Opening Handover Checklist
94b50cff-fca5-4b28-9da9-66831935c01b,,checklist-flat,not-started,"SYS - SILL FLASHING, SILL TRAY, & SEISMIC HEAD (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 5,North Elevation,Balcony Area,"SILL FLASHING, SILL TRAY, & SEISMIC HEAD"
caaea92f-e470-4e16-89ae-0ef5c5146d37,,checklist-flat,not-started,SYS - FIXING OF PANEL (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,North Elevation,Balcony Area,FIXING OF PANEL
0f7fce09-90da-44f8-a6cf-8999e0360e2d,,checklist-flat,not-started,SYS - Aluminum Cladding (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,North Elevation,Balcony Area,Aluminum Cladding
8db186e7-21d9-4269-8e5a-c0462741f4b8,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 5,West Elevation,,
83d2b736-95d8-4257-878d-61ba7adf744c,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 5,West Elevation,Curtian Wall,
6206f15f-802e-4949-83f9-2a0aa3209f91,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,West Elevation,Curtian Wall,Structural Opening Handover Checklist
b1a5a8aa-5dde-40ff-80fb-03d9b159a66c,,checklist-flat,not-started,"SYS - Brackets, Bolts & Nuts (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 5,West Elevation,Curtian Wall,"Brackets, Bolts & Nuts"
9a4372ee-ad19-4a5f-a347-0612532846e8,,checklist-flat,not-started,SYS - Fixing of CW Panel (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,West Elevation,Curtian Wall,Fixing of CW Panel
cb5d1937-25c8-46dc-ba17-591370c119c4,,checklist-flat,not-started,SYS - Gutter Splices & Drainage (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,West Elevation,Curtian Wall,Gutter Splices & Drainage
9b988f7f-1290-466b-bba0-fc0a3a61c3d2,,checklist-flat,not-started,SYS - Rockwool & Fireseal (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,West Elevation,Curtian Wall,Rockwool & Fireseal
c8cfac31-0cfa-4aad-81a1-32c4bb4275e4,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 5,West Elevation,Balcony Area,
8c97a05d-064c-48ed-a65b-872629ad45fa,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,West Elevation,Balcony Area,Structural Opening Handover Checklist
d5803b10-5dce-4343-b189-1a757b12f2a0,,checklist-flat,not-started,"SYS - SILL FLASHING, SILL TRAY, & SEISMIC HEAD (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 5,West Elevation,Balcony Area,"SILL FLASHING, SILL TRAY, & SEISMIC HEAD"
a494abef-aee9-400b-a54e-48a2413a1481,,checklist-flat,not-started,SYS - FIXING OF PANEL (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,West Elevation,Balcony Area,FIXING OF PANEL
48bdd39c-5874-46af-9d20-b8cd87032986,,checklist-flat,not-started,SYS - Aluminum Cladding (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,West Elevation,Balcony Area,Aluminum Cladding
c8b02add-72b8-4169-be9e-f7a080466fe3,,folder-normal,work-in-progress,,step,TRUE,FALSE,Site QA,Level 5,South Elevation,,
93f541a5-d8b9-455f-981c-78e7afc4d266,,folder-normal,work-in-progress,,step,TRUE,FALSE,Site QA,Level 5,South Elevation,Curtian Wall,
76f4129b-87f2-406d-9e56-bb7315f16e5c,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,South Elevation,Curtian Wall,Structural Opening Handover Checklist
f18fa616-7561-43a1-9114-2dd9e7f5f843,,checklist-flat,work-in-progress,"SYS - Brackets, Bolts & Nuts (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 5,South Elevation,Curtian Wall,"Brackets, Bolts & Nuts"
3df5cdc6-3559-4a2a-a109-64723ea0910b,,checklist-flat,not-started,SYS - Fixing of CW Panel (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,South Elevation,Curtian Wall,Fixing of CW Panel
ed29e7b5-85e1-4a36-b324-7676761cf732,,checklist-flat,work-in-progress,SYS - Gutter Splices & Drainage (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,South Elevation,Curtian Wall,Gutter Splices & Drainage
73670580-3ed9-4dff-b83c-4020d6c12627,,checklist-flat,not-started,SYS - Rockwool & Fireseal (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,South Elevation,Curtian Wall,Rockwool & Fireseal
d97a3025-a1a4-4738-86c2-0ecff0f716b0,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 5,South Elevation,Balcony Area,
669e1c95-facb-465a-9dd9-ae78636ce050,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,South Elevation,Balcony Area,Structural Opening Handover Checklist
a4f42fad-795e-49c1-8ee2-3d07b2b6f8a6,,checklist-flat,not-started,"SYS - SILL FLASHING, SILL TRAY, & SEISMIC HEAD (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 5,South Elevation,Balcony Area,"SILL FLASHING, SILL TRAY, & SEISMIC HEAD"
db914f37-d319-4c58-899b-3e9ca1baa47c,,checklist-flat,not-started,SYS - FIXING OF PANEL (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,South Elevation,Balcony Area,FIXING OF PANEL
991ee375-8752-4871-95bb-19ed32fadcec,,checklist-flat,not-started,SYS - Aluminum Cladding (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,South Elevation,Balcony Area,Aluminum Cladding
a012044b-84b6-4be9-850f-c1596c857d5a,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 5,East Elevation,,
d64624ad-59c6-4f01-8abe-c91f65adceb1,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 5,East Elevation,Curtian Wall,
03a2b742-77c3-46cd-a254-0ecf2d5be29b,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,East Elevation,Curtian Wall,Structural Opening Handover Checklist
ae17e048-6a54-46b7-ad4f-fce8f8167777,,checklist-flat,not-started,"SYS - Brackets, Bolts & Nuts (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 5,East Elevation,Curtian Wall,"Brackets, Bolts & Nuts"
d8054ed2-55e4-4b0e-b320-3e61e1ddce10,,checklist-flat,not-started,SYS - Fixing of CW Panel (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,East Elevation,Curtian Wall,Fixing of CW Panel
25bb5db3-6d58-46e6-abe4-8124f453217c,,checklist-flat,not-started,SYS - Rockwool & Fireseal (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,East Elevation,Curtian Wall,Rockwool & Fireseal
924f4e86-4d38-4983-9cb0-5835679cfbf1,,checklist-flat,not-started,SYS - Gutter Splices & Drainage (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,East Elevation,Curtian Wall,Gutter Splices & Drainage
f401a99f-b78d-487a-9e36-e72fc4dc4e4b,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 5,East Elevation,Balcony Area,
a9ee47f9-dc42-480d-949a-98d0244dabe6,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,East Elevation,Balcony Area,Structural Opening Handover Checklist
0deeb979-5d97-4e16-9c55-1c5c9f8be9b2,,checklist-flat,not-started,"SYS - SILL FLASHING, SILL TRAY, & SEISMIC HEAD (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 5,East Elevation,Balcony Area,"SILL FLASHING, SILL TRAY, & SEISMIC HEAD"
c7870f4b-9006-44da-8937-c2268ecbe6f4,,checklist-flat,not-started,SYS - FIXING OF PANEL (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,East Elevation,Balcony Area,FIXING OF PANEL
43e30968-dbbf-4dd9-9f18-b1285cb9593f,,checklist-flat,not-started,SYS - Aluminum Cladding (old version),checklist-flat,FALSE,FALSE,Site QA,Level 5,East Elevation,Balcony Area,Aluminum Cladding
