Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Overall Progress,,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,Demo,grouping,Demo,,,
,,Ground Floor,grouping,Ground Floor,,,
,,G-1,expanded,G-1,Ground Floor,Demo,QA
,,G-2,expanded,G-2,Ground Floor,Demo,QA
,,G-3,expanded,G-3,Ground Floor,Demo,QA
,,G-4,expanded,G-4,Ground Floor,Demo,QA
,,G-5,expanded,G-5,Ground Floor,Demo,QA
,,G-6,expanded,G-6,Ground Floor,Demo,QA
,,G-7,expanded,G-7,Ground Floor,Demo,QA
,,Level 1,grouping,Level 1,,,
,,1-1,expanded,1-1,Level 1,Demo,QA
,,1-2,expanded,1-2,Level 1,Demo,QA
,,1-3,expanded,1-3,Level 1,Demo,QA
,,1-4,expanded,1-4,Level 1,Demo,QA
,,1-5,expanded,1-5,Level 1,Demo,QA
,,1-6,expanded,1-6,Level 1,Demo,QA
,,1-7,expanded,1-7,Level 1,Demo,QA
,,1-8,expanded,1-8,Level 1,Demo,QA
,,Install,grouping,Install,,,
,,Ground Floor,grouping,Ground Floor,,,
,,G-1,expanded,G-1,Ground Floor,Install,QA
,,G-2,expanded,G-2,Ground Floor,Install,QA
,,G-3,expanded,G-3,Ground Floor,Install,QA
,,G-4,expanded,G-4,Ground Floor,Install,QA
,,G-5,expanded,G-5,Ground Floor,Install,QA
,,G-6,expanded,G-6,Ground Floor,Install,QA
,,G-7,expanded,G-7,Ground Floor,Install,QA
,,Level 1,grouping,Level 1,,,
,,1-1,expanded,1-1,Level 1,Install,QA
,,1-2,expanded,1-2,Level 1,Install,QA
,,1-3,expanded,1-3,Level 1,Install,QA
,,1-4,expanded,1-4,Level 1,Install,QA
,,1-5,expanded,1-5,Level 1,Install,QA
,,1-6,expanded,1-6,Level 1,Install,QA
,,1-7,expanded,1-7,Level 1,Install,QA
,,1-8,expanded,1-8,Level 1,Install,QA
,Columns,,,,,,
,,All flexible connections & cushion heads Demo as per drawing,,All flexible connections & cushion heads Demo as per drawing.,,,
,,All rubbish removed area clean & tidy,,All Rubbish Removed Area Clean And Tidy,,,
,,All flexible connections & cushion heads are Installed as per drawings,,"All flexible connections & cushion heads are Installed s per drawings, including ductwork connections.",,,
