"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"d695e7fb-ab8c-4cb5-aad6-b3c5cc1ba83c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"06717de1-f31b-4009-9603-a7d17a20219b","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Footings"
"db10b90b-b9ec-4bc5-ab44-eff0480389f3","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Footings","Core 1"
"1b1b1c28-c653-4584-9f12-5b0c1a61763f","","checklist-sectioned","work-in-progress","Footings Checklist","checklist","FALSE","FALSE","Site QA","Footings","Core 1","Footings Checklist"
"1f7aafc9-4b27-4d85-9a39-29b3a5206402","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Footings","Core 2"
"d623cc48-0f3d-4d4d-8d96-d5955a00a5a8","","checklist-sectioned","work-in-progress","Footings Checklist","checklist","FALSE","FALSE","Site QA","Footings","Core 2","Footings Checklist"
"351d2271-5ebd-42ce-8a99-73084fc03bc6","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Footings","Core 3"
"3f4ca3c8-8a76-4cb4-b13c-f4b2e7b77b2a","","checklist-sectioned","work-in-progress","Footings Checklist","checklist","FALSE","FALSE","Site QA","Footings","Core 3","Footings Checklist"
"fbee6966-18ec-46bb-8579-c691e56ef9e0","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Footings","Core 4"
"a2da69a8-3a89-4df4-b21a-d521cdf166c0","","checklist-sectioned","work-in-progress","Footings Checklist","checklist","FALSE","FALSE","Site QA","Footings","Core 4","Footings Checklist"
"3d9c065d-4e03-48df-bd7f-108e9ccfc051","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Footings","Core 5"
"1ba4cde8-3756-4276-ad6e-5d9f5e7fd852","","checklist-sectioned","work-in-progress","Footings Checklist","checklist","FALSE","FALSE","Site QA","Footings","Core 5","Footings Checklist"
"2d373b74-67e7-4b04-80dd-c484fed5311c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Footings","Core 6"
"737bb403-be98-4617-874e-88045c0aeb7f","","checklist-sectioned","work-in-progress","Footings Checklist","checklist","FALSE","FALSE","Site QA","Footings","Core 6","Footings Checklist"
"871ec9ac-6708-4b87-a12e-0b7a73e79e7a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Footings","Pour 1 Footing Beams"
"32ddd4f2-bbb0-488a-bcac-aa395b859080","","checklist-sectioned","work-in-progress","Footings Checklist","checklist","FALSE","FALSE","Site QA","Footings","Pour 1 Footing Beams","Footings Checklist"
"b2cc5407-460c-4b27-8b9b-8208eb649687","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Footings","Pour 2 footing beams"
"ff8fc9f5-a0f0-4aa4-9544-38e2d8929a6b","","checklist-sectioned","work-in-progress","Footings Checklist","checklist","FALSE","FALSE","Site QA","Footings","Pour 2 footing beams","Footings Checklist"
"122ca700-d6be-46ca-ac30-bbbf5f8cedd0","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Footings","Pour 3 footing beams"
"a8db708b-d74a-4123-a3a5-35ee9d586f0f","","checklist-sectioned","work-in-progress","Footings Checklist","checklist","FALSE","FALSE","Site QA","Footings","Pour 3 footing beams","Footings Checklist"
"83e83795-b010-419a-85d5-dac7c12e09d1","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Precast"
"01fbeb09-9bd6-4b76-9b06-93bfe1d417f4","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Precast","Ground Level"
"874bf7c8-e2af-44c5-8b1f-c44a8258100c","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP001"
"ff4ae7dc-c47a-4055-9490-14ab2458d52a","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP002"
"313982d0-c8d2-45ba-860d-cb8d9a767e4b","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP003"
"ccb5bcf0-483b-4999-b995-b20b182dd11f","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP004"
"e052cfe8-7e2b-4380-9b52-905de83eace7","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP005"
"0e2eed52-b9cc-4fb4-a8ce-efcb3b5940a5","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP006"
"53642b46-a978-403f-983a-52df4158b3e4","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP007"
"2aeb6ffb-9897-45b5-9988-8f835cef6272","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP008"
"d868280e-bb19-4f6f-8d0f-69fe61ce4ba6","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP009"
"f1c9d793-fe2f-4884-b9c6-d16df670f10a","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP010"
"64675ef0-3ebf-47e9-a80f-71f16be68059","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP011"
"8cf45945-7fc8-48b1-afa7-e6bae1b58add","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP012"
"ef7c961a-7354-4f94-ade3-2085b85ef1a0","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP013"
"2a0b2c1c-7638-497e-aead-1c50196b0a9e","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP014"
"a91362c8-d9be-4ecf-ad61-84d2e0d7bfbf","","checklist-flat","pass","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP015"
"96757525-c77f-420b-9789-7fe674705167","","checklist-flat","pass","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP016"
"0a031fb9-a4ab-4d86-ad75-d498e0e7643d","","checklist-flat","pass","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP017"
"f8165495-9a7f-47e0-ad7d-0afae9d6296b","","checklist-flat","pass","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP018"
"a4931251-88cd-458b-9642-f2902e276bd3","","checklist-flat","pass","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP019"
"5648ba24-4818-42dd-b214-29580b41fa36","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP020"
"1c6cc7f1-6db0-4c70-b182-c77a76dbd1f8","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP021"
"89690707-98ef-41cb-b79f-3a89cc7799d0","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP022"
"228c43d8-7ea4-462e-ab1d-fe64e4de9962","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP023"
"7f7f55bc-4470-4f2b-b7c8-36acd59c6a88","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP024"
"985b9737-5daf-47d3-9dc0-2b562b9aff0e","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP025"
"93eb4e6c-99ad-440e-9b4d-f95d91b33b8d","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP026"
"69d8ba61-c8ea-44ae-b2af-3a87001909b6","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP027"
"6f2c2806-3ff8-4bcd-824a-c7b5dce59040","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP028"
"bbab98d4-9537-4f13-9348-6ef8866ba569","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP029"
"edbf114e-05ab-4e4b-a14c-5d003e733272","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP030"
"5c2aff78-03e8-4ff2-b50c-2d1e6d627f91","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP031"
"869f1bf8-85aa-4e99-b738-3abfba95b57c","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP032"
"8f740e6c-94a1-4494-9685-5504812a8fee","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP033"
"9796a930-f556-49d6-ae89-2a591773ab93","","checklist-flat","work-in-progress","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP034"
"e6f46830-ae89-499f-af51-457756c9848c","","checklist-flat","work-in-progress","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP035"
"34aefcdf-2600-46ab-b27a-4c83bb997eaf","","checklist-flat","work-in-progress","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP036"
"1ff837f9-d08a-46c2-b68f-a2109cd1dfd6","","checklist-flat","work-in-progress","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP037"
"917e4eb9-b04a-4dd2-a2ce-bdfc2a0c0e06","","checklist-flat","pass","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP038"
"e9d9da53-65dc-42d3-9568-b6262dc4bec8","","checklist-flat","pass","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP039"
"02647383-77b3-4a29-9a95-d881ad3d8acc","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP040"
"e8ab9988-2d9c-437b-afef-071448ad3fc9","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP041"
"fd2b59e7-24de-4fe2-b763-ba2875585bf2","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP042"
"9beff30f-5fd7-4a90-a61f-08cbca61557f","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP043"
"7f9a058a-25c9-4c8c-aa23-f25a47be2086","","checklist-flat","not-started","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP044"
"d62cfe6c-595a-475b-b1d4-8b5c5092b855","","checklist-flat","pass","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP045"
"4a166523-06a2-4c2e-bca1-0ef0738c0f86","","checklist-flat","pass","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP046"
"e81f8ef1-07c4-498b-8288-27a98c274c85","","checklist-flat","pass","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP047"
"52d1cda6-9f7b-4a7f-8183-169ae2e514e5","","checklist-flat","pass","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP048"
"80babf02-9d9b-4461-a952-bbb184fafd2f","","checklist-flat","pass","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP049"
"79b2011d-73a7-48e4-865c-2061bc9d9f03","","checklist-flat","pass","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP050"
"2f6a5a75-4b69-4a0e-aa02-944b954c61ea","","checklist-flat","pass","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP051"
"9c6e71de-2de8-487c-8cd0-04e08fac7cca","","checklist-flat","pass","Precast Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Precast","Ground Level","GLP052"
