"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat",,"","checklist","Korok Delivery","",,,1,"Yes","Korok Delivery","0b1ebdd1-fc79-4d7c-8aa3-329296c2aba6"
"checkpoint-status",,"","checkpoint","Korok Delivery to site"
"date","c30f7a21-41b5-51ea-932c-30eeb07ace8f","","date","Date",,,
"text","b454583b-ffa7-5a34-86bf-e83f37656d02","","textbox","Floor number",,,

"checklist-flat",,"","checklist","Defect Item:","",,,0,"Yes","Add Defect/Remedial Item","39113394-fcd7-47c8-8f24-0a68b4afd9ec"
"checkpoint-status",,"","checkpoint","Defect Identified and photos added to checkpoint"
"text","ad7b32a9-c5f5-5c98-8c48-411f2b70f649","","textbox","Assigned to",,,
"text","54d8a6cc-b5d6-5f7f-8feb-a7c470c4aed7","","textbox","Work required",,,
"holdpoint",,"","signoff","Send to assigned person"
"checkpoint-status",,"","checkpoint","Signoff and close off"
"holdpoint",,"","signoff","Amalgamated Builders PM"

"checklist-flat",,"","checklist","QA - Ko Rok","",,,1,"Yes","QA - Ko Rok","ed0eae7f-ce72-4e21-860a-65cab4f6a1c7"
"checkpoint-status",,"","checkpoint","Wall framing marked out and correct off grid lines"
"checkpoint-status",,"","checkpoint","All secondary steel installed"
"checkpoint-status",,"","checkpoint","All Instrument Paint completed"
"checkpoint-status",,"","checkpoint","Panel Type correct 78mm 400kg/m3"
"checkpoint-status",,"","checkpoint","Panels un damaged"
"checkpoint-status",,"","checkpoint","Continuous bead of Ko Rok Fire sealant installed to C Track"
"checkpoint-status",,"","checkpoint","C Track Fixed at 400mm centres. (Hilti DN1 16MX Nail to steel) and 6.5x32 Rawl Mushroom Spikes to Concrete)"
"checkpoint-status",,"","checkpoint","All Panels fully locked together with no Gaps"
"checkpoint-status",,"","checkpoint","Panel joints screwed together 1 side at 1m centres using 10g-16 wafer tek screws. 1st row to be 50mm below deflection head track."
"checkpoint-status",,"","checkpoint","Panels screwed to C trac 250 centres Horizontal (bottom only) and 400 centers Vertical Both sides using 10g-16 Wafer tek screws"
"checkpoint-status",,"","checkpoint","Protective film removed and Ko Rok Fire sealant applied to all horizontal and vertical C track edges"
"checkpoint-status",,"","checkpoint","Ko Rok Fire Flash installed with sealant and 10g-16 wafer tek screws at 250 centres"
"checkpoint-status",,"","checkpoint","All Panel junctions completed with Ko Rok Fire sealant and Ko rok Angle"
"checkpoint-status",,"","checkpoint","All Penetration's and door openings correct size/ Location and detail"
"checkpoint-status",,"","checkpoint","Area Cleaned, All Swarf and Panel Film Removed"
"checkpoint-status",,"","checkpoint","Temporary Protection applied to Panels."

"checklist-flat",,"","checklist","","",,,1,"No",,"643c5b2c93608b8a55f2414df5f9085d07d41ad74535ec6b4697246caee92b2f"
"checkpoint-status",,"","checkpoint","Defect Information Captured"
"text","25e1a1b8-1744-5653-b74e-81fec37f00a7","","textbox","Inspection Date:",,,
"text","4ed4a00f-16e1-5ff3-a4a5-e94b2af63df6","","textbox","Defect Remedial Completed By:",,,
"text","571b944d-652f-5603-a547-df8cf39287af","","textbox","Task:",,,
"text","f199ac54-e78e-506b-b4d1-7720fff8c708","","textbox","Location:",,,
"text","a3631d6d-071a-5ce0-9729-bb4c5a8a293e","","textbox","Assigned to:",,,

