"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Facade on Site Installation - Opening - Level 1 - Level 5"
,"Scope",,
,"Rows"
,,"Level 1 - Basement",,"basement","level 1"
,,"Level 1 - Opening # 1 (Gridline 1A-1B/9)",,"opening # 1 (gridline 1a-1b/9)","level 1"
,,"Level 1 - Opening # 2 (Gridline AA)",,"level 1","opening # 2 (gridline aa)"
,,"Level 1 - Opening # 3 (Gridline AA)",,"level 1","opening # 3 (gridline aa)"
,,"Level 1 - Opening # 4 (Gridline AA)",,"opening # 4 (gridline aa)","level 1"
,,"Level 1 - Opening # 5 (Gridline A1-A2)",,"opening # 5 (gridline a1-a2)","level 1"
,,"Level 1 - Opening # 6 (Gridline A2-A2a)",,"opening # 6 (gridline a2-a2a)","level 1"
,,"Level 1 - Opening # 7 (Gridline A2a-A2c)",,"opening # 7 (gridline a2a-a2c)","level 1"
,,"Level 1 - Opening 8 (Gridline A2c-A3)",,"opening 8 (gridline a2c-a3)","level 1"
,,"Level 1 - Opening 9 (Gridline A3-A4)",,"opening 9 (gridline a3-a4)","level 1"
,,"Level 1 - Opening 8 (Gridline A2c-A3)",,"opening 8 (gridline a2c-a3)","level 1"
,,"Level 1 - Opening 9 (Gridline A3-A4)",,"opening 9 (gridline a3-a4)","level 1"
,,"Level 1 - Opening # 10 (Gridline A4-A5)",,"opening # 10 (gridline a4-a5)","level 1"
,,"Level 1 - Opening # 11 (Gridline A5-B)",,"opening # 11 (gridline a5-b)","level 1"
,,"Level 1 - Opening # 12 (Gridline D-E)",,"opening # 12 (gridline d-e)","level 1"
,,"Level 1 - Opening # 13 (E-F)",,"opening # 13 (e-f)","level 1"
,,"Level 1 - Opening # 14 (E-F)",,"opening # 14 (e-f)","level 1"
,,"Level 1 - Opening # 15 (Gridline F-G)",,"opening # 15 (gridline f-g)","level 1"
,,"Level 1 - Opening # 16 (Gridline F-G)",,"opening # 16 (gridline f-g)","level 1"
,,"Level 1 - Opening # 17 (Gridline G-K)",,"opening # 17 (gridline g-k)","level 1"
,,"Level 1 - Opening # 18 (Gridline G-K)",,"level 1","opening # 18 (gridline g-k)"
,,"Level 1 - Opening # 19 (Gridline G-K)",,"level 1","opening # 19 (gridline g-k)"
,,"Level 2 - Opening # 4 (Gridline AA)",,"opening # 4 (gridline aa)","level 2"
,,"Level 2 - Opening # 7 (Gridline A2-A2a)",,"level 2","opening # 7 (gridline a2-a2a)"
,,"Level 2 - Reference Drawing - Level 2 Openings",,"level 2","reference drawing - level 2 openings"
,,"Level 2 - Opening # 1(Gridline 1A-1B/9)",,"opening # 1(gridline 1a-1b/9)","level 2"
,,"Level 2 - Opening # 2 (Gridline AA)",,"level 2","opening # 2 (gridline aa)"
,,"Level 2 - Opening # 3 (Gridline AA)",,"level 2","opening # 3 (gridline aa)"
,,"Level 2 - Opening # 5 (Gridline A1-A2)",,"opening # 5 (gridline a1-a2)","level 2"
,,"Level 2 - Opening # 6 (Gridline A2-A2a)",,"opening # 6 (gridline a2-a2a)","level 2"
,,"Level 2 - Opening # 8 (Gridline A2c-A3)",,"level 2","opening # 8 (gridline a2c-a3)"
,,"Level 2 - Opening # 9 (Gridline A3-A4)",,"opening # 9 (gridline a3-a4)","level 2"
,,"Level 2 - Opening # 10 (Gridline A4-A5)",,"opening # 10 (gridline a4-a5)","level 2"
,,"Level 2 - Opening # 11 (Gridline A5-B)",,"opening # 11 (gridline a5-b)","level 2"
,,"Level 2 - Opening # 12 (Gridline B-D)",,"level 2","opening # 12 (gridline b-d)"
,,"Level 2 - Opening # 13 (Gridline D-E)",,"opening # 13 (gridline d-e)","level 2"
,,"Level 2 - Opening # 14 (Gridline E-F)",,"opening # 14 (gridline e-f)","level 2"
,,"Level 2 - Opening # 15 (Gridline E-F)",,"opening # 15 (gridline e-f)","level 2"
,,"Level 2 - Opening # 16 (Gridline F-G)",,"opening # 16 (gridline f-g)","level 2"
,,"Level 2 - Opening # 17 (Gridline F-G)",,"opening # 17 (gridline f-g)","level 2"
,,"Level 2 - Opening # 18 (Gridline G-K)",,"opening # 18 (gridline g-k)","level 2"
,,"Level 2 - Opening # 19 (Gridline G-K)",,"level 2","opening # 19 (gridline g-k)"
,,"Level 2 - Opening # 20 (Gridline 1-3)",,"opening # 20 (gridline 1-3)","level 2"
,,"Level 2 - Opening # 21 (Gridline 3-7)",,"level 2","opening # 21 (gridline 3-7)"
,,"Level 4 - Opening # 1",,"level 4","opening # 1"
,,"Level 4 - Opening # 2",,"level 4","opening # 2"
,,"Level 4 - Opening # 3",,"level 4","opening # 3"
,,"Level 4 - Opening # 4",,"level 4","opening # 4"
,,"Level 4 - Opening # 5",,"level 4","opening # 5"
,,"Level 4 - Opening # 6",,"level 4","opening # 6"
,,"Level 4 - Opening # 7",,"level 4","opening # 7"
,,"Level 4 - Opening # 8",,"level 4","opening # 8"
,,"Level 4 - Opening # 9",,"level 4","opening # 9"
,,"Level 4 - Opening # 10",,"level 4","opening # 10"
,,"Level 4 - Opening # 11",,"level 4","opening # 11"
,,"Level 4 - Opening # 12",,"level 4","opening # 12"
,,"Level 4 - Opening # 13",,"level 4","opening # 13"
,,"Level 4 - Opening # 14",,"level 4","opening # 14"
,,"Level 4 - Opening # 15",,"level 4","opening # 15"
,,"Level 4 - Opening # 16",,"level 4","opening # 16"
,,"Level 4 - Opening # 17",,"level 4","opening # 17"
,,"Level 4 - Opening # 18",,"level 4","opening # 18"
,,"Level 4 - Opening # 19",,"level 4","opening # 19"
,,"Level 4 - Opening # 20",,"level 4","opening # 20"
,,"Level 4 - Opening # 21",,"level 4","opening # 21"
,,"Level 4 - Opening # 22",,"level 4","opening # 22"
,,"Level 4 - Opening # 23",,"level 4","opening # 23"
,,"Level 4 - Opening # 24",,"level 4","opening # 24"
,,"Level 4 - Opening # 25",,"level 4","opening # 25"
,,"Level 5 - Opening # 1",,"level 5","opening # 1"
,,"Level 5 - Opening # 2",,"opening # 2","level 5"
,,"Level 5 - Opening # 3",,"level 5","opening # 3"
,,"Level 5 - Opening # 4",,"level 5","opening # 4"
,,"Level 5 - Opening # 5",,"level 5","opening # 5"
,,"Level 5 - Opening # 6",,"opening # 6","level 5"
,,"Level 5 - Opening # 7",,"level 5","opening # 7"
,,"Level 5 - Opening # 8",,"level 5","opening # 8"
,,"Level 5 - Opening # 9",,"level 5","opening # 9"
,,"Level 5 - Opening # 10",,"level 5","opening # 10"
,,"Level 5 - Opening # 11",,"opening # 11","level 5"
,,"Level 5 - Opening # 12",,"level 5","opening # 12"
,,"Level 5 - Opening # 13",,"level 5","opening # 13"
,,"Level 5 - Opening # 14",,"level 5","opening # 14"
,,"Level 5 - Opening # 15",,"opening # 15","level 5"
,,"Level 5 - Opening # 16",,"level 5","opening # 16"
,,"Level 5 - Opening # 17",,"level 5","opening # 17"
,,"Level 5 - Opening # 18",,"level 5","opening # 18"
,,"Level 5 - Opening # 19",,"opening # 19","level 5"
,,"Level 5 - Opening # 20",,"level 5","opening # 20"
,,"Level 5 - Opening # 21",,"level 5","opening # 21"
,,"Level 5 - Opening # 22",,"opening # 22","level 5"
,,"Level 5 - Opening # 23",,"level 5","opening # 23"
,,"Level 5 - Opening # 24",,"level 5","opening # 24"
,,"Level 5 - Opening # 25",,"level 5","opening # 25"
,,"Level 5 - Opening # 26",,"opening # 26","level 5"
,,"Level 5 - Opening # 27",,"level 5","opening # 27"
,,"Level 5 - Opening # 28",,"level 5","opening # 28"
,,"Level 5 - Opening # 29",,"level 5","opening # 29"
