"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"bb1d9bac-a094-477f-b5af-259e78241a47","","pass","","folder","TRUE","FALSE","SP13"
"e4f86c7e-7435-4cf0-8f79-70e8aa97724f","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)"
"f877901a-34d6-40d8-98bd-e0025e182e7e","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BA"
"bea251b3-a276-4e36-a105-0a06ecd0beb4","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BA","DB-GLP-BA-05-01 (BA1)"
"7c52fe28-47aa-4cb9-bd8c-b7ea9da7fd3e","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BA","MCC-DH5A-BA-01 (BA4)"
"287f69bf-92e4-4a9d-831d-aec928adaa69","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BA","MCC-DH5A-BA-01 (BA4)","S3-EL-01-ITC-HD5-L2-LVCABLE"
"fd50fb29-9593-4db4-a5a2-cc62aafc1c53","","pass","S3-EL-01-ITC-HD5-L3-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BA","MCC-DH5A-BA-01 (BA4)","S3-EL-01-ITC-HD5-L3-LVCABLE"
"479b8aca-ee12-433e-b345-e810ebee1677","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","DB-GLP-BA-05-03"
"f4a18f0f-44f1-45d9-ae08-18d957e65631","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","DB-GLP-BA-05-03","BTU-BA (BA2.1)"
"39593973-5030-46d6-a5bf-e6fde5ee7950","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","DB-GLP-BA-05-03","BTU-BA (BA2.1)","S3-EL-01-ITC-HD5-L2-LVCABLE"
"68186f8a-d66c-4bb9-9a62-2720a025b027","","pass","S3-EL-01-ITC-HD5-L3-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","DB-GLP-BA-05-03","BTU-BA (BA2.1)","S3-EL-01-ITC-HD5-L3-LVCABLE"
"2b6ba14f-2a21-44ce-a1ff-09e8df9e0bd6","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","DB-GLP-BA-05-03","AHU-SR-BA (BA2.2)"
"b6c05f87-1d2f-4c25-a647-b40546975a54","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","DB-GLP-BA-05-03","AHU-SR-BA (BA2.2)","S3-EL-01-ITC-HD5-L2-LVCABLE"
"9e9da181-b925-4dbd-9164-2efe1824823e","","pass","S3-EL-01-ITC-HD5-L3-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","DB-GLP-BA-05-03","AHU-SR-BA (BA2.2)","S3-EL-01-ITC-HD5-L3-LVCABLE"
"4a95bcdb-6f02-4c48-9564-a4a20217347a","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BB"
"9d481e89-a4f3-4558-bf8a-11ad121c8f14","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BB","DB-GLP-BB-05-04 (BB1)"
"2684b655-eee3-4a53-afab-33e82e09c1f7","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BB","DB-GLP-BB-05-04 (BB1)","S3-EL-01-ITC-HD5-L2-LVCABLE"
"39f75f05-b5e6-4029-a347-7bd57228019a","","pass","S3-EL-01-ITC-HD5-L3-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BB","DB-GLP-BB-05-04 (BB1)","S3-EL-01-ITC-HD5-L3-LVCABLE"
"fccf6ef6-4a45-4953-86a8-f4427c6cfa0e","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BB","DB-GLP-BB-05-08 (BB2)"
"1aa9a562-fe62-4974-aef4-b16c9b026379","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BB","DB-GLP-BB-05-08 (BB2)","S3-EL-01-ITC-HD5-L2-LVCABLE"
"220eeb6d-0760-4ddf-be1b-dfabb6d40c71","","pass","S3-EL-01-ITC-HD5-L3-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BB","DB-GLP-BB-05-08 (BB2)","S3-EL-01-ITC-HD5-L3-LVCABLE"
"ef62f0fb-fa2d-4e7f-9a77-c6e517081e08","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BB","MCC-DH5A-BB-02 (BB3)"
"4a307b9c-72db-442c-a12b-f43eacea9968","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BB","MCC-DH5A-BB-02 (BB3)","S3-EL-01-ITC-HD5-L2-LVCABLE"
"26a41057-48f3-46f1-8829-ae9fd2b50eb1","","pass","S3-EL-01-ITC-HD5-L3-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BB","MCC-DH5A-BB-02 (BB3)","S3-EL-01-ITC-HD5-L3-LVCABLE"
"f524d773-2b4f-4c8b-a5ea-b021a1867b5b","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","DB-GLP-BB-05-04"
"838a65b6-bf46-43b5-9b01-794cd0805f13","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","DB-GLP-BB-05-04","AHU-SR-BB (BB1.1)"
"527c7d51-439f-4771-9c24-3d22acbf01d4","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","DB-GLP-BB-05-04","AHU-SR-BB (BB1.1)","S3-EL-01-ITC-HD5-L2-LVCABLE"
"a09f7031-726f-4cf8-ae26-9e8f58aa5d40","","pass","S3-EL-01-ITC-HD5-L3-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","DB-GLP-BB-05-04","AHU-SR-BB (BB1.1)","S3-EL-01-ITC-HD5-L3-LVCABLE"
"f0abaa62-51e4-4c20-ab85-1640a09b2ba7","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BC"
"91919ebe-996e-4963-8ca0-acc3206f2cd9","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BC","DB-GLP-BC-05-05 (BC4)"
"ab9589c7-edd4-41e1-a1f7-cf8e6de56daa","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BC","DB-GLP-BC-05-05 (BC4)","S3-EL-01-ITC-HD5-L2-LVCABLE"
"cc1c39e3-945d-48a0-aa03-6f39cce580a4","","pass","S3-EL-01-ITC-HD5-L3-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BC","DB-GLP-BC-05-05 (BC4)","S3-EL-01-ITC-HD5-L3-LVCABLE"
"fa1fea38-d55e-440a-bfa7-e57ff7ce3c79","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BC","DB-GLP-BC-05-05 _ BUS-TIE (BC4.BD5)"
"90320e86-2c27-44b2-a8af-e52c2254fac0","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BC","DB-GLP-BC-05-05 _ BUS-TIE (BC4.BD5)","S3-EL-01-ITC-HD5-L2-LVCABLE"
"8d66590c-ded5-46fa-ae29-d45c6b064462","","pass","S3-EL-01-ITC-HD5-L3-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BC","DB-GLP-BC-05-05 _ BUS-TIE (BC4.BD5)","S3-EL-01-ITC-HD5-L3-LVCABLE"
"a29d4c14-8b4c-48ba-9a9c-5a9dd4029c28","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BC","DB-GLP-BC-05-09 (BC5)"
"181296f6-8014-42b7-92bd-c9c984ec44fb","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BC","DB-GLP-BC-05-09 (BC5)","S3-EL-01-ITC-HD5-L2-LVCABLE"
"31b09d37-7c92-4b4c-b6af-e7a5da5b22a4","","pass","S3-EL-01-ITC-HD5-L3-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BC","DB-GLP-BC-05-09 (BC5)","S3-EL-01-ITC-HD5-L3-LVCABLE"
"8b651fd8-2d47-4513-90b4-81900de4712c","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BC","DB-GLP-BC-05-09 _ BUS-TIE (BC5.BD6)"
"52b97cb9-aba3-4652-8b35-e99d0ecb0e5b","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BC","DB-GLP-BC-05-09 _ BUS-TIE (BC5.BD6)","S3-EL-01-ITC-HD5-L2-LVCABLE"
"0ced863d-4dc3-46e5-b0a4-f0d03a21d38f","","pass","S3-EL-01-ITC-HD5-L3-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BC","DB-GLP-BC-05-09 _ BUS-TIE (BC5.BD6)","S3-EL-01-ITC-HD5-L3-LVCABLE"
"fc11730f-79ee-4309-9d30-61e35c52780f","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","DB-GLP-BC-05-05"
"17bfa44a-a47a-4d2b-907a-e8c320ba1ccb","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","DB-GLP-BC-05-05","AHU-SR-BC (BC4.1)"
"c32cccda-a836-4a83-b8b3-791568cbba76","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","DB-GLP-BC-05-05","AHU-SR-BC (BC4.1)","S3-EL-01-ITC-HD5-L2-LVCABLE"
"e804588f-c692-4312-95f0-5062de8c0daa","","pass","S3-EL-01-ITC-HD5-L3-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","DB-GLP-BC-05-05","AHU-SR-BC (BC4.1)","S3-EL-01-ITC-HD5-L3-LVCABLE"
"22989ad4-1d87-4280-812d-e39190127443","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BD"
"acfdb5a8-909f-44f7-9ba2-be93da814dea","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BD","DB-GLP-BD-05-02 (BD4)"
"26c65554-2ace-4dba-84fb-8c278a6952f4","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BD","DB-GLP-BD-05-02 (BD4)","S3-EL-01-ITC-HD5-L2-LVCABLE"
"ef290930-5a20-4f18-928b-86f6ca3d959c","","pass","S3-EL-01-ITC-HD5-L3-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BD","DB-GLP-BD-05-02 (BD4)","S3-EL-01-ITC-HD5-L3-LVCABLE"
"5de69c74-e75b-4036-a4d2-139ab7782116","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BD","DB-GLP-BD-05-06 (BD5)"
"415adfac-c41b-49c0-9468-4471ce557a2c","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BD","DB-GLP-BD-05-06 (BD5)","S3-EL-01-ITC-HD5-L2-LVCABLE"
"d92f7d78-7d05-4ec2-9547-9d11418b901d","","pass","S3-EL-01-ITC-HD5-L3-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BD","DB-GLP-BD-05-06 (BD5)","S3-EL-01-ITC-HD5-L3-LVCABLE"
"0db4b0ee-41db-48e7-a994-b23465259459","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BD","DB-GLP-BD-05-10 (BD6)"
"4728a49d-227f-4f44-89a5-80e26da7b721","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BD","DB-GLP-BD-05-10 (BD6)","S3-EL-01-ITC-HD5-L2-LVCABLE"
"45330882-9f0b-4280-914b-aabc05acdd7b","","pass","S3-EL-01-ITC-HD5-L3-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","OPSB-BD","DB-GLP-BD-05-10 (BD6)","S3-EL-01-ITC-HD5-L3-LVCABLE"
"993743d2-a83f-489a-bbc2-a8d8d912faa5","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","DB-GLP-BD-05-06"
"c832b11a-0f9b-4f69-83a0-700d1bee1320","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","DB-GLP-BD-05-06","BTU-BD (BD5.1)"
"cbce1f28-cb54-4b14-9027-1860a125d919","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","DB-GLP-BD-05-06","BTU-BD (BD5.1)","S3-EL-01-ITC-HD5-L2-LVCABLE"
"d8f93486-7623-4ae7-a997-4fa12c3abe43","","pass","S3-EL-01-ITC-HD5-L3-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","DB-GLP-BD-05-06","BTU-BD (BD5.1)","S3-EL-01-ITC-HD5-L3-LVCABLE"
"2140d5c0-facc-405e-8bfb-79710865986e","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","DB-GLP-BD-05-06","AHU-SR-BD (BD5.2)"
"37940292-cc2c-43f3-ae51-a792a38333f0","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","DB-GLP-BD-05-06","AHU-SR-BD (BD5.2)","S3-EL-01-ITC-HD5-L2-LVCABLE"
"a93a8649-9c37-4782-b7a8-9baeb26d5240","","pass","S3-EL-01-ITC-HD5-L3-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","DB-GLP-BD-05-06","AHU-SR-BD (BD5.2)","S3-EL-01-ITC-HD5-L3-LVCABLE"
"bf9436eb-b6ba-4503-ad24-9e5d3fd8c949","","pass","","folder","TRUE","FALSE","SP13","LV Submains (CxL2 CxL3)","DH2A ORB Relocation"
"0a7bd50c-515c-4f6e-a8ed-b58886db7387","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","DH2A ORB Relocation","S3-EL-01-ITC-HD5-L2-LVCABLE"
"a53dec04-2bde-42e9-9571-bd5057252fc8","","pass","S3-EL-01-ITC-HD5-L3-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains (CxL2 CxL3)","DH2A ORB Relocation","S3-EL-01-ITC-HD5-L3-LVCABLE"
"d7ce5154-36f5-488e-990e-acb79a7acf08","","pass","","folder","TRUE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)"
"b9bd5d59-7ed2-40e7-ab68-68f53ea7029c","","pass","","folder","TRUE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","IPSB-BA"
"bc02abd5-c6c6-47be-b85a-84f73de43869","","pass","","folder","TRUE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","IPSB-BA","DB-GEN-BA-05-01 (BA20)"
"83b82d96-a56f-4dec-b501-6f9ef366c153","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","IPSB-BA","DB-GEN-BA-05-01 (BA20)","S3-EL-01-ITC-HD5-L2-LVCABLE"
"b999359f-ae4f-43e4-b279-efc9547fda7a","","pass","S3-EL-01-ITC-HD5-L3-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","IPSB-BA","DB-GEN-BA-05-01 (BA20)","S3-EL-01-ITC-HD5-L3-LVCABLE"
"22e90b59-8e44-4c3d-a116-1cdf6224f07d","","pass","","folder","TRUE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","GEN-BA"
"a6817435-53f8-4f93-8cc3-1cafb414bebb","","pass","","folder","TRUE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","GEN-BA","IPSB-BA (BA21)"
"a8a304dd-62ec-47a3-a171-a3d2ad8f9388","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","GEN-BA","IPSB-BA (BA21)","S3-EL-01-ITC-HD5-L2-LVCABLE"
"734f1bed-9928-4c66-88f8-c3e50b02c90f","","pass","S3-EL-01-ITC-HD5-L3-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","GEN-BA","IPSB-BA (BA21)","S3-EL-01-ITC-HD5-L3-LVCABLE"
"614c4531-bee0-4f52-9e14-e94473f66495","","pass","","folder","TRUE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","IPSB-BB"
"df08cd9f-4341-4dff-8d7c-f27ee0b82680","","pass","","folder","TRUE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","IPSB-BB","DB-GEN-BB-05-01 (BB20)"
"cafce732-da46-4dfd-969b-b7f6c19c95c7","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","IPSB-BB","DB-GEN-BB-05-01 (BB20)","S3-EL-01-ITC-HD5-L2-LVCABLE"
"cec06cf9-0249-4ad1-8e65-25d71385eea1","","pass","S3-EL-01-ITC-HD5-L3-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","IPSB-BB","DB-GEN-BB-05-01 (BB20)","S3-EL-01-ITC-HD5-L3-LVCABLE"
"6bed1384-664a-4c8f-ad43-d36510daf7a5","","pass","","folder","TRUE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","GEN-BB"
"388d796e-d862-4268-bd8a-dbbd0fcf5e0d","","pass","","folder","TRUE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","GEN-BB","IPSB-BB (BB21)"
"5150b75c-1319-4fff-b858-a53dd4c037ad","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","GEN-BB","IPSB-BB (BB21)","S3-EL-01-ITC-HD5-L2-LVCABLE"
"a6724f8b-9564-461b-9d4f-415ebfb38a82","","pass","S3-EL-01-ITC-HD5-L3-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","GEN-BB","IPSB-BB (BB21)","S3-EL-01-ITC-HD5-L3-LVCABLE"
"c5e669e8-a818-4c4f-9656-e6dc70015f6f","","pass","","folder","TRUE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","IPSB-BC"
"92437c71-e22b-44cb-a97c-621df007fd7e","","pass","","folder","TRUE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","IPSB-BC","DB-GEN-BC-05-01 (BC20)"
"6c589c1c-f2e4-471e-843e-7f156daf996c","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","IPSB-BC","DB-GEN-BC-05-01 (BC20)","S3-EL-01-ITC-HD5-L2-LVCABLE"
"e438241e-ed04-4a61-9acf-241ecb983950","","pass","S3-EL-01-ITC-HD5-L3-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","IPSB-BC","DB-GEN-BC-05-01 (BC20)","S3-EL-01-ITC-HD5-L3-LVCABLE"
"d39e892c-ae92-413a-b3f8-3b31ba9c6e8d","","pass","","folder","TRUE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","GEN-BC"
"a5f141ad-6c9d-4220-b70d-1bfd3e8545ed","","pass","","folder","TRUE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","GEN-BC","IPSB-BC (BC21)"
"a27115e8-ef48-40a3-a5a4-d0049ecd7ea4","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","GEN-BC","IPSB-BC (BC21)","S3-EL-01-ITC-HD5-L2-LVCABLE"
"b75a9a05-6ee0-4931-9756-d5c51703e8f2","","pass","S3-EL-01-ITC-HD5-L3-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","GEN-BC","IPSB-BC (BC21)","S3-EL-01-ITC-HD5-L3-LVCABLE"
"8531df00-d2b7-4a23-accd-5792a29e4a99","","pass","","folder","TRUE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","IPSB-BD"
"239a02be-d79c-4999-a7b9-e3cce0df4c58","","pass","","folder","TRUE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","IPSB-BD","DB-GEN-BD-05-01 (BD20)"
"94f66ba0-5b6f-4ef3-ac67-7b24223dfeda","","pass","S3-EL-01-ITC-HD5-L2-LVCABLE","checklist","FALSE","FALSE","SP13","LV Submains 690V (CxL2 CxL3)","IPSB-BD","DB-GEN-BD-05-01 (BD20)","S3-EL-01-ITC-HD5-L2-LVCABLE"
