resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
"Management documents, as-builts, and Completion",checklist,,,"Management documents, as-builts, and Completion",,,,,,,,
F300 Pipework (Gravity Pipelines),checklist,,,F300 Pipework (Gravity Pipelines),,,,,,,,
F5000 Rock Riprap,checklist,,,F5000 Rock Riprap,,,,,,,,
F500 Earthworks for Road Construction,checklist,,,F500 Earthworks for Road Construction,,,,,,,,
F600 Pavement Construction,checklist,,,F600 Pavement Construction,,,,,,,,
"F700 Kerb, Footpath & Landscape Construction",checklist,,,"F700 Kerb, Footpath & Landscape Construction",,,,,,,,
F800 Surfacing Construction,checklist,,,F800 Surfacing Construction,,,,,,,,
F1500 Road Safety Barrier and road furniture,checklist,,,F1500 Road Safety Barrier and road furniture,,,,,,,,
F2000 Structural Steelwork,checklist,,,F2000 Structural Steelwork,,,,,,,,
F4200 Geotechnical Steel Soldier Pile and Ground Anchor,checklist,,,F4200 Geotechnical Steel Soldier Pile and Ground Anchor,,,,,,,,
F4300 Geotechnical Earthfill and Shotcrete Facing,checklist,,,F4300 Geotechnical Earthfill and Shotcrete Facing,,,,,,,,
