Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Columns/Panels,,,,,
,Scope,,,,
,Rows,,,,
,,Columns,dynamic,Columns,Manufacturing QA
,,Panels,dynamic,Panels,Manufacturing QA
,Columns,,,,
,,Panel Details,,Panel Details,
,,Formwork,,Formwork,
,,Pre Pour,,Pre Pour,
,,Pour,,Pour,
,,Post Pour,,Post Pour,
,,Post Pour Finishing,,Post Pour Finishing,
,,Approval for Delivery,,Approval for Delivery,
Ribs/Flat Slabs,,,,,
,Scope,,,,
,Rows,,,,
,,Ribs,dynamic,Ribs,
,,Flat Slabs,dynamic,Flat Slabs,
,Columns,,,,
,,Unit Info,,Unit Info,
,,Pre Pour,,Pre Pour,
,,Pour,,Pour,
,,Post Pour,,Post Pour,
,,Post Pour Finishing Work,,Post Pour Finishing Work,
,,Approval for Delivery,,Approval for Delivery,
Stairs,,,,,
,Scope,,,,
,Rows,,,,
,,Stairs,dynamic,Stairs,
,Columns,,,,
,,Stair Details,,Stair Details,
,,Stair Pre-Pour QA,,Stair Pre-Pour QA,
,,Stair Pour QA,,Stair Pour QA,
,,Stair Post-Pour QA,,Stair Post-Pour QA,
,,QA Pre/Post pour,,QA Pre/Post pour,
,,Remedials,,Remedials,
,,Approval for Delivery,,Approval for Delivery,
Double Tees,,,,,
,Scope,,,,
,Rows,,,,
,,Double Tees,dynamic,Double Tees,
,Columns,,,,
,,Unit Info,,Unit Info,
,,Pre-Pour,,Pre-Pour,
,,Post-Pour,,Post-Pour,
,,QA Pre/Post pour,,QA Pre/Post pour,
,,Remedials,,Remedials,
,,Approved for Delivery,,Approved for Delivery,
Lintels,,,,,
,Scope,,,,
,Rows,,,,
,,Lintels,dynamic,Lintels,Manufacturing QA
,Columns,,,,
,,Panel Details,,Panel Details,
,,Formwork,,Formwork,
,,Pre Pour,,Pre Pour,
,,Pour,,Pour,
,,Post Pour,,Post Pour,
,,Post Pour Finishing,,Post Pour Finishing,
,,Approval for Delivery,,Approval for Delivery,
Beams,,,,,
,Scope,,,,
,Rows,,,,
,,Beams,dynamic,Beams,Manufacturing QA
,Columns,,,,
,,Panel Details,,Panel Details,
,,Formwork,,Formwork,
,,Pre Pour,,Pre Pour,
,,Pour,,Pour,
,,Post Pour,,Post Pour,
,,Post Pour Finishing,,Post Pour Finishing,
,,Approval for Delivery,,Approval for Delivery,
