"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"0580c5c7-d225-4ccf-94ad-c578220b5bb2","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"85f0ee5c-6adc-453a-a44a-5149f31d35ea","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","FT01"
"3af10788-6d09-41cf-9275-b047d3a9bbc0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","FT01","Ground Floor - Level 02"
"60803b88-353d-459f-9973-c07fe872518e","","checklist-flat","not-started","Panel Completion Checklist","checklist-flat","FALSE","FALSE","Site QA","FT01","Ground Floor - Level 02","WLC-FT01-GRD-001"
"f3bb0314-2d2f-5d25-812f-db9cbeec045e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","FT01","Ground Floor - Level 02","WLC-FT01-GRD-001","Panel has been installed correctly and is free from defects"
"fa98c7ee-4d95-453a-8def-6a3e500889ae","","checklist-flat","not-started","Panel Completion Checklist","checklist-flat","FALSE","FALSE","Site QA","FT01","Ground Floor - Level 02","WLC-FT01-GRD-001"
"e5b76843-5673-521a-92b6-817dc75944e2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","FT01","Ground Floor - Level 02","WLC-FT01-GRD-001","Panel has been installed correctly and is free from defects"
"2f8ed35e-999a-4a50-8dc9-ec40349cb18d","","checklist-flat","not-started","Panel Completion Checklist","checklist-flat","FALSE","FALSE","Site QA","FT01","Ground Floor - Level 02","WLC-FT01-GRD-001"
"605bdd5f-7858-5213-91a2-6d718518065e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","FT01","Ground Floor - Level 02","WLC-FT01-GRD-001","Panel has been installed correctly and is free from defects"
"d30e541e-912e-406b-bc5c-84f5ad5d960f","","checklist-flat","not-started","Panel Completion Checklist","checklist-flat","FALSE","FALSE","Site QA","FT01","Ground Floor - Level 02","WLC-FT01-GRD-001S"
"61d8a0db-4a7c-5cb3-8690-189ae267359b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","FT01","Ground Floor - Level 02","WLC-FT01-GRD-001S","Panel has been installed correctly and is free from defects"
"88b9ae6b-ba60-4667-939b-bd6f6c03cd09","","checklist-flat","not-started","Panel Completion Checklist","checklist-flat","FALSE","FALSE","Site QA","FT01","Ground Floor - Level 02","WLC-FT01-GRD-002"
"3b57da6a-1233-5618-b4be-637c91c50d8e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","FT01","Ground Floor - Level 02","WLC-FT01-GRD-002","Panel has been installed correctly and is free from defects"
"5ed5aa77-dad2-4def-b579-cd2cff95e7e4","","checklist-flat","not-started","Panel Completion Checklist","checklist-flat","FALSE","FALSE","Site QA","FT01","Ground Floor - Level 02","WLC-FT01-GRD-002"
