resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Level 6,,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 6A,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 6B,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 6C,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 6D,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 6E,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 6F,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 6G,,,,,,,
,step,,,Level 7,,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 7A,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 7B,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 7C,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 7D,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 7E,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 7F,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 7G,,,,,,,
,step,,,Level 8,,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 8A,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 8B,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 8C,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 8D,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 8E,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 8F,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 8G,,,,,,,
,step,,,Level 9,,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 9A,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 9B,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 9C,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 9D,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 9E,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 9F,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 9G,,,,,,,
,step,,,Level 10,,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 10 A,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 10 B,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 10 C,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 10 D,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 10 E,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 10 F,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,Unit 10 G,,,,,,,
