resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Stacks,,,,,,,,
,step,,,,Basement 2,,,,,,,
Stacks Checklist,checklist,,,,,Pour 1,,,,,,
Stacks Checklist,checklist,,,,,Pour 2,,,,,,
Stacks Checklist,checklist,,,,,Pour 3,,,,,,
Stacks Checklist,checklist,,,,,Pour 4,,,,,,
Stacks Checklist,checklist,,,,,Pour 5,,,,,,
Stacks Checklist,checklist,,,,,Pour 6,,,,,,
Stacks Checklist,checklist,,,,,Pour 7,,,,,,
Stacks Checklist,checklist,,,,,Pour 8,,,,,,
Stacks Checklist,checklist,,,,,Pour 9,,,,,,
Stacks Checklist,checklist,,,,,Pour 10,,,,,,
Stacks Checklist,checklist,,,,,Pour 11,,,,,,
Stacks Checklist,checklist,,,,,Pour 12,,,,,,
Stacks Checklist,checklist,,,,,Pour 13,,,,,,
,step,,,,Basement 1,,,,,,,
Stacks Checklist,checklist,,,,,Pour 1,,,,,,
Stacks Checklist,checklist,,,,,Pour 2,,,,,,
Stacks Checklist,checklist,,,,,Pour 3,,,,,,
Stacks Checklist,checklist,,,,,Pour 4,,,,,,
,step,,,,Lower Ground,,,,,,,
Stacks Checklist,checklist,,,,,Pour 1,,,,,,
Stacks Checklist,checklist,,,,,Pour 2,,,,,,
Stacks Checklist,checklist,,,,,Pour 3,,,,,,
Stacks Checklist,checklist,,,,,Pour 4,,,,,,
,step,,,,Upper Ground,,,,,,,
Stacks Checklist,checklist,,,,,Pour 1,,,,,,
Stacks Checklist,checklist,,,,,Pour 2,,,,,,
Stacks Checklist,checklist,,,,,Pour 3,,,,,,
Stacks Checklist,checklist,,,,,Pour 4,,,,,,
,step,,,,School,,,,,,,
,step,,,,,Level 1,,,,,,
Stacks Checklist,checklist,,,,,,Pour 1,,,,,
,step,,,,,Level 2,,,,,,
Stacks Checklist,checklist,,,,,,Pour 1,,,,,
Stacks Checklist,checklist,,,,,,Pour 2,,,,,
,step,,,,,Level 3,,,,,,
Stacks Checklist,checklist,,,,,,Pour 1,,,,,
Stacks Checklist,checklist,,,,,,Pour 2,,,,,
,step,,,,,Level 4,,,,,,
Stacks Checklist,checklist,,,,,,Pour 1,,,,,
Stacks Checklist,checklist,,,,,,Pour 2,,,,,
,step,,,,Parish Hall,,,,,,,
,step,,,,,Level 1,,,,,,
Stacks Checklist,checklist,,,,,,Pour 1,,,,,
,step,,,,,Level 2,,,,,,
Stacks Checklist,checklist,,,,,,Pour 1,,,,,
Stacks Checklist,checklist,,,,,,Pour 2,,,,,
,step,,,,,Level 3,,,,,,
Stacks Checklist,checklist,,,,,,Pour 1,,,,,
Stacks Checklist,checklist,,,,,,Pour 2,,,,,
,step,,,,,Level 4,,,,,,
Stacks Checklist,checklist,,,,,,Pour 1,,,,,
Stacks Checklist,checklist,,,,,,Pour 2,,,,,
,step,,,,RAC (Residential Aged Care),,,,,,,
,step,,,,,Level 1,,,,,,
Stacks Checklist,checklist,,,,,,Pour 1,,,,,
Stacks Checklist,checklist,,,,,,Pour 2,,,,,
,step,,,,,Level 2,,,,,,
Stacks Checklist,checklist,,,,,,Pour 1,,,,,
Stacks Checklist,checklist,,,,,,Pour 2,,,,,
,step,,,,,Level 3,,,,,,
Stacks Checklist,checklist,,,,,,Pour 1,,,,,
Stacks Checklist,checklist,,,,,,Pour 2,,,,,
,step,,,,,Level 4,,,,,,
Stacks Checklist,checklist,,,,,,Pour 1,,,,,
Stacks Checklist,checklist,,,,,,Pour 2,,,,,
,step,,,,RL (Retired Living),,,,,,,
,step,,,,,Level 5,,,,,,
Stacks Checklist,checklist,,,,,,Pour 1,,,,,
Stacks Checklist,checklist,,,,,,Pour 2,,,,,
,step,,,,,Level 6,,,,,,
Stacks Checklist,checklist,,,,,,Pour 1,,,,,
Stacks Checklist,checklist,,,,,,Pour 2,,,,,
,step,,,,,Level 7,,,,,,
Stacks Checklist,checklist,,,,,,Pour 1,,,,,
Stacks Checklist,checklist,,,,,,Pour 2,,,,,
,step,,,,,Level 8,,,,,,
Stacks Checklist,checklist,,,,,,Pour 1,,,,,
Stacks Checklist,checklist,,,,,,Pour 2,,,,,
,step,,,,,Level 9,,,,,,
Stacks Checklist,checklist,,,,,,Pour 1,,,,,
Stacks Checklist,checklist,,,,,,Pour 2,,,,,
,step,,,,,Level 10,,,,,,
Stacks Checklist,checklist,,,,,,Pour 1,,,,,
Stacks Checklist,checklist,,,,,,Pour 2,,,,,
