Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Stacks,,,,,,,
,Scope,,,Site QA,Stacks,,
,Rows,,,,,,
,,Basement 2,dynamic,Basement 2,Stacks,Site QA,
,,Basement 1,dynamic,Basement 1,Stacks,Site QA,
,,Lower Ground,dynamic,Lower Ground,Stacks,Site QA,
,,Upper Ground,dynamic,Upper Ground,Stacks,Site QA,
,,School - Level 1,dynamic,School,Level 1,Stacks,Site QA
,,School - Level 2,dynamic,School,Level 2,Stacks,Site QA
,,School - Level 3,dynamic,School,Level 3,Stacks,Site QA
,,School - Level 4,dynamic,School,Level 4,Stacks,Site QA
,,Parish Hall - Level 1,dynamic,Parish Hall,Level 1,Stacks,Site QA
,,Parish Hall - Level 2,dynamic,Parish Hall,Level 2,Stacks,Site QA
,,Parish Hall - Level 3,dynamic,Parish Hall,Level 3,Stacks,Site QA
,,Parish Hall - Level 4,dynamic,Parish Hall,Level 4,Stacks,Site QA
,,RAC (Residential Aged Care) - Level 1,dynamic,RAC (Residential Aged Care),Level 1,Stacks,Site QA
,,RAC (Residential Aged Care) - Level 2,dynamic,RAC (Residential Aged Care),Level 2,Stacks,Site QA
,,RAC (Residential Aged Care) - Level 3,dynamic,RAC (Residential Aged Care),Level 3,Stacks,Site QA
,,RAC (Residential Aged Care) - Level 4,dynamic,RAC (Residential Aged Care),Level 4,Stacks,Site QA
,,RL (Retired Living) - Level 5,dynamic,RL (Retired Living),Level 5,Stacks,Site QA
,,RL (Retired Living) - Level 6,dynamic,RL (Retired Living),Level 6,Stacks,Site QA
,,RL (Retired Living) - Level 7,dynamic,RL (Retired Living),Level 7,Stacks,Site QA
,,RL (Retired Living) - Level 8,dynamic,RL (Retired Living),Level 8,Stacks,Site QA
,,RL (Retired Living) - Level 9,dynamic,RL (Retired Living),Level 9,Stacks,Site QA
,,RL (Retired Living) - Level 10,dynamic,RL (Retired Living),Level 10,Stacks,Site QA
,,RL (Retired Living) - Level 11,dynamic,RL (Retired Living),Level 11,Stacks,Site QA
,,RL (Retired Living) - Level 12,dynamic,RL (Retired Living),Level 12,Stacks,Site QA
,,RL (Retired Living) - Level 13,dynamic,RL (Retired Living),Level 13,Stacks,Site QA
,,RL (Retired Living) - Level 14,dynamic,RL (Retired Living),Level 14,Stacks,Site QA
,,RL (Retired Living) - Level 15,dynamic,RL (Retired Living),Level 15,Stacks,Site QA
,,RL (Retired Living) - Level 16,dynamic,RL (Retired Living),Level 16,Stacks,Site QA
,,RL (Retired Living) - Level 17,dynamic,RL (Retired Living),Level 17,Stacks,Site QA
,,RL (Retired Living) - Level 18,dynamic,RL (Retired Living),Level 18,Stacks,Site QA
,,RL (Retired Living) - Level 19,dynamic,RL (Retired Living),Level 19,Stacks,Site QA
,,RL (Retired Living) - Level 20,dynamic,RL (Retired Living),Level 20,Stacks,Site QA
,,RL (Retired Living) - Level 21,dynamic,RL (Retired Living),Level 21,Stacks,Site QA
,,RL (Retired Living) - Level 22,dynamic,RL (Retired Living),Level 22,Stacks,Site QA
,,RL (Retired Living) - Level 23,dynamic,RL (Retired Living),Level 23,Stacks,Site QA
,,RL (Retired Living) - Level 24,dynamic,RL (Retired Living),Level 24,Stacks,Site QA
,,RL (Retired Living) - Level 25,dynamic,RL (Retired Living),Level 25,Stacks,Site QA
,,RL (Retired Living) - Level 26,dynamic,RL (Retired Living),Level 26,Stacks,Site QA
,,RL (Retired Living) - Level 27,dynamic,RL (Retired Living),Level 27,Stacks,Site QA
,,RL (Retired Living) - Level 28,dynamic,RL (Retired Living),Level 28,Stacks,Site QA
,,RL (Retired Living) - Level 29,dynamic,RL (Retired Living),Level 29,Stacks,Site QA
,Columns,,,,,,
,,Has correct drawing been used,,Has the correct drawing been used. Is it issued for construction,,,
,,All workers inducted & read SWMS,,All workers been inducted and read appropriate SWMS for tasks and prestart signed,,,
,,Pipework co-ordinated with other trades,,Pipework is co-ordinated with other trades and finished ceiling heights,,,
,,Pipework has correct fall & sized correctly,,Pipework has correct fall and is sized correctly,,,
,,Stackwork water tested & visual inspection for leaks,,Stackwork has been water tested and visual inspection for leaks,,,
,,Stack cap removed,,Stack cap has been removed,,,
,,Stackwork clipped as per ASNZS3500,,Stackwork has been clipped as per ASNZS3500,,,
,,Stackwork acoustically lagged,,Stackwork is acoustically lagged if applicable,,,
