Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Core Walls,,,,,
,Scope,,,,
,Rows,,,,
,,Level 00-01,dynamic,level 00-01,core walls
,,Level 01-02,dynamic,level 01-02,core walls
,,Level 02-03,dynamic,level 02-03,core walls
,,Level 03-04,dynamic,level 03-04,core walls
,,Level 04-05,dynamic,level 04-05,core walls
,,level 05-06,dynamic,level 05-06,core walls
,,Level 06-07,dynamic,level 06-07,core walls
,,Level 07-08,dynamic,level 07-08,core walls
,,Level 08-09,dynamic,level 08-09,core walls
,,Level 09-10,dynamic,level 09-10,core walls
,,Level 10-11,dynamic,level 10-11,core walls
,,Level 11-12,dynamic,level 11-12,core walls
,,Level 12-13,dynamic,level 12-13,core walls
,,Level 13-14,dynamic,core walls,level 13-14
,,Level 14-15,dynamic,core walls,level 14-15
,,Level 15-16,dynamic,level 15-16,core walls
,,Level 16-17,dynamic,level 16-17,core walls
,,Level 17-18,dynamic,level 17-18,core walls
,,Level 18-19,dynamic,level 18-19,core walls
,,Level 19-20,dynamic,level 19-20,core walls
,,Level 20-21,dynamic,level 20-21,core walls
,,Level 21-22,dynamic,level 21-22,core walls
,,Level 22-23,dynamic,level 22-23,core walls
,,Level 23-24,dynamic,level 23-24,core walls
,,Level 24-25,dynamic,level 24-25,core walls
,,Level 25-26,dynamic,level 25-26,core walls
,,Level 26-27,dynamic,level 26-27,core walls
,,Level 27-28,dynamic,core walls,level 27-28
,,Level 29-30,dynamic,core walls,Level 29-30
,Columns,,,,
,,Details,,details,
,,Formwork,,formwork,
,,Final Check's,,final check's,
