"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Building A"
,"Scope",,
,"Rows"
,,"Ground Floor","dynamic","ground floor","building a"
,"Columns"
,,"Carpentry - Doors",,"ground floor","carpentry - doors"
,,"Carpentry - External Framing",,"ground floor","carpentry - external framing"
,,"Carpentry - Internal Framing",,"ground floor","carpentry - internal framing"
,,"Gib weatherline Installation",,"ground floor","gib weatherline installation"
,,"Wall strapping",,"ground floor","wall strapping"

