"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Overall Progress"
,"Scope",,
,"Rows"
,,"Block A","dynamic","block a"
,"Columns"
,,"Timber Framing",,"timber framing"
,,"Wall Lining",,"wall lining"
,,"Ceiling Lining",,"ceiling lining"
,,"Stopping",,"stopping"
,,"Trims",,"trims"
,,"Doors",,"doors"

"Unit Progress"
,"Scope",,
,"Rows"
,,"Block A","dynamic","fitout","block a"
,,"Block B","dynamic","fitout","block b"
,,"Block C","dynamic","block c","fitout"
,,"Block D","dynamic","fitout","block d"
,,"Block E","dynamic","fitout","block e"
,,"Block F","dynamic","fitout","block f"
,,"Block G","dynamic","block g","fitout"
,,"Block H","dynamic","fitout","block h"
,,"Block J","dynamic","fitout","block j"
,"Columns"
,,"Internal Framing without Mezzanine floor framing. (Service nogs)",,"fitout","internal framing without mezzanine floor framing. (service nogs)"
,,"Timber Framing",,"fitout","timber framing"
,,"Wall Lining",,"fitout","wall lining"
,,"Ceiling Lining",,"ceiling lining","fitout"
,,"Stopping",,"fitout","stopping"
,,"Trims",,"fitout","trims"
,,"Doors",,"doors","fitout"
,,"QA - Roof Eaves Timber and RAB Board",,"qa - roof eaves timber and rab board","fitout"
,,"Internal Framing under Mezzanine floor framing. (Service nogs) and Mezzanine floor framing",,"fitout","internal framing under mezzanine floor framing. (service nogs) and mezzanine floor framing"
,,"Internal framing",,"internal framing","fitout"
,,"TEST QA - Mezzanine Framing & Internal Framing",,"test qa - mezzanine framing & internal framing","fitout"
,,"Wall - GIB Lining",,"fitout","wall - gib lining"
,,"Installing internal stairs and ceiling batten under stairs.",,"fitout","installing internal stairs and ceiling batten under stairs."
,,"Installing Cavity Slider/Internal doors.",,"fitout","installing cavity slider/internal doors."

