Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,
467a1687-dd2d-5415-a0c1-b696200a924c,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.01 BED,Carpet / Vinyl,Vinyl skirt and coving used as per finishes markup - 100mm height
9bf7a7d4-9cbc-59f0-9eaf-92f02e12ef28,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.016A ENSUITE,Carpet / Vinyl,Vinyl skirt and coving used as per finishes markup - 100mm height
259f7a21-858e-57ab-927d-54e8e4c32d03,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.01A ENSUITE,Carpet / Vinyl,Vinyl skirt and coving used as per finishes markup - 100mm height
a383265d-9da4-5266-9626-56b4b3215eab,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.02 ACCESS BED,Carpet / Vinyl,Vinyl skirt and coving used as per finishes markup - 100mm height
31c411b4-bed4-535c-b120-59f1d2b7bc71,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.02A ENSUITE,Carpet / Vinyl,Vinyl skirt and coving used as per finishes markup - 100mm height
c58713eb-cb78-5df4-b5a6-1dd49027b54e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.03 BED,Carpet / Vinyl,Vinyl skirt and coving used as per finishes markup - 100mm height
2fda446e-e44b-56bc-94c6-224b1cc711f3,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.03A ENSUITE,Carpet / Vinyl,Vinyl skirt and coving used as per finishes markup - 100mm height
5a8cb60d-c4ca-5a7d-9fe0-5c648444456c,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.04 BED,Carpet / Vinyl,Vinyl skirt and coving used as per finishes markup - 100mm height
d6870974-cc47-59c6-9ca7-44dc34f367e9,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.04A ENSUITE,Carpet / Vinyl,Vinyl skirt and coving used as per finishes markup - 100mm height
d24bb449-50e5-5b9d-8e89-83d0726310ec,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.05A ENSUITE,Carpet / Vinyl,Vinyl skirt and coving used as per finishes markup - 100mm height
1b73f89c-f260-5758-8b13-e330880b473d,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.06 BED,Carpet / Vinyl,Vinyl skirt and coving used as per finishes markup - 100mm height
0e2677d5-81d5-51c7-b76d-27aa8cc3bfe3,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.07 BED,Carpet / Vinyl,Vinyl skirt and coving used as per finishes markup - 100mm height
7af39842-886d-59c6-a06b-6eac1632afb9,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.07A ENSUITE,Carpet / Vinyl,Vinyl skirt and coving used as per finishes markup - 100mm height
49fd60b0-5745-5c83-828b-663145dd35fd,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.08 BED,Carpet / Vinyl,Vinyl skirt and coving used as per finishes markup - 100mm height
6729f144-0912-56cc-8a55-246f3f001974,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.08A ENSUITE,Carpet / Vinyl,Vinyl skirt and coving used as per finishes markup - 100mm height
cacce702-97c3-5e82-a171-e357d96aa6ff,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.12 UNISEX DISABLED WC,Carpet / Vinyl,Vinyl skirt and coving used as per finishes markup - 100mm height
da4635be-31c3-529a-ae89-a608cec03dc3,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.13 CLEAN UTILITY,Carpet / Vinyl,Vinyl skirt and coving used as per finishes markup - 100mm height
ccfb93bb-6665-5316-82ab-966884e36c7a,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.14 NURSES STATION,Carpet / Vinyl,Vinyl skirt and coving used as per finishes markup - 100mm height
749cf868-5290-5554-9060-b35ef9e933b4,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.15 BED,Carpet / Vinyl,Vinyl skirt and coving used as per finishes markup - 100mm height
