Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6
ccfe76f7-7d2c-4dc1-afd1-b1b6fba2a78e,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 1 - Green,CENTRE HALLWAYS,,
a9de21e7-070c-48ce-bb11-c409bdfc85c0,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP049A - Decjuba,,
b28fdd2c-02a5-418f-bffe-a5837432fde1,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP050A - Louisa,,
f95bc6e3-6d4a-4501-a8de-e4b2a1aecd0a,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP051A - Susan,,
f903d1e9-52b7-4ad8-a76e-59a305ab5380,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP052 - Strandbags,,
86571bc6-d3ed-4771-b86d-48e7b331a83a,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP053 - Bra's & Things,,
a6b60225-fd07-40e9-a74d-7a352659da84,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP054 - Sportsgirl,,
81228b5c-da55-4a8e-b011-1a69646568da,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP078 - ANZ,,
e043894b-cde0-45a4-8f53-5d68953c1527,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP079 - Prouds,,
c75cfed3-c760-4308-98b0-2743ef826b5a,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP080 - Billy Baxters,,
f04b05aa-9a28-4274-b303-5c4ad6b33ba3,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP081,,
911c191e-50fd-40ff-a8ab-da691730b51c,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP082/SP083 - Rashays,,
b2f28977-0be1-4c71-b20a-718772cc0e13,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP085 - A Place to Meat,,
