Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6
2b631e16-53d7-496d-8134-69dbd2ad5086,,checklist-flat,not-started,c8a4de5d598c841191988f736bd9f8a3cab111d8afc4db284bb806fc4043159d,checklist-flat,FALSE,FALSE,Site QA,PODIUM LEVELS 00-07M - PART B1,LEVEL 06/06M (Oasis / Ballroom Level),Plant Room L06 Zone 2,Enviro 700X,
bb660876-594d-4fe9-a58e-85a47ce342c1,,checklist-flat,not-started,c8a4de5d598c841191988f736bd9f8a3cab111d8afc4db284bb806fc4043159d,checklist-flat,FALSE,FALSE,Site QA,PODIUM LEVELS 00-07M - PART B1,LEVEL 06/06M (Oasis / Ballroom Level),Plant Room L06M Zone 2,Enviro 700X,
10e0eebb-96cb-41ec-a03f-56009e2b8671,,checklist-flat,not-started,c8a4de5d598c841191988f736bd9f8a3cab111d8afc4db284bb806fc4043159d,checklist-flat,FALSE,FALSE,Site QA,PODIUMS AND TOWERS - PART A,TOWER 1  (Part A),Membrane Underneath Planters L14,Enviro 700X,
a47a8725-29e1-4610-99c3-980e8b004542,,checklist-flat,not-started,c8a4de5d598c841191988f736bd9f8a3cab111d8afc4db284bb806fc4043159d,checklist-flat,FALSE,FALSE,Site QA,PODIUMS AND TOWERS - PART A,TOWER 1  (Part A),Membrane Underneath Planters L21,Enviro 700X,
e64653cf-7d6d-455d-bc0f-aa5477b518eb,,checklist-flat,not-started,c8a4de5d598c841191988f736bd9f8a3cab111d8afc4db284bb806fc4043159d,checklist-flat,FALSE,FALSE,Site QA,PODIUMS AND TOWERS - PART A,TOWER 1  (Part A),Membrane Underneath Planters L22,Enviro 700X,
55c1b598-5828-4de8-bbd8-2c2edad69754,,checklist-flat,not-started,c8a4de5d598c841191988f736bd9f8a3cab111d8afc4db284bb806fc4043159d,checklist-flat,FALSE,FALSE,Site QA,PODIUMS AND TOWERS - PART A,TOWER 1  (Part A),Membrane Underneath Planters L23,Enviro 700X,
6105a02d-e3c5-42b5-8139-8a2e0eb1a2f0,,checklist-flat,not-started,c8a4de5d598c841191988f736bd9f8a3cab111d8afc4db284bb806fc4043159d,checklist-flat,FALSE,FALSE,Site QA,PODIUMS AND TOWERS - PART A,TOWER 1  (Part A),Membrane Underneath Planters L24,Enviro 700X,
dee64d34-e7a0-456a-8a2c-84bcfd5d5b1a,,checklist-flat,not-started,c8a4de5d598c841191988f736bd9f8a3cab111d8afc4db284bb806fc4043159d,checklist-flat,FALSE,FALSE,Site QA,PODIUMS AND TOWERS - PART A,TOWER 1  (Part A),Membrane Underneath Planters L25,Enviro 700X,
489a1f19-b1f8-4ca2-9d7c-f7a433916729,,checklist-flat,not-started,c8a4de5d598c841191988f736bd9f8a3cab111d8afc4db284bb806fc4043159d,checklist-flat,FALSE,FALSE,Site QA,PODIUMS AND TOWERS - PART A,TOWER 1  (Part A),Membrane Underneath Planters L26,Enviro 700X,
d8d8f367-9a8d-4b06-9e5e-60edaac323a6,,checklist-flat,not-started,c8a4de5d598c841191988f736bd9f8a3cab111d8afc4db284bb806fc4043159d,checklist-flat,FALSE,FALSE,Site QA,PODIUMS AND TOWERS - PART A,TOWER 1  (Part A),Membrane Underneath Planters L27,Enviro 700X,
