resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,
,step,,,Managers ,,,,,,,,,
S - S - Air conditioning,checklist,,,,Air Conditioning,,,,,,,,
,step,,,Valve,,,,,,,,,
S - S - Ventilation - Apartment Ventilation,checklist,,,,Ventilation,,,,,,,,
S - S - Ventilation - Carpark Ventilation - Jet Pulse Fan,checklist,,,Jet Fan,,,,,,,,,
,step,,,Corridor,,,,,,,,,
S - S - Air conditioning,checklist,,,,Air Conditioning,,,,,,,,
