"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat","beca04c3-6bb7-4385-97b7-3f40b1d150a2","","checklist","Seismic Suite (non curtain wall)","",,,0,"Yes","Seismic Suite (non curtain wall)","1261f97e-444c-4c90-8038-83bb878b0563"
"checkpoint-status","d337e9c7-62d2-4ea8-b676-de6b94d79c30","","checkpoint","Opening Prepared, Wrapped & Datums"
"checkpoint-status","5d321320-b6d7-4cf3-807e-6238831ab1b6","","checkpoint","Seismic Installed As Per Shop Drawings"
"checkpoint-status","7f1021aa-33a3-40f2-b3c4-a01900dd3f8d","","checkpoint","Splicers & Soakers Sealed (provide photo reference)"
"checkpoint-status","4f570b3d-de71-485d-aeee-bcd8096136d9","","checkpoint","Panel Fitted & Locked Off"
"checkpoint-status","d64be7a5-f627-4583-9644-6b44ff15ace6","","checkpoint","Airseal and Internal Flashings (Photo)"
"checkpoint-status","6287a8dc-773c-4efe-9d6d-733da31c66e6","","checkpoint","External Flashings / Weather Seals / Drainage"
"checkpoint-status","7623d266-ce5f-42e2-ae1f-c7d85b3802b5","","checkpoint","Site Glazing Completed"
"checkpoint-status","8416ef17-bb9b-4103-9780-ee855c3b2c5a","","checkpoint","Trade Clean"
"checkpoint-status","a6e5ae21-45fe-4cb1-a4be-8f192b6228aa","","checkpoint","Wights - Sign Off"

"checklist-flat","f11d8de5-f399-435f-a45b-e912f08be3c7","","checklist","40mm Metro","",,,0,"Yes","40mm Metro","17621d38-974a-4091-9757-8ed7fa25b655"
"checkpoint-status","7786c053-f0ce-4242-8500-b6e3d3a94363","","checkpoint","Opening Wraped & Prepared Correctly By Others"
"checkpoint-status","72bcc9ae-a2a9-48ab-86ba-5678ec73b80a","","checkpoint","Setout/Grids/Datum Lines"
"checkpoint-status","9fe1f0b3-f46e-4f7e-a796-b67c45fcaeb2","","checkpoint","External Flashings / Weather Seals (provide photo reference)"
"checkpoint-status","a5d87737-bb52-43b4-92ee-589f5312c3c9","","checkpoint","Installed / Fixed As Per Shop Drawings"
"checkpoint-status","6d76a55a-8b99-4c63-89f9-68166ac7f877","","checkpoint","Airseals Completed"
"checkpoint-status","1e0c0caf-43b2-40bc-aef3-53d5628765a9","","checkpoint","Site Glazing Completed - Metro Glass"
"checkpoint-status","459a91f9-f9d0-46f8-839c-d9e48ec602e0","","checkpoint","Trade Clean"
"checkpoint-status","00bf107b-6484-4768-8078-c6a419b0c2d1","","checkpoint","Wights - Sign Off"

"checklist-flat","ba9f4ae6-1a20-4926-903b-818109a97068","","checklist","125mm Flushglaze - With Auto Doors","",,,0,"Yes","125mm Flushglaze - With Auto Doors","19a1e96d-9da0-4854-9246-8ec6413dd18f"
"checkpoint-status","d00562bd-87f6-48a9-aa7c-ab82742a9cb1","","checkpoint","Opening Prepared By Main Contractor"
"checkpoint-status","e5936f58-e9a4-47a4-b7cc-33b7d1e58c6a","","checkpoint","Setout/Grids/Datum Lines"
"checkpoint-status","211518dd-cb02-4e2f-935e-5dd1a8b50aeb","","checkpoint","Seismic Installed As Per Shop Drawings"
"checkpoint-status","ce535222-9233-4e85-9ce7-d0a720adf92d","","checkpoint","DL Brackets Fitted & Welded correct location"
"checkpoint-status","cbcb759c-0672-4107-826b-e1e5570a701b","","checkpoint","Panel Fitted & Locked Off"
"checkpoint-status","c4ef7bc7-efd4-4375-ad36-87a688127e37","","checkpoint","Splicers & Soakers Sealed (provide photo reference)"
"checkpoint-status","4b0bb542-bf30-4288-9f7a-193118760e0a","","checkpoint","Airseal and Internal Flashings"
"checkpoint-status","8a6dc613-ab92-4c67-af2a-8e1601415bc2","","checkpoint","External Flashings / Weather Seals (provide photo reference)"
"checkpoint-status","13b8059c-497b-48e3-8e9e-8b11069c4620","","checkpoint","Autodoor Unit Installed - Dormakaba"
"checkpoint-status","9feb5bd7-5a9d-4f57-bad7-092fe7c52c7a","","checkpoint","Autodoor Unit Commisioned - Dormakaba"
"checkpoint-status","e155e7ca-f2c1-4e58-9d4c-cc7ba8828f5c","","checkpoint","Site Glazing Completed"
"checkpoint-status","8cffd016-dc9b-4fcd-b224-31bd88646cca","","checkpoint","Trade Clean"
"checkpoint-status","f724c1b1-de8b-4fcd-938a-23157b009924","","checkpoint","Wights - Sign Off"

"checklist-flat","60321dff-9250-43ac-b33c-690703a1a5ab","","checklist","168mm Structural glazed","",,,0,"Yes","168mm Structural glazed","2a46e4d0-20bb-4c4d-9737-7bf500eb5865"
"checkpoint-status","826aad22-4c72-48ec-a57f-0c71319ad281","","checkpoint","Opening Prepared By Main contractor"
"checkpoint-status","36fd6cc0-7ada-489d-b616-5cfadb24df26","","checkpoint","Setout/Grids/Datum Lines"
"checkpoint-status","e016466b-28fe-42df-9d77-0db32c18c377","","checkpoint","Seismic Installed As Per Shop Drawings"
"checkpoint-status","6847aecd-7e00-47ab-8f75-4a7c5c0bf54d","","checkpoint","DL Brackets Fitted & Welded correct location"
"checkpoint-status","3eafeff1-5062-4683-844c-4b624d2692ec","","checkpoint","C.W Visual Panel Insert Check"
"checkpoint-status","f051618a-26ec-48d0-a4c9-63075f44a8c0","","checkpoint","Panel Fitted & Locked Off"
"checkpoint-status","5b884f68-9c1f-4e59-bbc4-66aedc59ce94","","checkpoint","Splicers & Soakers Sealed (provide photo reference)"
"checkpoint-status","8b1ca25b-512e-4bd4-b21f-7c4452e76af0","","checkpoint","Airseal and Internal Flashings"
"checkpoint-status","43329b60-4e48-456a-8447-6b56df413a75","","checkpoint","External Flashings / Weather Seals (provide photo reference)"
"checkpoint-status","1649eaf7-8d58-4b5a-a660-e9e86ac65656","","checkpoint","Site Glazing Completed"
"checkpoint-status","2816ae35-a1f8-4426-9700-e57b7357d809","","checkpoint","Trade Clean"
"checkpoint-status","fd8a5c38-79dd-4f6c-9b64-4c95846569c2","","checkpoint","Wights - Sign Off"

"checklist-flat","ebc62e29-2ddf-456b-882f-4c9d39a23524","","checklist","Commercial/Domestic","",,,22,"Yes","Commercial/Domestic","2e21980c-3f1f-4a20-9855-2ff00f78803f"
"checkpoint-status","42e770b8-7aef-4770-9736-b659e451eab5","","checkpoint","Opening Wraped & Prepared Correctly"
"checkpoint-status","8f4ed19d-b5f3-4139-91b8-0865dafd6b8a","","checkpoint","External Flashings / Weather Seals As Per Shop Drawing"
"checkpoint-status","5f2717af-edee-4b6a-8c5c-1732b47c2112","","checkpoint","Installed / Fixed As Per Shop Drawings"
"checkpoint-status","cb933ba7-b074-46e5-9a6f-cb1739232fe9","","checkpoint","Airseals Completed (photo)"
"checkpoint-status","716107f5-c772-4c90-a645-ee4acbb303dd","","checkpoint","Site Glazing Completed"
"checkpoint-status","af2ad569-5f22-4bd8-b14e-a9a0ffc29ea5","","checkpoint","Trade Clean & Sign off"

"checklist-flat","df0722b2-b8fa-4242-9c48-d4437498a64d","","checklist","Thermal Heart Suite","",,,0,"Yes","Thermal Heart Suite","32c8e77f-15d5-477b-ac34-899457c6bd2b"
"checkpoint-status","fe81a0c0-4d47-4409-9200-5ff04c89927a","","checkpoint","Opening Wraped & Prepared Correctly"
"checkpoint-status","a73aea63-68d2-4cdc-ac18-d608d63e68b3","","checkpoint","External Flashings / Weather Seals As Per Shop Drawing (provide photo reference)"
"checkpoint-status","94d1cba1-3683-48ce-a014-a7622724dce9","","checkpoint","Installed / Fixed As Per Shop Drawings"
"checkpoint-status","3979890b-5e3e-4ba0-8e2d-845df6570fd4","","checkpoint","Airseals Completed"
"checkpoint-status","079bc197-b40a-4f57-b247-d7e5ccdb5837","","checkpoint","Site Glazing Completed"
"checkpoint-status","b44d4cdc-1542-4706-a000-9606138181ad","","checkpoint","Trade Clean"
"checkpoint-status","6cf78d7b-4eae-4643-b389-e5dff0a52c3f","","checkpoint","Wights - Sign Off"

"checklist-flat","fec26667-b9b3-4014-8f11-8595d39ea702","","checklist","150mm Flushglaze - With Window Controls","",,,0,"Yes","150mm Flushglaze - With Window Controls","32d2ec0f-767c-4ecd-b80b-1a7d85c37e66"
"checkpoint-status","85cd14ab-28ba-4002-88cc-be374acfdcf6","","checkpoint","Opening Prepared By Main Contractor"
"checkpoint-status","5b1d54a0-0917-4576-9ce0-2e4aa6ce9e2a","","checkpoint","Setout/Grids/Datum Lines"
"checkpoint-status","34e60040-20e7-4058-88d7-4b7bfbabcd81","","checkpoint","Seismic Installed As Per Shop Drawings"
"checkpoint-status","a75a3619-72a6-484a-8166-bac77b5b0f22","","checkpoint","DL Brackets Fitted & Welded correct location"
"checkpoint-status","e912bdd7-6b2d-4843-a28b-9fcd916da4a4","","checkpoint","Panel Fitted & Locked Off"
"checkpoint-status","f36935fe-1c67-4013-b272-78489c9d1ed0","","checkpoint","Splicers & Soakers Sealed (provide photo reference)"
"checkpoint-status","94323a68-6cd5-4068-b2a5-1b838aef089e","","checkpoint","Airseal and Internal Flashings"
"checkpoint-status","b2cbbcc5-ae38-4adb-8a8c-dfdd726dbe8c","","checkpoint","External Flashings / Weather Seals (provide photo reference)"
"checkpoint-status","05343331-8420-47b9-9141-3504e13e1737","","checkpoint","Autodoor Unit Installed - Window Control Systems"
"checkpoint-status","cea86d21-884e-40f8-9678-9db4977cafd3","","checkpoint","Autodoor Unit Commisioned - Window Control Systems"
