Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Beca/ Architectus Inspections,,,,,
,Scope,,,beca/ architectus inspections,
,Rows,,,,
,,SP2 - EBH South & L2 Infill/ Fire Egress Stairs - Beca - Services,dynamic,beca - site visit reports - services,sp2 - ebh south & l2 infill/ fire egress stairs
,,SP2 - EBH South & L2 Infill/ Fire Egress Stairs - Beca - Structural,dynamic,sp2 - ebh south & l2 infill/ fire egress stairs,beca - site visit reports - structural
,,SP2 - EBH South & L2 Infill/ Fire Egress Stairs - Beca/ Architectus - Architectural,dynamic,sp2 - ebh south & l2 infill/ fire egress stairs,beca/ architectus - site visit reports - architectural
,,SP2 - EBH South & L2 Infill/ Fire Egress Stairs - Beca - Geotech,dynamic,sp2 - ebh south & l2 infill/ fire egress stairs,beca - site visit reports - geotech
,,SP2 - EBH South & L2 Infill/ Fire Egress Stairs - WWLA - Asbestos,dynamic,wwla - asbestos,sp2 - ebh south & l2 infill/ fire egress stairs
,,SP2 - EBH South & L2 Infill/ Fire Egress Stairs - WWLA - ESCP Inspections,dynamic,sp2 - ebh south & l2 infill/ fire egress stairs,wwla - escp inspections
,,SP3 - PC69 - Beca - Services,dynamic,sp3 - pc69,beca - site visit reports - services
,,SP3 - PC69 - Beca - Structural,dynamic,sp3 - pc69,beca - site visit reports - structural
,,SP3 - PC69 - Beca/ Architectus - Architectural,dynamic,sp3 - pc69,beca/ architectus - site visit reports - architectural
,,SP3 - PC69 - Beca - Geotech,dynamic,sp3 - pc69,beca - site visit reports - geotech
,,SP4 - EBH Stage 1 Infill - Beca - Services,dynamic,beca - site visit reports - services,sp4 - ebh stage 1 infill
,,SP4 - EBH Stage 1 Infill - Beca - Structural,dynamic,beca - site visit reports - structural,sp4 - ebh stage 1 infill
,,SP4 - EBH Stage 1 Infill - Beca/ Architectus - Architectural,dynamic,beca/ architectus - site visit reports - architectural,sp4 - ebh stage 1 infill
,,SP5 - EBH Stage 2 Infill - Beca - Services,dynamic,sp5 - ebh stage 2 infill,beca - site visit reports - services
,,SP5 - EBH Stage 2 Infill - Beca - Structural,dynamic,sp5 - ebh stage 2 infill,beca - site visit reports - structural
,,SP5 - EBH Stage 2 Infill - Beca/ Architectus - Architectural,dynamic,sp5 - ebh stage 2 infill,beca/ architectus - site visit reports - architectural
,,SP6 - Check-in Back of House - Beca - Services,dynamic,beca - site visit reports - services,sp6 - check-in back of house
,,SP6 - Check-in Back of House - Beca - Structural,dynamic,beca - site visit reports - structural,sp6 - check-in back of house
,,SP6 - Check-in Back of House - Beca/ Architectus - Architectural,dynamic,beca/ architectus - site visit reports - architectural,sp6 - check-in back of house
,Columns,,,,
,,BECA - SVR Attached,,site visit report,svr attached
,,BECA - Follow-Up Action(s),,follow-up action completed,
,,BECA - SVR Closed-Out,,close-out,svr closed-out
