Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,
700830ae-3489-5340-b607-32fc5b02b2dd,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Ground,Apartment G.01,Gas,,
5cd211c0-5ff4-548a-acb1-2c306fa12e29,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Ground,Apartment G.02,Gas,,
0ce19ce9-d093-555c-9a78-c74db1eb2a77,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Ground,Apartment G.03,Gas,,
1d02c49a-9d26-51ed-9c3e-a7773d0f6a78,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Ground,Apartment G.04,Gas,,
108d1fab-426c-5413-b783-bc55525308d3,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Ground,Apartment G.05,Gas,,
d5aa25e6-ff02-5526-a5ee-81117a75686f,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Ground,Apartment G.06,Gas,,
ca33ff2e-b881-54e9-93ac-e24c405161cc,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Ground,Apartment G.07,Gas,,
3c1cce88-432b-50d0-a49b-c78231895755,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Ground,Apartment G.08,Gas,,
6420118b-cb89-5167-beaf-e1aec31b8697,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Ground,Apartment G.09,Gas,,
75c8f70e-92d4-5065-933e-19d45ce3a9bb,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Ground,Apartment G.10,Gas,,
0e8866d0-8855-55ec-80c4-41f183e0e21c,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Ground,Apartment G.11,Gas,,
374ddcc1-8751-5d08-bcd4-9e4585f111d2,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Ground,Apartment G.12,Gas,,
12612641-2f17-540c-b2b4-e022d3b39f8a,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Ground,Apartment G.13,Gas,,
a6674b5a-392f-5245-b75d-fbba9e8d9814,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Ground,Apartment G.14,Gas,,
ec683e24-fa61-5d16-a58f-598b087330ac,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Ground,Apartment G.15,Gas,,
3db9d235-6d37-50d1-9733-c27142be1047,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Ground,Apartment G.16,Gas,,
013fada5-45d7-599b-9a4e-1b4329151658,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Ground,Apartment G.17,Gas,,
eabb1099-c949-5e33-a567-5113cd3cefe0,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Ground,Apartment G.18,Gas,,
e9c35e40-8705-5d64-8d64-f9ea647411e1,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Ground,Apartment G.19,Gas,,
632ef792-5924-56a5-a7b0-422c15e6f93d,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Ground,Apartment G.20,Gas,,
70e4bc54-fec4-576e-a05f-3d7d9a0afebd,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Level 1,Apartment 1.01,Gas,,
98d5d2c2-0e05-506b-a4ac-ada3e3940c5d,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Level 1,Apartment 1.02,Gas,,
3325b670-93a6-560d-a735-d7786febb0a1,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Level 1,Apartment 1.03,Gas,,
c2de9a07-0caf-5083-9862-bc781c907654,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Level 1,Apartment 1.04,Gas,,
da0896d4-3154-5184-843b-cf45352f7c05,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Level 1,Apartment 1.05,Gas,,
b2951734-07ff-51e8-a378-4f9f5bde5caf,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Level 1,Apartment 1.06,Gas,,
1ce22f96-f927-55f6-b5a7-e3028360b542,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Level 1,Apartment 1.07,Gas,,
1c2fe147-71b2-5e77-81ee-41bca121b12e,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Level 1,Apartment 1.08,Gas,,
2efd4a26-b945-523e-944f-30c2c0fa6fbf,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Level 2,Apartment 2.01,Gas,,
04182186-2ed6-585f-8595-a9c28a6b1bf0,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Level 2,Apartment 2.02,Gas,,
9987b5f1-6fb3-57fc-9251-1b9e6d9e61cd,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Level 2,Apartment 2.03,Gas,,
03a0d43c-d45b-52f7-828e-a82cd0b04a90,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Level 2,Apartment 2.04,Gas,,
1054cf1c-8989-56a5-88b7-9d6e83ba65ef,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Level 2,Apartment 2.05,Gas,,
d2d24a3e-d1ab-5344-9f26-81e2e71200bc,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Level 2,Apartment 2.06,Gas,,
3063d443-383c-56bf-9030-41f7c7703412,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Level 2,Apartment 2.07,Gas,,
89da845e-4de4-53dd-8ed3-efd4156625e5,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Level 2,Apartment 2.08,Gas,,
301f7dd1-fb7c-598b-a66b-beb232d319f1,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Level 2,Apartment 2.09,Gas,,
97a75298-3bac-5bca-991f-78d6cd500dd3,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Building A,Rough In,Level 2,Apartment 2.10,Gas,,
