"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"307eec06-f70a-4487-a030-9f0efdfbe2bc","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA"
"7c8a8fdb-5379-403a-a388-a2f154eeed2f","","folder-normal","not-started","","step","TRUE","FALSE","QA","B06"
"24a51827-df9e-42d7-ac96-f2548c6eb88e","","folder-normal","not-started","","step","TRUE","FALSE","QA","B06","Apartments"
"e003cab5-1990-4aef-a583-598b5aeaf90c","","folder-normal","not-started","","step","TRUE","FALSE","QA","B06","Apartments","08"
"78f7f3c7-e00a-488f-8781-b4844fa4679b","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","QA","B06","Apartments","08","Exterior Timber Framing"
"61a99577-0c0d-49e0-9d36-0c8aa4a78af5","","checklist-flat","not-started","FC - S - RAB","checklist-flat","FALSE","FALSE","QA","B06","Apartments","08","RAB"
"ca8de04f-ef7c-4f34-b455-fc13ef2cb220","","checklist-flat","not-started","FC - S - Windows, Sliders and Sealants","checklist-flat","FALSE","FALSE","QA","B06","Apartments","08","Windows, Sliders and Sealants"
"c8e7680d-f7d4-48cc-9618-6f4f1ce5a80e","","checklist-flat","not-started","FC - S - Flashing installation","checklist-flat","FALSE","FALSE","QA","B06","Apartments","08","Flashing installation"
"ce2a5323-82d2-4e24-bcc3-ce9891bf4ec6","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","QA","B06","Apartments","08","Gutters"
"c172fd48-dc30-4edb-ac1c-4e6f73919dc9","","checklist-sectioned","not-started","PRE - S - Nogs","checklist","FALSE","FALSE","QA","B06","Apartments","08","Nogs"
"051b1efa-c619-4cb0-80b3-2f335fc30e67","","checklist-flat","not-started","FC - R - Tapes and VaproShield","checklist-flat","FALSE","FALSE","QA","B06","Apartments","08","Tapes and VaproShield"
"70a6f08a-e5d6-4e46-b5db-4c1d5f3c5821","","checklist-flat","not-started","FC - R - Lintels","checklist-flat","FALSE","FALSE","QA","B06","Apartments","08","Lintels"
"4e33bc4d-84af-4f37-9f55-81a276b6eb11","","checklist-flat","not-started","ST - S - Timber Framing","checklist-flat","FALSE","FALSE","QA","B06","Apartments","08","Timber Framing"
"80524659-0abd-4259-867e-1a19533ca3bc","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","QA","B06","Apartments","08","Internal door installation"
"088b521c-7b7c-43f3-b8a8-31d9af42bacf","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","QA","B06","Apartments","08","Fire door installation"
"a36638a7-3ddd-40f4-8c2a-3a58179a6ec8","","checklist-flat","not-started","PRE - S - Insulation","checklist-flat","FALSE","FALSE","QA","B06","Apartments","08","Insulation"
"22aa9457-213e-4d83-9e7b-226fb96ff04a","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","QA","B06","Apartments","08","Skirting/ Architraves & Trims"
"429267d2-50d2-4b5f-b9a2-92d39f08de12","","folder-normal","not-started","","step","TRUE","FALSE","QA","B06","Apartments","10"
"1c281283-6e98-43aa-bee6-3443e2beec69","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","QA","B06","Apartments","10","Exterior Timber Framing"
"4ebd90ea-8b33-487f-b426-bb3728aa3e3b","","checklist-flat","not-started","FC - S - RAB","checklist-flat","FALSE","FALSE","QA","B06","Apartments","10","RAB"
"664a710a-6166-4dab-998a-92d9d4f43e0d","","checklist-flat","not-started","FC - S - Windows, Sliders and Sealants","checklist-flat","FALSE","FALSE","QA","B06","Apartments","10","Windows, Sliders and Sealants"
"25679ebe-4710-4b47-a0b6-4ef73ad27835","","checklist-flat","not-started","FC - S - Flashing installation","checklist-flat","FALSE","FALSE","QA","B06","Apartments","10","Flashing installation"
"608d44d6-e065-4bac-aff8-9c94c927306b","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","QA","B06","Apartments","10","Gutters"
"368aa2b7-1b43-41c3-a0b5-cbbd152a7f45","","checklist-sectioned","not-started","PRE - S - Nogs","checklist","FALSE","FALSE","QA","B06","Apartments","10","Nogs"
"65438d0b-2820-431b-a65f-6778ba9ba858","","checklist-flat","not-started","FC - R - Tapes and VaproShield","checklist-flat","FALSE","FALSE","QA","B06","Apartments","10","Tapes and VaproShield"
"9cb8b18a-4f9a-4adf-9924-6f768fe5d246","","checklist-flat","not-started","FC - R - Lintels","checklist-flat","FALSE","FALSE","QA","B06","Apartments","10","Lintels"
"6608a7f4-396b-4ff9-a1c6-ef56af7541c9","","checklist-flat","not-started","ST - S - Timber Framing","checklist-flat","FALSE","FALSE","QA","B06","Apartments","10","Timber Framing"
"7c2df004-2c8c-478e-a26a-109a616fdd83","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","QA","B06","Apartments","10","Internal door installation"
"853a4c3b-cbfe-422d-8bc0-257df05fc753","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","QA","B06","Apartments","10","Fire door installation"
"ed833175-9b01-4fe0-8ecf-95178d1c2af7","","checklist-flat","not-started","PRE - S - Insulation","checklist-flat","FALSE","FALSE","QA","B06","Apartments","10","Insulation"
"11d434af-bc93-4941-82ff-615cb88e5a54","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","QA","B06","Apartments","10","Skirting/ Architraves & Trims"
"bb382ff7-db21-42ff-860c-bde9b07ebd83","","folder-normal","not-started","","step","TRUE","FALSE","QA","B06","Apartments","12"
"4ddf876e-f001-4fcb-ba43-c08068ad0e9d","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","QA","B06","Apartments","12","Exterior Timber Framing"
"a8c3b48d-7252-48d7-9f36-d540ed7c7c1f","","checklist-flat","not-started","FC - S - RAB","checklist-flat","FALSE","FALSE","QA","B06","Apartments","12","RAB"
"acc5651d-d392-4b89-b8ea-6d2667b00beb","","checklist-flat","not-started","FC - S - Windows, Sliders and Sealants","checklist-flat","FALSE","FALSE","QA","B06","Apartments","12","Windows, Sliders and Sealants"
"08dc67f0-d131-4674-a349-3f6362760161","","checklist-flat","not-started","FC - S - Flashing installation","checklist-flat","FALSE","FALSE","QA","B06","Apartments","12","Flashing installation"
"49e378fd-d9de-4bc0-b46b-b960d6a496f0","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","QA","B06","Apartments","12","Gutters"
"061308e9-70ee-4c09-a65b-87456d422d07","","checklist-sectioned","not-started","PRE - S - Nogs","checklist","FALSE","FALSE","QA","B06","Apartments","12","Nogs"
"234eebfa-5ac5-464f-8bc3-ceaec493044f","","checklist-flat","not-started","FC - R - Tapes and VaproShield","checklist-flat","FALSE","FALSE","QA","B06","Apartments","12","Tapes and VaproShield"
"5a855b27-2d90-42ba-93c0-a730051f57ba","","checklist-flat","not-started","FC - R - Lintels","checklist-flat","FALSE","FALSE","QA","B06","Apartments","12","Lintels"
"c30f3c94-5dfe-4cc4-af5f-6b5d6b7e3786","","checklist-flat","not-started","ST - S - Timber Framing","checklist-flat","FALSE","FALSE","QA","B06","Apartments","12","Timber Framing"
"463b2971-27e5-4ed3-b41d-78e6bbc74568","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","QA","B06","Apartments","12","Internal door installation"
"adab4eab-bee8-4517-a037-c7a75d08b5b9","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","QA","B06","Apartments","12","Fire door installation"
"22870c08-6293-408b-aaae-fffff4cac480","","checklist-flat","not-started","PRE - S - Insulation","checklist-flat","FALSE","FALSE","QA","B06","Apartments","12","Insulation"
"2606984c-c077-4495-9a11-6a334a0c4b8e","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","QA","B06","Apartments","12","Skirting/ Architraves & Trims"
"be9b1e85-d8b0-467f-9e9e-c5280a9a472b","","folder-normal","not-started","","step","TRUE","FALSE","QA","B06","Apartments","14"
"bbcc6b33-0d17-4efc-87f3-892a599748fd","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","QA","B06","Apartments","14","Exterior Timber Framing"
"6672919d-acda-4528-bd74-e254fdce46d5","","checklist-flat","not-started","FC - S - RAB","checklist-flat","FALSE","FALSE","QA","B06","Apartments","14","RAB"
"0d62f2a6-efeb-4ac9-b2b9-0768e63a5f55","","checklist-flat","not-started","FC - S - Windows, Sliders and Sealants","checklist-flat","FALSE","FALSE","QA","B06","Apartments","14","Windows, Sliders and Sealants"
"bccada18-b1c2-435a-a671-5efa1ff9e039","","checklist-flat","not-started","FC - S - Flashing installation","checklist-flat","FALSE","FALSE","QA","B06","Apartments","14","Flashing installation"
"d7fec8a2-a61a-4739-8ef4-a0f0df9c03cb","","checklist-flat","not-started","FC - S - Exterior Timber Framing","checklist-flat","FALSE","FALSE","QA","B06","Apartments","14","Gutters"
"65ad531e-f6dc-4ab0-9646-cf944a4986d7","","checklist-sectioned","not-started","PRE - S - Nogs","checklist","FALSE","FALSE","QA","B06","Apartments","14","Nogs"
"9ca3348a-3b29-4426-bb27-17f845e94fe8","","checklist-flat","not-started","FC - R - Tapes and VaproShield","checklist-flat","FALSE","FALSE","QA","B06","Apartments","14","Tapes and VaproShield"
