"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"de80c3bd-7712-4bfc-aaec-cf69c24533cd","","work-in-progress","","folder","TRUE","FALSE","Site QA"
"342be5ee-ca88-4cb2-901d-4f497a917d92","","work-in-progress","","folder","TRUE","FALSE","Site QA","CIVIL"
"2e9e5040-c074-4883-b035-44e7ca0ba25d","","work-in-progress","","folder","TRUE","FALSE","Site QA","CIVIL","Stormwater"
"85541e15-08f8-4148-a177-f85615780906","","pass","8.1B - Stormwater Drainage Checklist","checklist","FALSE","FALSE","Site QA","CIVIL","Stormwater","8.1B Stormwater Drainage Checklist - D6-1 to D6-2"
"00632560-ffc2-4bd2-a354-b33b90790e53","","pass","8.1B - Stormwater Drainage Checklist","checklist","FALSE","FALSE","Site QA","CIVIL","Stormwater","8.1B Stormwater Drainage Checklist - D1-1 to D1-2"
"38f342f1-f0fc-4997-a681-40aee11b62fd","","pass","8.1B - Stormwater Drainage Checklist","checklist","FALSE","FALSE","Site QA","CIVIL","Stormwater","8.1B Stormwater Drainage Checklist - D1-2 to D1-3"
"72c7bb86-2571-43a2-a17d-6b4a55ca4c07","","pass","8.1B - Stormwater Drainage Checklist","checklist","FALSE","FALSE","Site QA","CIVIL","Stormwater","8.1B Stormwater Drainage Checklist - D1-3 to D1-4"
"5b113973-b133-46da-a6da-c28152283c9a","","pass","8.1B - Stormwater Drainage Checklist","checklist","FALSE","FALSE","Site QA","CIVIL","Stormwater","8.1B Stormwater Drainage Checklist - D1-4 to D1-5"
"d99615c3-7575-4ad6-b376-ae3fc498dbd6","","pass","8.1B - Stormwater Drainage Checklist","checklist","FALSE","FALSE","Site QA","CIVIL","Stormwater","8.1B Stormwater Drainage Checklist - D1-5 to D1-6"
"20b75629-2f0b-4769-8829-b3f5c1580af4","","pass","8.1B - Stormwater Drainage Checklist","checklist","FALSE","FALSE","Site QA","CIVIL","Stormwater","8.1B Stormwater Drainage Checklist - D1-6 to D1-7"
"580680ed-931a-4b58-8eec-a676b3fa114f","","pass","8.1B - Stormwater Drainage Checklist","checklist","FALSE","FALSE","Site QA","CIVIL","Stormwater","8.1B Stormwater Drainage Checklist - D1-7 to D1-8"
"8e24390c-107e-4b44-8ce2-4685135b17d1","","pass","8.1B - Stormwater Drainage Checklist","checklist","FALSE","FALSE","Site QA","CIVIL","Stormwater","8.1B Stormwater Drainage Checklist - D1-8 to D1-9"
"868df1e7-4e73-4085-9a22-96efbfb69866","","pass","8.1B - Stormwater Drainage Checklist","checklist","FALSE","FALSE","Site QA","CIVIL","Stormwater","8.1B Stormwater Drainage Checklist - D1-9 to D1-10"
"1964ed08-7937-4f12-bc47-06b7d22c12db","","pass","8.1B - Stormwater Drainage Checklist","checklist","FALSE","FALSE","Site QA","CIVIL","Stormwater","8.1B Stormwater Drainage Checklist - D1-10 to D1-11"
"df985e32-bff8-49bb-8638-3bf313a100e7","","pass","8.1B - Stormwater Drainage Checklist","checklist","FALSE","FALSE","Site QA","CIVIL","Stormwater","8.1B Stormwater Drainage Checklist - D1-11 to D1-12"
"0f396db1-a503-4751-a112-b9cfe25a65d9","","work-in-progress","8.1B - Stormwater Drainage Checklist","checklist","FALSE","FALSE","Site QA","CIVIL","Stormwater","8.1B Stormwater Drainage Checklist - D1-12 to D7-9"
"e13e7979-757a-44a8-a5a2-88ed162d965f","","pass","8.1B - Stormwater Drainage Checklist","checklist","FALSE","FALSE","Site QA","CIVIL","Stormwater","8.1B Stormwater Drainage Checklist - D2-1 to D2-2"
"4798a74e-d3ed-4f84-a0d0-5bf63a7687b5","","pass","8.1B - Stormwater Drainage Checklist","checklist","FALSE","FALSE","Site QA","CIVIL","Stormwater","8.1B Stormwater Drainage Checklist - D2-2 to D2-3"
"84894673-76ac-4748-b673-ed51ed29eb18","","pass","8.1B - Stormwater Drainage Checklist","checklist","FALSE","FALSE","Site QA","CIVIL","Stormwater","8.1B Stormwater Drainage Checklist - D2-3 to D2-4"
