Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Site QA,dynamic,Site QA,
,Columns,,,,
,,[Reo] IFC Drawing # - Take photo or attach drawing,,IFC Drawing # - Take photo or attach drawing,
,,[Reo] Schedule docket # - Take photo or attach,,Schedule docket # - Take photo or attach,
,,[Reo] Cage dimensions,,Cage dimensions,
,,[Reo] Fittings marked,,Fittings marked,
,,[Reo] Reinforcement conform to specifications/ tolerances:,,Reinforcement conform to specifications/ tolerances:,
,,[Reo] Inspected by & date of inspection (Please add comment and signature),,Inspected by & date of inspection (Please add comment and signature),
,,[Formwork] Formwork ready to commence - please comment or take photos of any delays,,Formwork ready to commence - please comment or take photos of any delays,
,,[Formwork] Position of reinforcement,,Position of reinforcement,
,,[Formwork] Lifting devices securely/in place,,Lifting devices securely/in place,
,,[Formwork] Fittings locations,,Fittings locations,
,,[Formwork] Silicone Bed Check,,Silicone Bed Check,
,,[Formwork] Formwork dimensions,,Formwork dimensions,
,,[Formwork] Edge Form,,Edge Form,
,,[Formwork] Square,,Square,
,,[Formwork] PT Extension,,PT Extension,
,,[Formwork] Prestressing surface satisfactory,,Prestressing surface satisfactory,
,,[Pre Pouring] Pre Pour ready to commence - please comment or take photos of any delays,,Pre Pour ready to commence - please comment or take photos of any delays,
,,[Pre Pouring] Take a picture or attach copy of concrete doc,,Take a picture or attach copy of concrete doc,
,,[Pre Pouring] Correct mix being used,,Correct mix being used,
,,[Pre Pouring] Concrete Quantity (m3),,Concrete Quantity (m3),
,,[Pre Pouring] Concrete Requisition (m3),,Concrete Requisition (m3),
,,[Pre Pouring] Concrete strength tested,,Concrete strength tested,
,,[Pre Pouring] Pre-pouring conform to specifications/ tolerances:,,Pre-pouring conform to specifications/ tolerances:,
,,[Post Production] Post Production ready to commence - please comment or take photos of any delays,,Post Production ready to commence - please comment or take photos of any delays,
,,[Post Production] Panels stripped satisfactorily,,Panels stripped satisfactorily,
,,[Post Production] Correct dimensions,,Correct dimensions,
,,[Post Production] Bulges within tolerances,,Bulges within tolerances,
,,[Post Production] Cracks within tolerances,,Cracks within tolerances,
,,[Post Production] Dents within tolerances,,Dents within tolerances,
,,[Post Production] Air holes within tolerances,,Air holes within tolerances,
,,[Post Production] Marking,,Marking,
,,[Post Production] Concrete Test results (28 days result) - Please take a photo or attach report,,Concrete Test results (28 days result) - Please take a photo or attach report,
,,[Post Production] Product conform to specifications/ tolerances:,,Product conform to specifications/ tolerances:,
