Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,
313f6087-e822-4c4d-81a2-659309d564e9,,checklist-flat,not-started,Shower,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Ground Floor,AG.01,Shower
d31f88a3-3ea9-4dc5-81d5-47076493bd08,,checklist-flat,not-started,Shower,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Ground Floor,AG.02,Shower
6cf21150-adde-478c-81e7-7d18ca3b9d0f,,checklist-flat,not-started,Shower,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Ground Floor,AG.03,Shower
a99b649e-fb70-4d50-9e53-5cd0e44e479d,,checklist-flat,not-started,Shower,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Ground Floor,AG.04,Shower
a11c714b-f295-49bc-bc16-27a77776806c,,checklist-flat,not-started,Shower,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Ground Floor,AG.05,Shower
90bd05d6-27b5-4791-8828-3a0d3e43f00c,,checklist-flat,not-started,Shower,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Ground Floor,AG.06,Shower
cf071afb-22dc-4287-873f-e828b1614134,,checklist-flat,not-started,Shower,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Ground Floor,AG.07,Shower
137c10fd-0bd3-4b29-ba29-2295353e6249,,checklist-flat,not-started,Shower,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Ground Floor,AG.08,Shower
6c7ffc23-d70a-4643-93fa-bf9724a05357,,checklist-flat,not-started,Shower,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Ground Floor,AG.09,Shower
8666c99f-4e55-4bb5-80db-756812cd348f,,checklist-flat,not-started,Shower,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Ground Floor,AG.10,Shower
c393c156-1c03-4be3-b3b5-7b93306cf740,,checklist-flat,not-started,Shower,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Ground Floor,AG.11,Shower
b9b17650-4d0d-496a-981d-080f9012c9a8,,checklist-flat,not-started,Shower,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Ground Floor,AG.12,Shower
f50a1c72-effd-45e5-a97c-a7dad2834ff7,,checklist-flat,not-started,Shower,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 1,A1.01,Shower
64285c00-c245-4f6f-835f-8c71480acaab,,checklist-flat,not-started,Shower,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 1,A1.02,Shower
01a1a8fe-3788-46d4-8a18-ab9dfbf1d619,,checklist-flat,not-started,Shower,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 1,A1.03,Shower
9ef3c837-9cde-46b8-b668-908400106cea,,checklist-flat,not-started,Shower,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 1,A1.04,Shower
ae62731c-7d26-4ed8-aa23-efb3402d67f3,,checklist-flat,not-started,Shower,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 1,A1.05,Shower
fc1c422a-9d3f-417f-a9df-c4d5d2394d7e,,checklist-flat,not-started,Shower,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 1,A1.06,Shower
a33188a7-93b6-4ffa-a258-c70fae6d3be1,,checklist-flat,not-started,Shower,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 1,A1.07,Shower
86d302a4-d7c3-4e8d-8542-55384b77168e,,checklist-flat,not-started,Shower,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 1,A1.08,Shower
2cd08cec-f663-4261-94ec-688f97366af4,,checklist-flat,not-started,Shower,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 1,A1.09,Shower
b45f0257-fe9d-4bb6-9687-3330228930a9,,checklist-flat,not-started,Shower,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 1,A1.10,Shower
c003a46a-bd59-4389-a76d-05c4c9bc429c,,checklist-flat,not-started,Shower,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 1,A1.11,Shower
