"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"d18fbd6b-bea0-4f31-8fca-995635609177","","folder-normal","pass","","step","TRUE","FALSE","B01_1A"
"81c89398-62eb-43e8-81ed-09eb5b9ff222","","folder-normal","pass","","step","TRUE","FALSE","B01_1A","Basement"
"1497b21a-7e9d-4275-993d-bee84fa9aaeb","","checklist-flat","pass","Common Area Checklist","checklist-flat","FALSE","FALSE","B01_1A","Basement","Lift 1 & Lift 2 Lobby"
"be4e36c0-e2f1-5e60-a903-70b35bc5ce74","","checklist-flat","pass","Common Area Checklist","checklist-flat","FALSE","FALSE","B01_1A","Basement","Stair 1 & 2 Lobby "
"d7634679-17d6-492d-a2ae-cb883cef3401","","checklist-flat","pass","1872db5b7a0a8c1ed2da3c14baad35ba879b442ec830ea21b4ad2686386c8544","checklist-flat","FALSE","FALSE","B01_1A","Basement","Maintenance Room"
"1d2bcdb4-d967-4e60-881b-d247c6cb5c05","","checklist-flat","pass","1872db5b7a0a8c1ed2da3c14baad35ba879b442ec830ea21b4ad2686386c8544","checklist-flat","FALSE","FALSE","B01_1A","Basement","Workshop"
"285bd5bb-6d9e-40e6-8e93-ac199784898a","","checklist-flat","pass","1872db5b7a0a8c1ed2da3c14baad35ba879b442ec830ea21b4ad2686386c8544","checklist-flat","FALSE","FALSE","B01_1A","Basement","Bike Store"
"93c46564-5f5b-43cb-a6c8-08a8fc9de6f7","","checklist-flat","pass","1872db5b7a0a8c1ed2da3c14baad35ba879b442ec830ea21b4ad2686386c8544","checklist-flat","FALSE","FALSE","B01_1A","Basement","Inwards Goods"
"d761e9c4-54c2-4420-accd-71a66558dd8d","","checklist-flat","pass","1872db5b7a0a8c1ed2da3c14baad35ba879b442ec830ea21b4ad2686386c8544","checklist-flat","FALSE","FALSE","B01_1A","Basement","Pump Room"
"94aae20b-c876-4c65-a902-6b925656f8ad","","checklist-flat","pass","1872db5b7a0a8c1ed2da3c14baad35ba879b442ec830ea21b4ad2686386c8544","checklist-flat","FALSE","FALSE","B01_1A","Basement","Gardner Room"
"9fcdacc1-bb97-483c-80a7-c13f1070db9b","","checklist-flat","pass","1872db5b7a0a8c1ed2da3c14baad35ba879b442ec830ea21b4ad2686386c8544","checklist-flat","FALSE","FALSE","B01_1A","Basement","Generator"
"65b70e81-e1f1-41e5-9c11-f3fa28d3e35d","","checklist-flat","pass","1872db5b7a0a8c1ed2da3c14baad35ba879b442ec830ea21b4ad2686386c8544","checklist-flat","FALSE","FALSE","B01_1A","Basement","Waste Room/Rubbish"
"2074aec9-02c5-4507-acd4-969723a52fba","","checklist-flat","pass","1872db5b7a0a8c1ed2da3c14baad35ba879b442ec830ea21b4ad2686386c8544","checklist-flat","FALSE","FALSE","B01_1A","Basement","MSB Switchboard"
"a71bdc17-1f7a-43b7-8212-f909bb549b66","","checklist-flat","pass","1872db5b7a0a8c1ed2da3c14baad35ba879b442ec830ea21b4ad2686386c8544","checklist-flat","FALSE","FALSE","B01_1A","Basement","Commercial Kitchen"
"18b293e6-8ddd-4f8d-a08a-64b4380a4960","","checklist-flat","pass","1872db5b7a0a8c1ed2da3c14baad35ba879b442ec830ea21b4ad2686386c8544","checklist-flat","FALSE","FALSE","B01_1A","Basement","Commercial Laundry"
"6a40aba9-4625-4f83-9431-5a9c56532d76","","folder-normal","pass","","step","TRUE","FALSE","B01_1A","Ground Floor"
"ab9cbd5e-47ec-42d3-8505-3696c3b81f99","","folder-normal","pass","","step","TRUE","FALSE","B01_1A","Ground Floor","Serviced Apartments"
"a1c2ffe2-da28-4b24-8cd2-5e663be36dc3","","folder-normal","pass","","step","TRUE","FALSE","B01_1A","Ground Floor","Serviced Apartments","ALS G63A"
"8da59291-3544-43c2-8cd6-106c5a2447aa","","checklist-flat","pass","7c5dcfbb84cc8ee6e533f46417beb5d2658ec46dd133f664d5d96c2bdd736d4b","checklist-flat","FALSE","FALSE","B01_1A","Ground Floor","Serviced Apartments","ALS G63A","Installation"
"1d82338e-636b-4854-bc98-5f4811550693","","checklist-flat","pass","e7e69f7f45d65cdb92708f99251f1aba946ca9874f4b7e84e639f880cb5fd032","checklist-flat","FALSE","FALSE","B01_1A","Ground Floor","Serviced Apartments","ALS G63A","Fit Off"
"8b505192-4015-4b56-95fa-e52f24fad4fb","","folder-normal","pass","","step","TRUE","FALSE","B01_1A","Ground Floor","Serviced Apartments","ALS G64A"
"fd654f0a-48cb-4684-a0b3-ad79519c2b50","","checklist-flat","pass","7c5dcfbb84cc8ee6e533f46417beb5d2658ec46dd133f664d5d96c2bdd736d4b","checklist-flat","FALSE","FALSE","B01_1A","Ground Floor","Serviced Apartments","ALS G64A","Installation"
"af9193cf-9812-46ef-9fa3-0de03e8bf7ad","","checklist-flat","pass","e7e69f7f45d65cdb92708f99251f1aba946ca9874f4b7e84e639f880cb5fd032","checklist-flat","FALSE","FALSE","B01_1A","Ground Floor","Serviced Apartments","ALS G64A","Fit Off"
"b68992d1-cd65-4f84-9d3a-fa6b89845575","","folder-normal","pass","","step","TRUE","FALSE","B01_1A","Ground Floor","Serviced Apartments","ALS G65A"
"283b9464-50a6-444b-bd6e-c2112dd24e70","","checklist-flat","pass","7c5dcfbb84cc8ee6e533f46417beb5d2658ec46dd133f664d5d96c2bdd736d4b","checklist-flat","FALSE","FALSE","B01_1A","Ground Floor","Serviced Apartments","ALS G65A","Installation"
"cbc90af9-d777-4afb-b771-6449b89b8313","","checklist-flat","pass","e7e69f7f45d65cdb92708f99251f1aba946ca9874f4b7e84e639f880cb5fd032","checklist-flat","FALSE","FALSE","B01_1A","Ground Floor","Serviced Apartments","ALS G65A","Fit Off"
"6795bfa9-587a-4bce-bf29-f8aa1caa9a16","","folder-normal","pass","","step","TRUE","FALSE","B01_1A","Ground Floor","Serviced Apartments","ALS G66A"
"6e717531-26f5-414e-9c5d-f0f0dfb4e3a1","","checklist-flat","pass","7c5dcfbb84cc8ee6e533f46417beb5d2658ec46dd133f664d5d96c2bdd736d4b","checklist-flat","FALSE","FALSE","B01_1A","Ground Floor","Serviced Apartments","ALS G66A","Installation"
"2f59e6b6-f33a-4fa6-83e2-5ccba98e5164","","checklist-flat","pass","e7e69f7f45d65cdb92708f99251f1aba946ca9874f4b7e84e639f880cb5fd032","checklist-flat","FALSE","FALSE","B01_1A","Ground Floor","Serviced Apartments","ALS G66A","Fit Off"
"5b9d2815-2988-47d3-b143-d7155d0d6478","","folder-normal","pass","","step","TRUE","FALSE","B01_1A","Ground Floor","Serviced Apartments","ALS G67A"
"e30826b8-25aa-4e97-b1a9-897559e4034d","","checklist-flat","pass","7c5dcfbb84cc8ee6e533f46417beb5d2658ec46dd133f664d5d96c2bdd736d4b","checklist-flat","FALSE","FALSE","B01_1A","Ground Floor","Serviced Apartments","ALS G67A","Installation"
"b0302f4b-bc66-4172-a2ba-9c0e6a567b00","","checklist-flat","pass","e7e69f7f45d65cdb92708f99251f1aba946ca9874f4b7e84e639f880cb5fd032","checklist-flat","FALSE","FALSE","B01_1A","Ground Floor","Serviced Apartments","ALS G67A","Fit Off"
"e5f9165a-f469-4a07-a79e-d25f1aae17af","","folder-normal","pass","","step","TRUE","FALSE","B01_1A","Ground Floor","Serviced Apartments","ALS G68A"
