Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,
b828de81-5d82-4925-9b94-b1e87c952044,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-01-301,Quality - Distribution boards
08ca9ca6-aa25-4284-87d3-8e4e7231ce42,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-01-302,Quality - Distribution boards
a0f318b3-801a-41f6-901c-1413e73905f7,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-01-401,Quality - Distribution boards
0df94ae1-0a82-408e-a586-9fcf020818f1,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-01-402,Quality - Distribution boards
41fd1efd-7655-4e48-a1df-2fd254d0f6cd,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-01-403,Quality - Distribution boards
2da3c0a0-c55f-4d5d-969d-60f75593e7e5,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-01-404,Quality - Distribution boards
a0c8bd55-b529-431a-8730-353401898fb6,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-01-501,Quality - Distribution boards
98c14b82-8e85-4225-b8cc-246285d79454,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-01-502,Quality - Distribution boards
2af448ad-26e5-4e4c-8388-e6170973290b,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-01-503,Quality - Distribution boards
e67a505e-6c3e-477a-b5f0-f6774e0024b8,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-01-504,Quality - Distribution boards
c9159f1e-bc2b-4847-bf2d-5bb73bdea8e9,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-01-601,Quality - Distribution boards
169b0273-228d-46a0-b605-37747ee7e988,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-01-602,Quality - Distribution boards
70e947d7-5c26-405c-9d12-30adfc043003,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-02-101,Quality - Distribution boards
6538e80c-f0ae-4f13-827a-3c33342111d9,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-02-102,Quality - Distribution boards
97991a1c-135a-4448-94e4-1af8884ca628,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-02-103,Quality - Distribution boards
e092eb61-c9ab-4899-8d29-4ef7c4d72f48,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-02-104,Quality - Distribution boards
e3fcf8be-ebc5-4daf-bb11-cc1adee45942,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-02-111,Quality - Distribution boards
db14f890-659e-4283-acdf-213eb1440675,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-02-112,Quality - Distribution boards
29aee736-6d4f-420e-a918-94bf7ec8aac6,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-02-113,Quality - Distribution boards
a7cd4e16-0d79-4d44-a727-dcc523e2d4fe,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-02-114,Quality - Distribution boards
bed317e5-9073-480c-ae3c-881ebb13090d,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-02-201,Quality - Distribution boards
96fb2cee-b19c-42f7-857f-1ef06bd827ca,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-02-202,Quality - Distribution boards
dd99bf39-0c8b-4131-8ef9-f043f8e1ad31,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-02-203,Quality - Distribution boards
cc31ad3d-5646-413c-930a-d8f7fd857c5e,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-02-204,Quality - Distribution boards
004de64c-18ba-4511-a467-32417ed7c1b5,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-02-211,Quality - Distribution boards
d06f4ca0-9003-4d18-9750-2131c4c0093e,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-02-212,Quality - Distribution boards
979968cd-65eb-4511-8db6-0dbb511d1c24,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-02-213,Quality - Distribution boards
45a5c3d9-8ea3-457a-9250-ea2f27a21119,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-02-214,Quality - Distribution boards
4e90b79d-9740-4a5f-ad25-2d7b23bc5151,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-02-301,Quality - Distribution boards
814dce3b-350d-484d-aa9f-d69541c882ba,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-02-302,Quality - Distribution boards
7ce4dd33-1818-45c6-aaf7-c8e4b37c262b,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-02-401,Quality - Distribution boards
862797f1-e440-4523-9348-c3164dd4d34b,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-02-402,Quality - Distribution boards
09d56f8f-d3a3-4fae-b264-1015fddd66c4,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-02-501,Quality - Distribution boards
44bce84c-92a8-4681-ad87-7aaba0740bc7,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-02-502,Quality - Distribution boards
a17af730-8c92-4f85-b4c8-7ce30978aa3f,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-02-601,Quality - Distribution boards
29bf6d75-4191-44b1-a0a4-2c96827ff61d,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-02-602,Quality - Distribution boards
d088b2a9-edee-4427-9c55-421fdd0765b0,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-05-101,Quality - Distribution boards
e0526894-0fc1-4edb-bd09-4ebfc47fd39b,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-05-102,Quality - Distribution boards
dffffb91-1007-4eee-8125-29c69be2f99a,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-05-103,Quality - Distribution boards
68800eba-3ceb-48f5-b831-619f205d3b25,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-05-104,Quality - Distribution boards
9496c006-1364-4739-8ff8-e4f1da4d7d40,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-05-111,Quality - Distribution boards
4e9a1d05-d519-4146-aebf-c2163f2babf3,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-05-112,Quality - Distribution boards
42d9e033-1630-4a5f-a029-f7bf16cae095,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-05-113,Quality - Distribution boards
f632394c-6643-4a17-b77a-185d45ebfd0e,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-05-114,Quality - Distribution boards
62b45594-7e66-4b5f-a384-e4557565918c,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-05-201,Quality - Distribution boards
de57e5ab-7081-4d4d-a884-a11602fec07f,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-05-202,Quality - Distribution boards
82a8d9d8-e557-427c-942b-c838eec3898b,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-05-203,Quality - Distribution boards
2035b101-3d6f-436b-9149-f3712276c0dd,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-05-204,Quality - Distribution boards
1d9b782c-e6ba-4338-8882-1f29485d3b36,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-05-211,Quality - Distribution boards
c75be5ec-cf88-40fe-a681-7dce06d8c0fb,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-05-212,Quality - Distribution boards
0989a3b8-ed3c-480d-b4ec-6074f0c0408f,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-05-213,Quality - Distribution boards
0349026d-d261-4af0-89c4-7abdf60a129e,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-05-214,Quality - Distribution boards
490376f5-4af0-4d9b-8615-eec7b58314d8,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-05-301,Quality - Distribution boards
07d7795a-2c8c-4809-9d97-4d0f7c224035,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-05-302,Quality - Distribution boards
48fe3309-9fae-4407-b7ec-41b195aa7ce3,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-05-401,Quality - Distribution boards
e2d0ddd3-f82b-4134-a0c0-7bdacd14622e,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-05-402,Quality - Distribution boards
49b0f35e-9988-40bd-a22f-6398bc03ed6d,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-05-501,Quality - Distribution boards
262db9de-5edc-405c-89fd-8ae0760bef37,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-05-502,Quality - Distribution boards
a10dd605-e603-4d27-a80f-3f329fd08d21,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-05-601,Quality - Distribution boards
f2455257-0aeb-42bf-aac3-204449aa2b90,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-05-602,Quality - Distribution boards
529794f3-e981-4081-bbd7-cfe51d9ba64a,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-06-101,Quality - Distribution boards
e47ba060-f349-400e-b6d7-df25a5573432,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-06-102,Quality - Distribution boards
2c2d5eea-7607-46ec-b677-292d1bb12bf1,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-06-103,Quality - Distribution boards
0b92006e-fce8-4db8-97c8-151052a2654e,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-06-104,Quality - Distribution boards
8890163a-e782-4963-ba62-deef44a98bef,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-06-111,Quality - Distribution boards
2da0b40a-952e-4ab5-84af-c7632d042bd1,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-06-112,Quality - Distribution boards
96cf65c0-8594-4efa-b2e7-01ca149d3ea3,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-06-113,Quality - Distribution boards
18668434-4111-4f01-a48e-2e0be3afe6bb,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-06-114,Quality - Distribution boards
f5ff5101-23b9-4b97-a9c8-f357d1be7da7,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-06-301,Quality - Distribution boards
fc3f84fb-c245-4f62-a4eb-f8cc265b94e4,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-06-302,Quality - Distribution boards
1ab83f9c-fd6d-44b5-9a42-383fa9b06ea6,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-06-401,Quality - Distribution boards
059386c0-3f1a-4bf6-8652-11ac2e3b8382,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-CDBU-06-402,Quality - Distribution boards
fa39a908-09df-4475-a216-e355a58543f0,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-DBU-01-301,Quality - Distribution boards
66d269e5-6b58-47f7-9a3c-690df6a4849d,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-DBU-01-401,Quality - Distribution boards
f07060c4-67c8-4d7e-9061-bc5a972bfa4a,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-DBU-02-501,Quality - Distribution boards
442309fd-a5c8-47e1-92b1-708cd6012204,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-DBU-05-204,Quality - Distribution boards
9dfad121-790b-4bb9-9118-715e5f7fd7d3,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-DBU-05-501,Quality - Distribution boards
e68bd625-461d-498d-95ee-357bafd932c8,,checklist-flat,not-started,Quality - Distribution boards,checklist-flat,FALSE,FALSE,Site QA,Terminal,Distribution Boards,Distribution Boards,CDBU,EL-DBU-05-601,Quality - Distribution boards
