resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Manufacture QA,,,,,,,,
,step,,,Manufacture QA,BW.1 -1,,,,,,,
Pre-Pour Checklist 1 (Remaining Units),checklist,,,Manufacture QA,BW.1 -1,Pre-Pour Checklist 1,,,,,,
Concrete Delivery Checklist (Remaining Units),checklist-flat,,,Manufacture QA,BW.1 -1,Concrete Delivery Checklist,,,,,,
Post-pour Checklist (Remaining Units),checklist-flat,,,Manufacture QA,BW.1 -1,Post-pour Checklist,,,,,,
,step,,,Manufacture QA,BW.1 -2,,,,,,,
Pre-Pour Checklist 1 (Remaining Units),checklist,,,Manufacture QA,BW.1 -2,Pre-Pour Checklist 1,,,,,,
Concrete Delivery Checklist (Remaining Units),checklist-flat,,,Manufacture QA,BW.1 -2,Concrete Delivery Checklist,,,,,,
Post-pour Checklist (Remaining Units),checklist-flat,,,Manufacture QA,BW.1 -2,Post-pour Checklist,,,,,,
,step,,,Manufacture QA,BW.1 -3,,,,,,,
Pre-Pour Checklist 1 (Remaining Units),checklist,,,Manufacture QA,BW.1 -3,Pre-Pour Checklist 1,,,,,,
Concrete Delivery Checklist (Remaining Units),checklist-flat,,,Manufacture QA,BW.1 -3,Concrete Delivery Checklist,,,,,,
Post-pour Checklist (Remaining Units),checklist-flat,,,Manufacture QA,BW.1 -3,Post-pour Checklist,,,,,,
,step,,,Manufacture QA,BW.1 -4,,,,,,,
Pre-Pour Checklist 1 (Remaining Units),checklist,,,Manufacture QA,BW.1 -4,Pre-Pour Checklist 1,,,,,,
Concrete Delivery Checklist (Remaining Units),checklist-flat,,,Manufacture QA,BW.1 -4,Concrete Delivery Checklist,,,,,,
Post-pour Checklist (Remaining Units),checklist-flat,,,Manufacture QA,BW.1 -4,Post-pour Checklist,,,,,,
,step,,,Manufacture QA,BW.1 -5,,,,,,,
Pre-Pour Checklist 1 (Remaining Units),checklist,,,Manufacture QA,BW.1 -5,Pre-Pour Checklist 1,,,,,,
Concrete Delivery Checklist (Remaining Units),checklist-flat,,,Manufacture QA,BW.1 -5,Concrete Delivery Checklist,,,,,,
Post-pour Checklist (Remaining Units),checklist-flat,,,Manufacture QA,BW.1 -5,Post-pour Checklist,,,,,,
,step,,,Manufacture QA,BW.1 -6,,,,,,,
Pre-Pour Checklist 1 (Remaining Units),checklist,,,Manufacture QA,BW.1 -6,Pre-Pour Checklist 1,,,,,,
Concrete Delivery Checklist (Remaining Units),checklist-flat,,,Manufacture QA,BW.1 -6,Concrete Delivery Checklist,,,,,,
Post-pour Checklist (Remaining Units),checklist-flat,,,Manufacture QA,BW.1 -6,Post-pour Checklist,,,,,,
,step,,,Manufacture QA,BW.1 -7,,,,,,,
Pre-Pour Checklist 1 (Remaining Units),checklist,,,Manufacture QA,BW.1 -7,Pre-Pour Checklist 1,,,,,,
Concrete Delivery Checklist (Remaining Units),checklist-flat,,,Manufacture QA,BW.1 -7,Concrete Delivery Checklist,,,,,,
Post-pour Checklist (Remaining Units),checklist-flat,,,Manufacture QA,BW.1 -7,Post-pour Checklist,,,,,,
,step,,,Manufacture QA,BW.1 -8,,,,,,,
Pre-Pour Checklist 1 (Remaining Units),checklist,,,Manufacture QA,BW.1 -8,Pre-Pour Checklist 1,,,,,,
Concrete Delivery Checklist (Remaining Units),checklist-flat,,,Manufacture QA,BW.1 -8,Concrete Delivery Checklist,,,,,,
Post-pour Checklist (Remaining Units),checklist-flat,,,Manufacture QA,BW.1 -8,Post-pour Checklist,,,,,,
,step,,,Manufacture QA,BW.1 -9,,,,,,,
Pre-Pour Checklist 1 (Remaining Units),checklist,,,Manufacture QA,BW.1 -9,Pre-Pour Checklist 1,,,,,,
Concrete Delivery Checklist (Remaining Units),checklist-flat,,,Manufacture QA,BW.1 -9,Concrete Delivery Checklist,,,,,,
Post-pour Checklist (Remaining Units),checklist-flat,,,Manufacture QA,BW.1 -9,Post-pour Checklist,,,,,,
,step,,,Manufacture QA,BW.1 -10,,,,,,,
Pre-Pour Checklist 1 (Remaining Units),checklist,,,Manufacture QA,BW.1 -10,Pre-Pour Checklist 1,,,,,,
Concrete Delivery Checklist (Remaining Units),checklist-flat,,,Manufacture QA,BW.1 -10,Concrete Delivery Checklist,,,,,,
Post-pour Checklist (Remaining Units),checklist-flat,,,Manufacture QA,BW.1 -10,Post-pour Checklist,,,,,,
,step,,,Manufacture QA,BW.1 -11,,,,,,,
Pre-Pour Checklist 1 (Remaining Units),checklist,,,Manufacture QA,BW.1 -11,Pre-Pour Checklist 1,,,,,,
Concrete Delivery Checklist (Remaining Units),checklist-flat,,,Manufacture QA,BW.1 -11,Concrete Delivery Checklist,,,,,,
Post-pour Checklist (Remaining Units),checklist-flat,,,Manufacture QA,BW.1 -11,Post-pour Checklist,,,,,,
,step,,,Manufacture QA,BW.1 -12,,,,,,,
Pre-Pour Checklist 1 (Remaining Units),checklist,,,Manufacture QA,BW.1 -12,Pre-Pour Checklist 1,,,,,,
