"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Delivery Report - Matrix"
,"Scope",,,"manufacture qa"
,"Rows"
,,"Panel ID No.","dynamic","manufacture qa"
,"Columns"
,,"Weight (Tonnes)","Weight","pre-pour checklist 1","details"
,,"Length (MM)","length","pre-pour checklist 1","check length"
,,"Width (MM)","width","pre-pour checklist 1","check width"
,,"Thickness (MM)","thickness","pre-pour checklist 1","check thickness"
,,"Lifter Type","Lifter Type","lifter type correct","pre-pour checklist 1"
,,"Inspector Sign Off Attached Below?",,"inspector sign off attached below","pre-pour checklist 1"
,,"Pour Date","Pour Date","details","concrete delivery checklist"
,,"Time Batched","Time Batched","details","concrete delivery checklist"
,,"Strength (MPA)","Concrete Strength","mpa match the order sheet","concrete delivery checklist"
,,"Inspector Sign Off Attached Below?",,"inspector sign off attached below","concrete delivery checklist"

"Overall Progress"
,"Scope",,,"manufacture qa"
,"Rows"
,,"BW.1 -1",,"manufacture qa","bw.1 -1"
,,"BW.1 -2",,"manufacture qa","bw.1 -2"
,,"BW.1 -3",,"bw.1 -3","manufacture qa"
,,"BW.1 -4",,"manufacture qa","bw.1 -4"
,,"BW.1 -5",,"manufacture qa","bw.1 -5"
,,"BW.1 -6",,"manufacture qa","bw.1 -6"
,,"BW.1 -7",,"bw.1 -7","manufacture qa"
,,"BW.1 -8",,"manufacture qa","bw.1 -8"
,,"BW.1 -9",,"manufacture qa","bw.1 -9"
,,"BW.1 -10",,"manufacture qa","bw.1 -10"
,,"BW.1 -11",,"bw.1 -11","manufacture qa"
,,"BW.1 -12",,"manufacture qa","bw.1 -12"
,,"BW.1 -13",,"manufacture qa","bw.1 -13"
,,"BW.1 -14",,"manufacture qa","bw.1 -14"
,,"BW.1 -15",,"bw.1 -15","manufacture qa"
,,"BW.1 -16",,"manufacture qa","bw.1 -16"
,,"BW.1 -17",,"manufacture qa","bw.1 -17"
,,"BW.1 -18",,"manufacture qa","bw.1 -18"
