"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6a5113e0-3f7b-45bf-83a5-ab88eeb549a3","","folder-normal","work-in-progress","","step","TRUE","FALSE","Project QA"
"7c3de3c6-bdd2-4da0-89e8-1d3797b0144a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Project QA","High Level Hold Points"
"53da9955-a565-470c-b93b-7e9d3498c727","","folder-normal","work-in-progress","","step","TRUE","FALSE","Project QA","Earthworks & Drainage"
"6805426a-0d0e-4657-9734-e77c0b918755","","folder-normal","pass","","step","TRUE","FALSE","Project QA","Earthworks & Drainage","CG - Clearing and Grubbing (G40)"
"cc0a4f44-290a-4ef3-ae4b-85dca4cde7af","","checklist-flat","pass","ITC 01 - G40 Clearing and Grubbing","checklist-flat","FALSE","FALSE","Project QA","Earthworks & Drainage","CG - Clearing and Grubbing (G40)","CG.001 - Clearing and Grubbing (G40)"
"fbb6148c-b85a-4c34-815e-49c1fed6fc31","","folder-normal","work-in-progress","","step","TRUE","FALSE","Project QA","Earthworks & Drainage","SW - Stormwater Drainage (R11, R16, B80)"
"c602671d-55c1-420b-aeb1-27af02416dec","","checklist-flat","work-in-progress","ITC 10 - B80 Concrete Structures","checklist-flat","FALSE","FALSE","Project QA","Earthworks & Drainage","SW - Stormwater Drainage (R11, R16, B80)","SW.001.01 - Box Culvert - Base Slab B80 "
"805f0909-6a31-4058-bbc7-8806f57b31eb","","folder-normal","work-in-progress","","step","TRUE","FALSE","Project QA","Earthworks & Drainage","SW - Stormwater Drainage (R11, R16, B80)","SW.001.02 R16 Precast Box Culvert Members "
"dd5d518e-d67f-41be-9780-69f5c44ca677","","checklist-flat","work-in-progress","ITC 12 - R11 and R16 Stormwater and Culvert works","checklist-flat","FALSE","FALSE","Project QA","Earthworks & Drainage","SW - Stormwater Drainage (R11, R16, B80)","SW.001.02 R16 Precast Box Culvert Members ","Stormwater and Culvert works (R11 and R16)"
"9c9d1c5f-b576-4b8a-bc23-90d119858006","Child 6 - Excavation(b2a4939c-788e-5ee9-8258-aaba3f641344): Data not allowed on signoff Hold Point(560fe1bb-f816-521d-b408-b0da9b24d47b): INSPECTION:(e9a646e2-a356-5525-b50f-756d5731deb4)
Child 9 - Construction(354abe7b-98c4-5496-a5f7-23e2b5a2a916): Data not allowed on signoff Hold Point(9ea5a826-1c6d-5256-b1b2-2861b785b3b1): INSPECTION:(5c671af2-a3ad-551c-9263-441f62378c8d)","checklist-flat","not-started","ITC 02 - R11 Stormwater","checklist-flat","FALSE","FALSE","Project QA","Earthworks & Drainage","SW - Stormwater Drainage (R11, R16, B80)","4.2 CONSTRUCTION OF OPEN DRAINS"
"137ad759-c073-4968-82e4-927849fe3501","","folder-normal","work-in-progress","","step","TRUE","FALSE","Project QA","Earthworks & Drainage","TS - Topsoil Stripping (R44)"
"cc335a40-7957-44fd-8523-b5b97190602c","","checklist-flat","work-in-progress","ITC 03 - R44 Topsoil Stripping","checklist-flat","FALSE","FALSE","Project QA","Earthworks & Drainage","TS - Topsoil Stripping (R44)","TS.001 - Topsoil Stripping (R44)"
"dda435ed-1fd0-49f8-9a2f-68f2c809c118","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Project QA","Earthworks & Drainage","TS - Topsoil Stripping (R44)","TS.002 - Topsoil Stripping (R44)"
"e87ab24c-29e3-4e8a-bada-33b8d605dce8","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Project QA","Earthworks & Drainage","UZ - Select Fill and Upper Zone (R44)"
"0391eec5-5362-4491-80be-f569cdedb51e","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Project QA","Earthworks & Drainage","SMZ - Select Material Zone (R44)"
"e384a5ed-ff81-495a-a051-ec9ebe04c153","","folder-normal","work-in-progress","","step","TRUE","FALSE","Project QA","Earthworks & Drainage","SG - Subgrade and Foundation (R44)"
"0ac19b31-b1b9-4c5b-91e3-ff431185ed70","","folder-normal","work-in-progress","","step","TRUE","FALSE","Project QA","Earthworks & Drainage","SG - Subgrade and Foundation (R44)","SG.001 Subgrade Darling Street"
"a8f8d31c-acc0-41a6-b4bd-c0ca8d765644","","checklist-flat","work-in-progress","ITC 08 - R44 Subgrade","checklist-flat","FALSE","FALSE","Project QA","Earthworks & Drainage","SG - Subgrade and Foundation (R44)","SG.001 Subgrade Darling Street","Subgrade and Foundation (R44)"
"047e994d-5b35-4e53-b739-5a6850f696b3","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Project QA","Earthworks & Drainage","SG - Subgrade and Foundation (R44)","SG.002 Subgrade Darling Street"
"87db7b1b-62b0-44f5-8723-97b451512081","","folder-normal","not-started","","step","TRUE","FALSE","Project QA","Earthworks & Drainage","SG - Subgrade and Foundation (R44)","SG.003 Subgrade Darling Street"
"6b8ff383-af35-40c8-94c7-7f88608297f7","","checklist-flat","not-started","ITC 08 - R44 Subgrade","checklist-flat","FALSE","FALSE","Project QA","Earthworks & Drainage","SG - Subgrade and Foundation (R44)","SG.003 Subgrade Darling Street","Subgrade (R44)"
"ed7ce015-84ca-461e-a7d7-576063bd1a3a","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Project QA","Earthworks & Drainage","SG - Subgrade and Foundation (R44)","SG.004 Subgrade Driveway "
"b293f843-7614-4f58-b5d6-22ca24851f60","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Project QA","Earthworks & Drainage","SG - Subgrade and Foundation (R44)","SG.005 Subgrade Driveway Access"
"0b3fc517-26a4-46c7-be2e-664f920bddc4","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Project QA","Earthworks & Drainage","SG - Subgrade and Foundation (R44)","SG.006 Subgrade Driveway Access"
"1d010533-6e18-4056-8420-71716f829ea7","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Project QA","Earthworks & Drainage","SG - Subgrade and Foundation (R44)","SG.007 Subgrade Driveway Access"
"8518e75c-7e36-457c-bacd-dd60d717a7b8","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Project QA","Earthworks & Drainage","SG - Subgrade and Foundation (R44)","SG.008 Subgrade Brisbane Street"
"6bdae45c-e751-4e53-92fe-93cc3064e4ab","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Project QA","Earthworks & Drainage","TD - Trench Drains (R33)"
"efbf3489-279b-454d-93be-0657b45bb5f2","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Project QA","Asphalt Pavements"
"3eea8b9d-021a-4524-aceb-edf96ee06d69","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Project QA","Asphalt Pavements","SS - Spray Seal / Sprayed Bituminous Surfacing (R106)"
"d83c9e4f-c451-4049-82d3-83e97abdcc22","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Project QA","Asphalt Pavements","AC - Asphalt, AC20 and AC14 (R116)"
"e0bdf632-4920-4d77-b7a5-ea6da6ad077d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Project QA","Finishing Works"
"1b03fa2e-3618-4bb1-bd6d-6e26b72cb3bd","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Project QA","Finishing Works","SP - Signposting (R143)"
"46c8ede8-de95-4cf2-8f0a-4966dac9e875","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Project QA","Finishing Works","LM - Linemarking and Pavement Marking (R145)"
"08c12fa0-0c8f-479e-a25e-480112110297","","folder-normal","work-in-progress","","step","TRUE","FALSE","Project QA","Finishing Works","FN - Fencing (R201)"
"d511845d-48cb-4e20-9e77-b50fd336626e","","checklist-flat","work-in-progress","ITC 11 - R201 Fencing","checklist-flat","FALSE","FALSE","Project QA","Finishing Works","FN - Fencing (R201)","FN.001 - Fencing"
"dd51752c-a980-4ae7-aa15-ae981050237b","","folder-normal","fail","","step","TRUE","FALSE","Test Folder"
"6cdf06c4-2ec8-48d6-9ae8-9d913b2b876d","","checklist-flat","fail","G001 – Job Specific Requirements","checklist-flat","FALSE","FALSE","Test Folder","testG001 – Job Specific Requirements"
"ad310980-b446-439e-b3c5-e4c3bae0e44f","","checklist-flat","pass","G002 – General Requirements","checklist-flat","FALSE","FALSE","Test Folder","G002 – General Requirements"
"fe316b8b-ceb3-493a-a7cb-8f9e0395ab55","","checklist-flat","work-in-progress","G007 – Utility Adjustment","checklist-flat","FALSE","FALSE","Test Folder","G007 – Utility Adjustment"
"574fb19b-1528-43ee-a6c1-509f4116bafd","","checklist-flat","work-in-progress","24dbe86146e4f45c42be7461b405790ef5ba98edd04f9484971c0599c0c643a2","checklist-flat","FALSE","FALSE","Test Folder","G071 – Construction Survey"
"e772050e-a6b8-45ec-9e3f-8f4dbab3a00a","","checklist-flat","not-started","G036 – Environmental Protection","checklist-flat","FALSE","FALSE","Test Folder","G036 – Environmental Protection"
"3b1eb559-2e1d-49d9-b595-7c1c603a3e84","","folder-normal","not-started","","step","TRUE","FALSE","Test Folder","ITCs"
"3bfec77d-2a8d-4a30-9227-354083ac9b97","","checklist-flat","not-started","6a82bd5957d010489a442c618ff48b0061d67e05ae42c20f128b780a18491e88","checklist-flat","FALSE","FALSE","Test Folder","ITCs","Heavy Duty Dense Graded Asphalt (AC20 and AC14)"
"03812077-83a8-40be-aa18-e40eab27a9b1","","checklist-flat","not-started","3594c25b5c01852fc32cf211560df4b87f001297d4e347d66d71b0b5c109e703","checklist-flat","FALSE","FALSE","Test Folder","ITCs","Select Material Zone (SMZ Layers)"
"0f7752d2-e3ad-4ef7-94e6-beaee967ee20","","checklist-flat","not-started","ITC 09.2 - R145 Linemarking","checklist-flat","FALSE","FALSE","Test Folder","ITCs","test - eastern side linemarking (R145)"
"6dc604e5-c3e2-4323-9446-45ddf0debf43","","checklist-flat","not-started","6a82bd5957d010489a442c618ff48b0061d67e05ae42c20f128b780a18491e88","checklist-flat","FALSE","FALSE","Test Folder","Heavy Duty Dense Graded Asphalt (AC20 and AC14)test"
"69e6b084-dfef-4df1-b7e4-6ba2513fe974","Child 6 - Excavation(b62c9ab2-3707-5808-a950-7c2a9da9c404): Data not allowed on signoff Hold Point(8043cbe6-531c-5cb9-9884-f6aaecd5d117): INSPECTION:(e9a646e2-a356-5525-b50f-756d5731deb4)
Child 9 - Construction(756ff257-d9ad-5672-bae7-0e0293fa9028): Data not allowed on signoff Hold Point(89a5ea74-e589-5c5b-b79a-c9e18a946bce): INSPECTION:(5c671af2-a3ad-551c-9263-441f62378c8d)","checklist-flat","not-started","ITC 02 - R11 Stormwater","checklist-flat","FALSE","FALSE","Test Folder","Stormwater Drainage Installation (R11)"
"8bc3a3aa-5a0e-4bd5-a6e8-c713ae19bc81","Child 6 - Excavation(1505f845-c8ff-5fae-9037-cf629b3096bf): Data not allowed on signoff Hold Point(aa9947db-9c60-545a-b3ff-4b4547257dce): INSPECTION:(e9a646e2-a356-5525-b50f-756d5731deb4)
Child 9 - Construction(4ee0e722-cfac-5275-89bf-c50c1a00b56f): Data not allowed on signoff Hold Point(253f9a11-ee36-5908-9e0d-212a8dca3d70): INSPECTION:(5c671af2-a3ad-551c-9263-441f62378c8d)","checklist-flat","not-started","ITC 02 - R11 Stormwater","checklist-flat","FALSE","FALSE","Test Folder","VS 7, Area 1"
"c5460aee-3958-45cd-b1c1-4d501f6cad89","","checklist-flat","not-started","G040 – Clearing and Grubbing","checklist-flat","FALSE","FALSE","Test Folder","G040 – Clearing and Grubbing"
"ceb68bb1-a337-44be-92f0-63e4f1fccdcb","","checklist-flat","not-started","G040 – Clearing and Grubbing","checklist-flat","FALSE","FALSE","Test Folder","G040 – Clearing and Grubbing"
"503dba6e-e90d-4ad8-957a-28bd510fc6de","","checklist-flat","not-started","ITC 03 - R44 Topsoil Stripping","checklist-flat","FALSE","FALSE","Test Folder","Topsoil Stripping (R44)"
"5b2cfbce-8942-42eb-9f04-b1813332626b","","checklist-flat","not-started","5b84207a08c0ae95e661a8be7d68bcabe6a678fe432fd3669156abd232e55ff0","checklist-flat","FALSE","FALSE","Test Folder","Subgrade (R44)"
"5dfde82d-1eab-4300-871e-c68794abcd12","","checklist-flat","not-started","ITC 06 - R44 Select Material Zone (SMZ)","checklist-flat","FALSE","FALSE","Test Folder","Select Material Zone (SMZ Layers)"
"ab8af57e-ff75-46de-a0a0-0ba6b3ad134e","","checklist-flat","not-started","ITC 10 - B80 Concrete Structures","checklist-flat","FALSE","FALSE","Test Folder","Concrete Structures"
"ea2e582f-36b6-41c5-a8e0-b3560c865d5b","Child 6 - Excavation(ab428399-7e65-5741-92e9-3788f7b33331): Data not allowed on signoff Hold Point(824ceac3-7bc9-55e9-a4a2-7a0ef6704b2b): INSPECTION:(e9a646e2-a356-5525-b50f-756d5731deb4)
Child 9 - Construction(ff84feeb-26c9-54ed-8d7b-53da1fbaac49): Data not allowed on signoff Hold Point(b547da3e-f8ef-5544-aff3-1e2a92ca13aa): INSPECTION:(5c671af2-a3ad-551c-9263-441f62378c8d)","checklist-flat","work-in-progress","ITC 02 - R11 Stormwater","checklist-flat","FALSE","FALSE","Test Folder","a01 LINE"
"760a1d54-a58d-4a9d-9b8c-18cd0435603b","Child 6 - Excavation(8fef3564-2350-5c02-8ef2-1b6d6f8adbb8): Data not allowed on signoff Hold Point(f709e767-9ccd-5e69-afae-befa15b51df6): INSPECTION:(e9a646e2-a356-5525-b50f-756d5731deb4)
Child 9 - Construction(d55f5745-8d03-5d2b-9925-bf9e6f7c943e): Data not allowed on signoff Hold Point(01f2516f-3a0b-50b7-b5a2-eba78746a644): INSPECTION:(5c671af2-a3ad-551c-9263-441f62378c8d)","checklist-flat","not-started","ITC 02 - R11 Stormwater","checklist-flat","FALSE","FALSE","Test Folder","Stormwater Drainage Installation (R11)"
"62138b0f-dd24-4d38-8eb3-45ef5174fa75","","checklist-flat","not-started","ITC 13 - R33 Trench Drains","checklist-flat","FALSE","FALSE","Test Folder","Trench Drains"
"7d6856f0-2a3e-4b92-a6b3-d7622215be3d","","folder-normal","not-started","","step","TRUE","FALSE","Test Folder","Stormwater example (SW)"
"6004b8c5-a9d6-416b-b640-faebde7dca82","Child 6 - Excavation(14ee7675-b2b4-5415-86f1-9f7be866e81d): Data not allowed on signoff Hold Point(22a8fb82-62b2-5238-bf02-cdb1c730fcfd): INSPECTION:(e9a646e2-a356-5525-b50f-756d5731deb4)
Child 9 - Construction(ab414735-7c0d-5af8-bdad-c97480049e83): Data not allowed on signoff Hold Point(4ca10879-03ab-59be-a171-4a9541ea7ac5): INSPECTION:(5c671af2-a3ad-551c-9263-441f62378c8d)","checklist-flat","not-started","ITC 02 - R11 Stormwater","checklist-flat","FALSE","FALSE","Test Folder","Stormwater example (SW)","SW.001 - P0101 to P0102"
"cc8f324d-0fa6-4bab-a3dd-e68c33e01911","Child 6 - Excavation(f4e840b0-5ff1-5518-9600-e9956cc11fb4): Data not allowed on signoff Hold Point(1780f408-3607-59e2-b367-1543879a3f20): INSPECTION:(e9a646e2-a356-5525-b50f-756d5731deb4)
Child 9 - Construction(87ef8430-f9cc-5052-b35d-39602bbdf29f): Data not allowed on signoff Hold Point(e9f4377b-361e-5124-8168-79b506db8653): INSPECTION:(5c671af2-a3ad-551c-9263-441f62378c8d)","checklist-flat","not-started","ITC 02 - R11 Stormwater","checklist-flat","FALSE","FALSE","Test Folder","Stormwater example (SW)","SW.002 - P0102 to P0103"
