"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"751a28de-93c0-4b32-a46a-5fc491e405ed","","not-started","","folder","TRUE","FALSE","Stage 2 - THB01"
"0cafc4b6-6d08-4abf-a642-cf217b6246b0","","not-started","","folder","TRUE","FALSE","Stage 2 - THB01","Project Build QA"
"cb3ffde9-6c52-4a3d-b3c5-5fb4a4be692e","","not-started","QA - Carpet Install Checklist (V1)","checklist","FALSE","FALSE","Stage 2 - THB01","Project Build QA","TH01"
"57ca2d6d-b3aa-4811-8eb5-149268310cc7","","not-started","QA - Carpet Install Checklist (V1)","checklist","FALSE","FALSE","Stage 2 - THB01","Project Build QA","TH02"
"315a91db-4969-46c5-a756-d5fb57ec6f65","","pass","","folder","TRUE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12"
"a6427582-a6e5-4e99-98f4-a8239c2652d1","","pass","","folder","TRUE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA"
"414e0837-deb7-432d-b063-551e68c9b066","","pass","","folder","TRUE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA","THB02 "
"ae4b8752-68e6-4710-93b9-c63410884d7f","","pass","QA - Carpet Install Checklist (V1)","checklist","FALSE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA","THB02 ","TH 03"
"d82eea6b-d274-49c6-9021-c90c871671e0","","pass","QA - Carpet Install Checklist (V1)","checklist","FALSE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA","THB02 ","TH 04"
"6dd2bd7d-2359-41a9-a1ff-6cc59a13ea1d","","pass","QA - Carpet Install Checklist (V1)","checklist","FALSE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA","THB02 ","TH 05"
"e59cd394-f912-4b31-8d77-02ec4fc0afbb","","pass","QA - Carpet Install Checklist (V1)","checklist","FALSE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA","THB02 ","TH 06"
"ccfa9ac4-b489-4c07-a7a0-8307e65261fc","","pass","","folder","TRUE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA","THB03"
"b537f351-77ba-4bf1-ada5-f6e50977e94e","","pass","QA - Carpet Install Checklist (V1)","checklist","FALSE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA","THB03","TH 07"
"6346457b-0ec7-41bd-a74c-8e2d86cb6779","","pass","QA - Carpet Install Checklist (V1)","checklist","FALSE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA","THB03","TH 08"
"31252218-7052-4489-9678-c4b71a3721a3","","pass","QA - Carpet Install Checklist (V1)","checklist","FALSE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA","THB03","TH 09"
"bcc4f2ad-2a68-4e8d-8983-71094b43a928","","pass","QA - Carpet Install Checklist (V1)","checklist","FALSE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA","THB03","TH 10"
"712c8f9b-3dc7-4c45-b293-0957cbb6c81f","","pass","","folder","TRUE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA","THB04"
"3fdb6508-eb7b-40f3-81fa-6f83a2b2f374","","pass","QA - Carpet Install Checklist (V1)","checklist","FALSE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA","THB04","TH 11"
"293f9eaa-216c-41dd-baf5-e41dc1c0fd58","","pass","QA - Carpet Install Checklist (V1)","checklist","FALSE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA","THB04","TH 12"
"3f77f113-c186-497d-b635-49c96f8b0bb5","","pass","","folder","TRUE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA","THB05"
"5b48e304-969b-4295-82b1-2d32183331c3","","pass","QA - Carpet Install Checklist (V1)","checklist","FALSE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA","THB05","TH 13"
"e66404f5-076e-44b4-a743-20401cc5a6eb","","pass","QA - Carpet Install Checklist (V1)","checklist","FALSE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA","THB05","TH 14"
"2c672137-3185-4740-87a3-75e0d043951f","","pass","QA - Carpet Install Checklist (V1)","checklist","FALSE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA","THB05","TH 15"
"2798665f-290c-483d-89ee-d0038d1ebcd6","","pass","","folder","TRUE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA","THB10"
"eb84a127-dfbb-4f05-9bc6-836fdc8332dd","","pass","QA - Carpet Install Checklist (V1)","checklist","FALSE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA","THB10","TH 16"
"1abacb6a-d1ef-42c1-9e4c-d47cce2da825","","pass","QA - Carpet Install Checklist (V1)","checklist","FALSE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA","THB10","TH 17"
"71113d15-9097-4679-b857-93d927255427","","pass","QA - Carpet Install Checklist (V1)","checklist","FALSE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA","THB10","TH 18"
"01f94651-f507-41bb-b1ac-65a265189a8f","","pass","","folder","TRUE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA","THB12"
"da97b2f5-2986-44c8-ad6f-b18d48b3186d","","pass","QA - Carpet Install Checklist (V1)","checklist","FALSE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA","THB12","TH 19"
"de92074c-f3dc-4851-8975-3e7eb0c07a4c","","pass","QA - Carpet Install Checklist (V1)","checklist","FALSE","FALSE","Stage 2 - THB02, 03, 04, 05, 10, 12","Project Build QA","THB12","TH 20"
"027d0366-449e-4959-a75a-61ef251bc268","","not-started","","folder","TRUE","FALSE","Stage 3 - THB11 & 13"
"7b85c4c6-8381-4d6f-b19b-487b9cd6eb8a","","not-started","","folder","TRUE","FALSE","Stage 3 - THB11 & 13","THB11"
"0b636f4e-d0ac-4927-8653-9ea4807507e9","","not-started","POST - S - Carpet Installation","checklist","FALSE","FALSE","Stage 3 - THB11 & 13","THB11","TH 33"
"9a11f500-0c5e-4ab5-ab72-67e7787dbd79","","not-started","POST - S - Carpet Installation","checklist","FALSE","FALSE","Stage 3 - THB11 & 13","THB11","TH 34"
"0c069d81-ed7b-451c-af17-adfe60e243f6","","not-started","POST - S - Carpet Installation","checklist","FALSE","FALSE","Stage 3 - THB11 & 13","THB11","TH 35"
"eba5ffb3-51b6-420a-84f8-b0bd32893ee8","","not-started","POST - S - Carpet Installation","checklist","FALSE","FALSE","Stage 3 - THB11 & 13","THB11","TH 36"
"2421c5c8-80a7-40b6-a7bd-1c8eef5a5599","","not-started","","folder","TRUE","FALSE","Stage 3 - THB11 & 13","THB13"
