resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Manufacturing / Off-site QA,,,,,,,,
,step,,,,BLOCK A SOUTH ELEVATION,,,,,,,
,step,,,,,Shop Drawing - SKP-UQW-402B,,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,32,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,67,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,102,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,137,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,172,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,207,,,,,
,step,,,,BLOCK A NORTH ELEVATION,,,,,,,
,step,,,,,Shop Drawing - SKP-UQW-403C,,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,47,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,67,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,103,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,134,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,159,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,180,,,,,
,step,,,,BLOCK B SOUTH ELEVATION,,,,,,,
,step,,,,,Shop Drawing - SKP-UQW-402C,,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,2,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,17,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,52,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,87,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,122,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,157,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,192,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,227,,,,,
,step,,,,BLOCK B NORTH ELEVATION,,,,,,,
,step,,,,,Shop Drawing - SKP-MOR-203,,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,2,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,26,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,82,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,117,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,138,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,172,,,,,
,step,,,,BLOCK C SOUTH ELEVATION,,,,,,,
,step,,,,,Shop Drawing - SKP-UQW-404B,,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,2,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,17,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,32,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,47,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,62,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,77,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,92,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,107,,,,,
,step,,,,,Shop Drawing - SKP-UQW-404C,,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,2,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,16,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,26,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,41,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,50,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,65,,,,,
OFFSITE - Fabrication of 3mm Solid Vitradual Checklist,checklist,,,,,,74,,,,,
,step,,,Site QA,,,,,,,,
,step,,,,BLOCK A SOUTH ELEVATION,,,,,,,
,step,,,,,Shop Drawing - SKP-UQW-402B,,,,,,
ONSITE - Installation of Facade System Checklist,checklist,,,,,,32,,,,,
ONSITE - Installation of Facade System Checklist,checklist,,,,,,67,,,,,
ONSITE - Installation of Facade System Checklist,checklist,,,,,,102,,,,,
ONSITE - Installation of Facade System Checklist,checklist,,,,,,137,,,,,
