Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Project Managers,,,,,,
,Scope,,,Project Manager,,
,Rows,,,,,
,,Jonty - Project Manager Residential Electrical,grouping,Jonty - Project Manager Residential Electrical,,
,,"November 13, 2023 - November 17, 2023",,Project Manager,Jonty - Project Manager Residential Electrical,"November 13, 2023 - November 17, 2023"
,,"November 20, 2023 - November 24, 2023",,Project Manager,Jonty - Project Manager Residential Electrical,"November 20, 2023 - November 24, 2023"
,,"November 27, 2023 - December 1, 2023",,Project Manager,Jonty - Project Manager Residential Electrical,"November 27, 2023 - December 1, 2023"
,,"December 4, 2023 - December 8, 2023",,Project Manager,Jonty - Project Manager Residential Electrical,"December 4, 2023 - December 8, 2023"
,,"December 11, 2023 - December 15, 2023",,Project Manager,Jonty - Project Manager Residential Electrical,"December 11, 2023 - December 15, 2023"
,,"December 18, 2023 - December 22, 2023",,Project Manager,Jonty - Project Manager Residential Electrical,"December 18, 2023 - December 22, 2023"
,,"December 25, 2023 - December 29, 2023",,Project Manager,Jonty - Project Manager Residential Electrical,"December 25, 2023 - December 29, 2023"
,,"January 1, 2024 - January 5, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"January 1, 2024 - January 5, 2024"
,,"January 8, 2024 - January 12, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"January 8, 2024 - January 12, 2024"
,,"January 15, 2024 - January 19, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"January 15, 2024 - January 19, 2024"
,,"January 22, 2024 - January 26, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"January 22, 2024 - January 26, 2024"
,,"January 29, 2024 - February 2, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"January 29, 2024 - February 2, 2024"
,,"February 5, 2024 - February 9, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"February 5, 2024 - February 9, 2024"
,,"February 12, 2024 - February 16, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"February 12, 2024 - February 16, 2024"
,,"February 19, 2024 - February 23, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"February 19, 2024 - February 23, 2024"
,,"February 26, 2024 - March 1, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"February 26, 2024 - March 1, 2024"
,,"March 4, 2024 - March 8, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"March 4, 2024 - March 8, 2024"
,,"March 11, 2024 - March 15, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"March 11, 2024 - March 15, 2024"
,,"March 18, 2024 - March 22, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"March 18, 2024 - March 22, 2024"
,,"March 25, 2024 - March 29, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"March 25, 2024 - March 29, 2024"
,,"April 1, 2024 - April 5, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"April 1, 2024 - April 5, 2024"
,,"April 8, 2024 - April 12, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"April 8, 2024 - April 12, 2024"
,,"April 15, 2024 - April 19, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"April 15, 2024 - April 19, 2024"
,,"April 22, 2024 - April 26, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"April 22, 2024 - April 26, 2024"
,,"April 29, 2024 - May 3, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"April 29, 2024 - May 3, 2024"
,,"May 6, 2024 - May 10, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"May 6, 2024 - May 10, 2024"
,,"May 13, 2024 - May 17, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"May 13, 2024 - May 17, 2024"
,,"May 20, 2024 - May 24, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"May 20, 2024 - May 24, 2024"
,,"May 27, 2024 - May 31, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"May 27, 2024 - May 31, 2024"
,,"June 3, 2024 - June 7, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"June 3, 2024 - June 7, 2024"
,,"June 10, 2024 - June 14, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"June 10, 2024 - June 14, 2024"
,,"June 17, 2024 - June 21, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"June 17, 2024 - June 21, 2024"
,,"June 24, 2024 - June 28, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"June 24, 2024 - June 28, 2024"
,,"July 1, 2024 - July 5, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"July 1, 2024 - July 5, 2024"
,,"July 8, 2024 - July 12, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"July 8, 2024 - July 12, 2024"
,,"July 15, 2024 - July 19, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"July 15, 2024 - July 19, 2024"
,,"July 22, 2024 - July 26, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"July 22, 2024 - July 26, 2024"
,,"July 29, 2024 - August 2, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"July 29, 2024 - August 2, 2024"
,,"August 5, 2024 - August 9, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"August 5, 2024 - August 9, 2024"
,,"August 12, 2024 - August 16, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"August 12, 2024 - August 16, 2024"
,,"August 19, 2024 - August 23, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"August 19, 2024 - August 23, 2024"
,,"August 26, 2024 - August 30, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"August 26, 2024 - August 30, 2024"
,,"September 2, 2024 - September 6, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"September 2, 2024 - September 6, 2024"
,,"September 9, 2024 - September 13, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"September 9, 2024 - September 13, 2024"
,,"September 16, 2024 - September 20, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"September 16, 2024 - September 20, 2024"
,,"September 23, 2024 - September 27, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"September 23, 2024 - September 27, 2024"
,,"September 30, 2024 - October 4, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"September 30, 2024 - October 4, 2024"
,,"October 7, 2024 - October 11, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"October 7, 2024 - October 11, 2024"
,,"October 14, 2024 - October 18, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"October 14, 2024 - October 18, 2024"
,,"October 21, 2024 - October 25, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"October 21, 2024 - October 25, 2024"
,,"October 28, 2024 - November 1, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"October 28, 2024 - November 1, 2024"
,,"November 4, 2024 - November 8, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"November 4, 2024 - November 8, 2024"
,,"November 11, 2024 - November 15, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"November 11, 2024 - November 15, 2024"
,,"November 18, 2024 - November 22, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"November 18, 2024 - November 22, 2024"
,,"November 25, 2024 - November 29, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"November 25, 2024 - November 29, 2024"
,,"December 2, 2024 - December 6, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"December 2, 2024 - December 6, 2024"
,,"December 9, 2024 - December 13, 2024",,Project Manager,Jonty - Project Manager Residential Electrical,"December 9, 2024 - December 13, 2024"
