"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"cc19b702-bfc3-453b-a81b-f2637f391954","","folder-normal","not-started","","step","TRUE","FALSE","Site QA"
"58210e5c-187f-4253-a3bd-ba6981599d1a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-in"
"15232f2c-de05-42c3-87cf-97ffe0b8a38c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-in","Basement 2"
"fd2ec6a2-8566-49e3-b511-66012eac2da7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-in","Basement 2","General"
"1b4a9097-e2c8-407a-8451-1056c2c0fa38","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 2","FCU's","Fan Coil Unit","FCU-B2-COMMS-3"
"6a83b421-77dc-4355-b85f-a1ee39df4648","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 2","FCU's","Fan Coil Unit","FCU-B2-EOT-1"
"ec600ffb-b92a-4d12-a8d0-9132b613f2d8","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-in","Basement 2","Condenser"
"c3efcccb-3950-4288-b4c8-09a3ac015d9e","","checklist-flat","not-started","Condenser","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 2","Condenser","CU-B2-COMMS-1"
"35a1dc73-fed3-4bb4-a4b2-e34067f842df","","checklist-flat","not-started","Condenser","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 2","Condenser","CU-B2-EOT-1"
"04f620d9-4746-4c17-8ce6-01842c5564ab","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-in","Basement 2","Fans"
"d06aa379-1b5e-40b9-8d48-a2efdb41981f","","checklist-flat","not-started","Fan Installation","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 2","Fans","EF-B2-1"
"897d6b98-2836-4230-9ee4-55aaaf78fb66","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-in","Basement 1"
"3053fba1-873f-4667-b200-c19523589bab","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-in","Basement 1","General"
"bd1d2f66-1a26-4d49-b0d9-e3d6c449b9a1","","checklist-flat","not-started","Ductwork","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 1","General","Ductwork"
"25571cc6-a8dc-46bc-a15d-a9b93f1da42c","","checklist-flat","not-started","Insulation","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 1","General","Insulation"
"0700ec1c-5b13-4473-80f4-b44e90174a74","","checklist-flat","not-started","Fire Dampers","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 1","General","Fire Dampers"
"23c0614e-e4be-4a10-88be-7e86252f5d88","","checklist-flat","not-started","Access Panel","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 1","General","Access Panel"
"4359d2aa-9380-46e3-b173-43af2b4f0df3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-in","Basement 1","FCU's"
"01c07c37-9751-46f7-a846-6f825aface60","","checklist-flat","not-started","Pipework","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 1","FCU's","Pipework"
"1c5911e9-3b7c-4c23-a1dd-37e685bc3896","","checklist-flat","not-started","Electrical Wiring","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 1","FCU's","Electrical Wiring"
"782734f6-7c29-453c-9b43-da6b1f929633","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-in","Basement 1","FCU's","Fan Coil Unit"
"9c3f4147-b3c5-45c2-8785-520d5d183aa3","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 1","FCU's","Fan Coil Unit","FCU-B1-COMMS-1"
"bb862b22-181c-41a3-a799-c5dcc55ebc9b","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 1","FCU's","Fan Coil Unit","FCU-B1-COMMS-2"
"d866aa5c-055e-4358-8694-1c4e90fae5d4","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 1","FCU's","Fan Coil Unit","FCU-B1-COMMS-3"
"5870e68c-f516-412b-9660-b2cda5032990","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 1","FCU's","Fan Coil Unit","FCU-B1-MSB-1"
"5a60bbeb-3c64-4a30-b4f7-1fe45421e1a3","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 1","FCU's","Fan Coil Unit","FCU-B1-MSB-2"
"0def5dca-7e98-4832-a738-948a57745d08","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 1","FCU's","Fan Coil Unit","FCU-B1-MSB-3"
"da293445-b8b2-441b-bb60-32e870a4834d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-in","Basement 1","Condenser"
"8f742266-8f2d-453a-89ed-3db37b86c93a","","checklist-flat","not-started","Condenser","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 1","Condenser","CU-B1-COMMS-1"
"b934869d-0673-4026-9fa8-20e46dd03a33","","checklist-flat","not-started","Condenser","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 1","Condenser","CU-B1-MSB-1"
"021cce0f-08e8-421d-b6d3-c666039e9dd0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-in","Basement 1","Fans"
"7adf6e31-762d-4301-a206-a2648da3bb47","","checklist-flat","not-started","Fan Installation","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 1","Fans","EF-B1-1"
"0e13666a-fba5-417f-97f3-d5d696a40460","","checklist-flat","not-started","Fan Installation","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 1","Fans","EF-B1-2"
"dd5e4238-f8a7-4b1c-904b-0a0b167ad02f","","checklist-flat","not-started","Fan Installation","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 1","Fans","EF-B1-3"
"bd1de277-367f-4d1c-8077-272230cf2be7","","checklist-flat","not-started","Fan Installation","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 1","Fans","EF-B1-4"
"24bdac2c-002f-47de-a5f4-cd0dc3d23a93","","checklist-flat","not-started","Fan Installation","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 1","Fans","EF-B1-5"
"57eda74e-e394-422b-aa43-b90bb1df1f10","","checklist-flat","not-started","Fan Installation","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 1","Fans","EF-B1-6"
"570429cd-4ee4-44ba-a13d-3d2db69208e6","","checklist-flat","not-started","Fan Installation","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 1","Fans","EF-B1-7"
"545f271d-c1aa-4977-ae82-83335fd50ad4","","checklist-flat","not-started","Fan Installation","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 1","Fans","EF-B1-8"
"9fdf52c4-9fa4-41e0-9036-d3ab1f2b3ba9","","checklist-flat","not-started","Fan Installation","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Basement 1","Fans","SF-B1-1"
"19961bb4-5176-455b-aed9-9920357bde95","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-in","Ground Floor"
"408b2b39-72c1-4d0f-aee5-f2b5bb54dfc5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-in","Ground Floor","General"
"8d6e8b2f-4cf5-4fbd-95a5-5c3568253b3a","","checklist-flat","not-started","Ductwork","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","General","Ductwork"
"f9ebf1ce-316a-47ab-804a-757e97d8de40","","checklist-flat","not-started","Insulation","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","General","Insulation"
"a7d028a9-50aa-4404-a716-7c17e0794623","","checklist-flat","not-started","Fire Dampers","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","General","Fire Dampers"
"6e46fdc5-3c30-4cf7-ba2a-e3d8045b87a9","","checklist-flat","not-started","Access Panel","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","General","Access Panel"
"06cc97dd-992b-4740-aac6-67a026478603","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-in","Ground Floor","FCU's"
"cb239346-ffbb-4e6f-9c87-7064378b2ecb","","checklist-flat","not-started","Pipework","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Pipework"
"db9932da-4fd2-4c14-bc2c-78e7bdf9abca","","checklist-flat","not-started","Electrical Wiring","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Electrical Wiring"
"2960cca1-a644-4aea-a877-06ccf77ed767","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit"
"dd1e1b35-7955-4f34-adfe-c32609001032","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-CAFÉ-1"
"3ddd80e6-b1f8-4b5d-9c39-f4e79c9e2e34","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-CAFÉ-2"
"a20418f6-73f4-4e26-8a8e-50a26a1a7635","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-LOB-2-H"
"6bad88a9-d86c-4ee7-a9e9-8127ec9d425d","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-COR-1"
"394ef630-77d5-42d4-b544-1f762a6ec597","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-COR-2"
"6e6eb06b-7b4b-4fa9-b091-bbb93e770acd","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-COR-3"
"6b1051ff-d925-4ba2-8a99-13794f11abdf","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-COR-4"
"7112c774-d5c4-4899-ad75-6803b6e7138f","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-OFF-1"
"c8460bca-4e88-49d8-aa5f-81a744033b37","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-OFF-2"
"b4e7161f-07b3-4f14-85b9-3a21123901f9","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-OFF-3"
"b5c79191-9523-4fce-853e-dfddebbcfd9b","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-OFF-4"
"69b2f87b-4f9d-4618-8015-cd6f21961405","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-LOB-1"
"3348f3fc-9cb9-48a4-85d4-53965f2a2d40","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-LOB-2"
"101e410b-ab31-488a-a496-dab3f61f03a8","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-LOB-3"
"84d213d0-8207-498b-8ccb-274a1b2075b5","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-KIT-1"
"a8a0929d-12ed-44e8-ad2f-c937e8c26ed0","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-KIT-2"
"cc3f066a-1952-4d6c-b6ee-88d600466f5e","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-KIT-3"
"5240583a-ce18-4432-b842-49b54deaaa76","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-KIT-4"
"1fd5269e-6302-4789-bc54-74eb7eb4a376","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-KIT-5"
"9f40dff1-a835-4cb7-9e1f-689a9dd01f25","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-GRE-1"
"775f294a-a748-4de3-a0b0-0c2178acc0a6","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-AV1"
"6aec1b73-baf8-4bee-ba9b-f69025f09fef","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-AV2"
"aaa018e8-2481-4605-b194-908ad0e217a4","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-GAR-1"
"2af3bcb1-537f-4004-b9b5-5134011f7e49","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-GAR-2"
"79ed07c8-6268-4ba6-80e4-795d0af9a12e","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","FCU's","Fan Coil Unit","FCU-GF-GAR-3"
"660348df-aadc-459c-9fdd-3c66688e20bb","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-in","Ground Floor","Condenser"
"cb500b1c-0810-470a-aac5-55d167aebe6d","","checklist-flat","not-started","Condenser","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","Condenser","CU-GF-GAR-1"
"4c28702e-248b-44be-ae76-ddab1d8478a7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-in","Ground Floor","Branch Controller"
"5eb1fd0f-a405-477a-840b-ae6d141652ac","","checklist-flat","not-started","Pipework","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","Branch Controller","BS-GF-1"
"ec14e752-9e61-4f13-905a-316aab498e6d","","checklist-flat","not-started","Pipework","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","Branch Controller","BS-GF-2"
"8ea7b852-153f-4f78-905c-3dc7d845ac8e","","checklist-flat","not-started","Pipework","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","Branch Controller","BS-GF-3"
"052a51d1-2022-4399-9d12-71335f3a8f8e","","checklist-flat","not-started","Pipework","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","Branch Controller","BS-GF-4"
"ff889fed-36a9-4fe8-8478-17645395cfcb","","checklist-flat","not-started","Pipework","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","Branch Controller","BS-GF-5"
"b2f6579d-6fce-46d2-9b06-e5133447f759","","checklist-flat","not-started","Pipework","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","Branch Controller","BS-GF-6"
"7b8e58ef-7cd9-4c6a-b4e2-a30baafdceff","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-in","Ground Floor","Fans"
"cdd333aa-217f-4b64-a18c-24a71f582827","","checklist-flat","not-started","Fan Installation","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","Fans","EF-GF-1"
"3df84106-5d94-4f7a-ad82-728ae9ad3cb7","","checklist-flat","not-started","Fan Installation","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","Fans","EF-GF-2"
"26b1caed-7c7f-4a31-ab9a-24ea25bdb9cb","","checklist-flat","not-started","Fan Installation","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","Fans","SF-GF-1"
"6b95395f-65d3-4470-adcb-ad1fa8595c7c","","checklist-flat","not-started","Fan Installation","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Ground Floor","Fans","SF-GF-2"
"e7bec832-7a57-469c-b993-81c588be4d7e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-in","Level 1"
"af3694c2-bd7e-4f7e-b7ac-ac71221e54f9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-in","Level 1","General"
"82b0f1fe-d1b4-4ca9-9056-1d47c76c91c8","","checklist-flat","not-started","Ductwork","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","General","Ductwork"
"f44d4daa-1862-4208-bb46-7edff8065542","","checklist-flat","not-started","Insulation","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","General","Insulation"
"1cec836b-1366-4eaf-9393-0d778aa440a5","","checklist-flat","not-started","Fire Dampers","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","General","Fire Dampers"
"67ce50ab-7b04-42b0-9bf0-485baeca87d5","","checklist-flat","not-started","Access Panel","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","General","Access Panel"
"753905e6-5926-468e-904f-becc30e8e279","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-in","Level 1","FCU's"
"7b8a6856-2bee-45d3-bae8-cd791f43137d","","checklist-flat","not-started","Pipework","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Pipework"
"4fce00e2-a48e-46d2-92fa-74d12d4ca29f","","checklist-flat","not-started","Electrical Wiring","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Electrical Wiring"
"a7b16d07-3f92-4c28-8a7b-40ac2aa73be4","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-in","Level 1","FCU's","Fan Coil Unit"
"dfca8a77-f251-4c77-850c-7159a486992a","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Fan Coil Unit","FCU-L1-CAFE-1"
"87916cd4-68a7-4f5b-87b4-2cd8b52ab7bc","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Fan Coil Unit","FCU-L1-CAFE-2"
"6bcea817-98db-4215-a572-0793cf8f463d","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Fan Coil Unit","FCU-L1-CAFE-3"
"95408310-3e0b-43e0-9b8a-7adb70894a4d","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Fan Coil Unit","FCU-L1-COMMS-4"
"a288484b-5e0e-498f-8874-6f4d28a70c81","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Fan Coil Unit","FCU-L1-COMMS-5"
"bf2bcafe-18fe-47ff-a85a-fd8b924d077a","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Fan Coil Unit","FCU-L1-COMMS-6"
"812f7da2-72b5-418c-b67d-20daa228c945","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Fan Coil Unit","FCU-L1-LOB-1"
"cb8908ca-5620-4064-852f-351ae542c54a","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Fan Coil Unit","FCU-L1-LOB-2"
"833c2a27-6c6b-4d6f-b81e-136155ed0994","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Fan Coil Unit","FCU-L1-LOB-3"
"8d2a0605-3292-448c-9d64-bce8921a73ce","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Fan Coil Unit","FCU-L1-LOB-4"
"89a0dcb5-0de7-4c34-a7a5-9f9efe441809","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Fan Coil Unit","FCU-L1-KIT-1"
"3021b353-bdd7-45c7-b5c7-6be7b74fbffb","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Fan Coil Unit","FCU-L1-KIT-2"
"afbc3537-422d-4528-855c-0249f7100b3f","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Fan Coil Unit","FCU-L1-KIT-3"
"e4181d81-b3dc-4250-b889-cd87a442e301","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Fan Coil Unit","FCU-L1-BAR-1"
"ba86f9d2-5425-4ebe-9e36-005e823b3216","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Fan Coil Unit","FCU-L1-BAR-2"
"6eebd2ad-e04b-4798-a305-a6b8f543ffde","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Fan Coil Unit","FCU-L1-BAR-3"
"96320192-c053-434b-b0b7-4fcb29dc9324","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Fan Coil Unit","FCU-L1-BAR-4"
"bfdaf45e-d177-4307-a422-0e1bc3d3c476","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Fan Coil Unit","FCU-L1-COMM-1"
"6baa311f-a9ce-427e-8715-5f70ed235244","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Fan Coil Unit","FCU-L1-COMM-2"
"564e52b3-2289-41dc-9268-09d3b4f41644","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Fan Coil Unit","FCU-L1-COMM-3"
"a1a58da1-3f9c-4789-93b0-eb3ebf91c712","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Fan Coil Unit","FCU-L1-COMM-4"
"eea483c5-0f75-45c6-a3ee-c35928f0ab18","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Fan Coil Unit","FCU-L1-COMM-5"
"38ccdf2a-5327-4e9a-a0b1-2db4cbbea3d6","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","FCU's","Fan Coil Unit","FCU-L1-COMM-6"
"20ba5856-5ec4-4d29-a4fd-f5e580c28a91","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-in","Level 1","Temperzone"
"d9cefba7-72c1-45e2-8e35-07fc512bb388","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","Temperzone","FCU-L1-PRE-1"
"eeaf852c-2c89-4ed7-8ff6-7bcbd5a996d0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-in","Level 1","PAC Unit"
"e4c49115-7441-4ce2-879d-8cbaaf18aa30","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","PAC Unit","PAC-L1-PRE-1"
"fe0bbe67-3e00-497d-a129-7e8964e00509","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","PAC Unit","PAC-L1-PRE-2"
"e5a1e403-d6a4-490d-8ab9-a71db95419f6","","checklist-flat","not-started","Fan Coil Unit","checklist-flat","FALSE","FALSE","Site QA","Rough-in","Level 1","PAC Unit","PAC-L1-CON-1"
