Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6
66bf8b8b-c3e0-4a55-af52-05b84a7f8980,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 14,1401,Joinery,
07ce7b91-9ccb-4074-8a44-5e83bd1bd1f9,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 14,1402,Joinery,
b40ce3e8-29b3-4cc9-99a5-bd77bb2d6901,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 14,1403,Joinery,
b6c291a6-ad34-40bd-8502-146f3ea93e2a,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 14,1405,Joinery,
9ad04e0d-5344-4d0a-9c2e-5bdc6af60063,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 15,1501,Joinery,
fd0ae83c-058c-42b9-bd1f-26153095d6e2,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 15,1502,Joinery,
d1b84c8d-32b8-4cb1-8581-fcefb4d60b6e,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 15,1503,Joinery,
0aea1ea0-9b0a-4c57-a208-4a2d33ea9327,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 15,1505,Joinery,
263f5fab-7c11-496a-a82a-44d6a15b2127,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 15,1506,Joinery,
2262255c-6be7-4182-af89-25bc83eb5703,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 16,1601,Joinery,
cc2a9129-2cf9-4c2e-8de1-486fc7e1c542,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 16,1602,Joinery,
43cb22f4-3ab5-46c0-af53-f74a40ff58ef,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 16,1603,Joinery,
335f11ef-f30b-4a44-9fdd-b7e3dc6cabbd,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 16,1605,Joinery,
4e85a7fe-84c2-42d0-b5c5-0f3ced8c2a38,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 16,1606,Joinery,
99c17454-65f3-4570-81a8-67512b618ba5,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 16,1607,Joinery,
97469524-0ab0-4624-8b71-d5e6dbea8ab2,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 17,1701,Joinery,
eecd2fc5-6acb-4554-915f-31ed1597d222,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 17,1702,Joinery,
69fa81c8-5c7c-4155-96e3-4f06dcfa21a3,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 17,1703,Joinery,
eed4b6c3-629d-44f5-84e3-970218abd8f6,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 17,1705,Joinery,
323b5f63-997e-4c10-90d3-3eab461cf4df,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 17,1706,Joinery,
f84e75b8-07d8-4fb8-8aba-3a89bd48a098,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 17,1707,Joinery,
a4f2dc7a-55ba-4ac5-84fe-385676261282,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 18,1801,Joinery,
03c51a74-4185-4414-912c-b5cac7939436,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 18,1802,Joinery,
81b2c283-0784-48a4-a492-bd7c48c9a4f2,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 18,1803,Joinery,
8fb67ca5-214e-45fc-8b26-1f25d6ca21b8,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 18,1805,Joinery,
549b80c5-a06a-4acf-bf3a-3d54e0363949,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 18,1806,Joinery,
4a34e0db-096a-4117-9063-8728b172fb94,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 18,1807,Joinery,
75958b4b-9ab5-4c31-bd7c-600419727c04,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 19,1901,Joinery,
e1192062-8590-4371-b6ef-5bab1e17fcc4,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 19,1902,Joinery,
9a401a7b-717e-4d4a-9460-1240a7f753da,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 19,1903,Joinery,
0026854a-da55-4943-ba60-b9dabcb1133f,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 19,1905,Joinery,
76deffec-e51d-4099-b3a6-2e083b43ee95,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 19,1906,Joinery,
4c53e9d0-cc18-4ac6-bfad-5ca7c52417fb,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 19,1907,Joinery,
9535cf91-95b2-4cd7-9e3f-9091d81fbce9,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 20,2001,Joinery,
80bc2661-e0e1-41ba-abcf-2471e6cbe964,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 20,2002,Joinery,
25371530-97dc-4678-8d93-585ed07ae983,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 20,2003,Joinery,
8f19f5d3-c820-434d-98c4-77b96ee4bac7,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 20,2005,Joinery,
f86b24b7-a061-4d1d-ae3d-6083c7f89d4d,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 20,2006,Joinery,
2754138c-483b-4070-a722-07d8167975e2,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 20,2007,Joinery,
619c7b3e-68b4-4125-b5ad-d299244730b9,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 21,2101,Joinery,
c306ca84-7d71-4505-afae-a4c480f156f9,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 21,2102,Joinery,
4446ea87-57f5-4296-9f24-490ac2b7401a,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 21,2103,Joinery,
ba796eee-b9cf-4fcc-8a52-89a8ba175718,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 21,2105,Joinery,
b1927a7f-f334-4c02-b1a2-faf7e06bbe6a,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 21,2106,Joinery,
c1fe2368-d860-4907-8543-8df02c452d2c,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 21,2107,Joinery,
ba93859b-161f-465c-b1c6-f4d6f8db3566,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 22,2201,Joinery,
e5ead069-e8a0-478f-a413-e85fdc9af311,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 22,2202,Joinery,
d3ef1e47-e8d6-460d-b3cc-d9854e66add7,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 22,2205,Joinery,
dbddd7cf-ffab-42fe-81cd-327b8cecbe37,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 22,2206,Joinery,
7063fdec-d405-4347-9181-2a39f8eaa12a,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 22,2207,Joinery,
414b522c-02b6-4868-9f45-a5c02cc79187,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Fit Out & Façade,Level 23,2301,Joinery,
