Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,,,,
f0caa124-6922-577d-b86e-8d7841236251,,checkpoint-status,not-applicable,,,TRUE,TRUE,Aotea Station,L0 Wellesley East,CRL-AOT-MEC-AES-DRG-138001 (Piping),CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
b5fb5f8c-9083-5c5b-b06d-e8f12b0aa6f9,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,L0 Wellesley East,CRL-AOT-MEC-AES-DRG-138001 (Piping),Condensate Drain Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
70da5a17-c922-5fc3-9aaa-dbb10263fe20,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,B2 Upper Floor,CRL-AOT-MEC-AES-DRG-138201/202 B2 (Piping) Zone 11,CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
5bf74ec1-11cd-5f4c-b66b-9c1028aa2e14,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,B2 Upper Floor,CRL-AOT-MEC-AES-DRG-138201/202 B2 (Piping) Zone 11,Condensate Drain Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
8e1a33e8-98b1-51b1-8262-d68855685120,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Beresford Square,L0,CRL-KRD-MEC-AES-DRG-131002 - Zone 1 & 2,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
2d0fad8f-297c-5c7b-900e-0e46883bd01d,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Beresford Square,B1,CRL-KRD-MEC-AES-DRG-131102 - Zone 1,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
064ec408-ac9e-57fd-a567-5e1290e04695,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Beresford Square,B1,CRL-KRD-MEC-AES-DRG-131103- Zone 2,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
3145210d-b693-54a4-a40f-a0c060923653,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Beresford Square,B2,CRL-KRD-MEC-AES-DRG-131202 - Zone 1,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
70ffd697-4c67-5675-8a1c-ae6d17619fbc,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Beresford Square,B3,CRL-KRD-MEC-AES-DRG-131302 - Zone 1,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
c8bdcf10-f587-5fd6-a7ee-bf1c58e7594c,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Beresford Square,B3,CRL-KRD-MEC-AES-DRG-131303 - Zone 2,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
c02ed409-a37b-5f62-9e4b-e6eff5cadd1e,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Beresford Square,B4,CRL-KRD-MEC-AES-DRG-131403 - Zone 1,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
f6522c0f-b3da-59b9-a159-c4638e04c494,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Beresford Square,B4,CRL-KRD-MEC-AES-DRG-131404 - Zone 2,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
e0fb7527-d7d8-5393-88bb-f9b22d41f7a8,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Beresford Square,B6 Platform,CRL-KRD-MEC-AES-DRG-131603 - Zone 8,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
595e0820-6504-57a1-9b24-0b7b85700740,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Beresford Square,B7 Underplatform,CRL-KRD-MEC-AES-DRG-131804 - Zone 8,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
10243a98-b4cc-5fd3-afcf-a1ca64b43106,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,Roof,CRL-KRD-MEC-AES-DRG-132911 - Zone 3,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
32287e69-8182-5da2-9035-f68d7cfffa6d,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,L2,CRL-KRD-MEC-AES-DRG-132901 - Zone 3,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
aa85cf21-27bf-53b7-ac8f-eeb86767d057,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,L2,CRL-KRD-MEC-AES-DRG-132807 - Zone 3 - Sections,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
01bb9f27-a50f-568f-885a-90bf1598cc69,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,L2,CRL-KRD-MEC-AES-DRG-132902 - Zone 3 - CALLOUT SHEET 1,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
aa6169be-6c80-5844-9905-dd5d461beb42,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,L2,CRL-KRD-MEC-AES-DRG-132903 - Zone 3 - CALLOUT SHEET 2,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
1d60f876-7a3a-53e4-a7bd-a9eb60a110c2,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,L2,CRL-KRD-MEC-AES-DRG-132904 - Zone 3 - PUMPROOM CALLOUT SHEET 1,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
b6fd540d-9eff-5614-a590-7196363a286f,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,L2,CRL-KRD-MEC-AES-DRG-132901 - Zone 3 - CHILLER CALLOUT SHEET 1,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
4506034e-8a38-5157-81ef-6fe42bfe1e90,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,L1,CRL-KRD-MEC-AES-DRG-132801 - Zone 3,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
59a1f0a9-9b2b-5c08-9bda-b28e50795d8e,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,L1,CRL-KRD-MEC-AES-DRG-132803 - Zone 3 - Sheet 1,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
f126463b-d4b9-5ee8-a06e-d0535c28fd69,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,B2,CRL-KRD-MEC-AES-DRG-132201/202/203 - Zone 3,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
9639005c-3f80-5738-9ff3-cccf8a325deb,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,B4,CRL-KRD-MEC-AES-DRG-132401 - Zone 3,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
486a205e-5708-5770-af13-d6a5fe0b20d8,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,B4,CRL-KRD-MEC-AES-DRG-132402 Zone 3 - Sheet 1,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
7f194723-2124-5bfa-8b46-c098b797816c,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,B4,CRL-KRD-MEC-AES-DRG-132403 - Zone 3 - Sheet 2,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
8f4dee7d-8e49-5c08-843a-b4b0c3717658,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,B6 Platform,CRL-KRD-MEC-AES-DRG-132601 - Zone 3,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
3181b3c6-1175-5890-b16a-4c9e19875d95,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,B6 Platform,CRL-KRD-MEC-AES-DRG-132602 - Zone 3 - Sheet 1,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
b26dcca1-1e02-5a7d-8fc3-25de1e08e5bb,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,B6 Platform,CRL-KRD-MEC-AES-DRG-132403 - Zone 3 - Sheet 2,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
661b5905-a582-5f04-93f7-ae71ac25ea56,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,B7 Underplatform,CRL-KRD-MEC-AES-DRG-132701 - Zone 3,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
18d47f6b-14f9-59e5-a64a-a5aadf129df9,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,B7 Underplatform,CRL-KRD-MEC-AES-DRG-132701 - Zone 3,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
90bb6144-44fe-58c3-9692-ecc146211564,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Platform,B6,CRL-KRD-MEC-AES-DRG-133604 - Zone 4,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
9902338c-d0b7-5e25-8c85-8bef3ccf67c0,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Platform,B6,CRL-KRD-MEC-AES-DRG-133605 - Zone 5,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
873846f3-c93c-53cb-9453-e5a03cd43cfd,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Platform,B6,CRL-KRD-MEC-AES-DRG-133607 - Zone 6,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
f3a16ba5-803a-52ba-a710-34324fd9a0ba,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Platform,B6,CRL-KRD-MEC-AES-DRG-133608 - Zone 7,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
6f6c552b-9556-51b6-8d9d-7d4fbae9066a,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Platform,B6,CRL-KRD-MEC-AES-DRG-133604 - Zone 9,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
08975fc0-6f4c-5260-abf6-a534ae01cc5d,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Platform,B6,CRL-KRD-MEC-AES-DRG-133605 - Zone 10,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
0d54f5a5-5497-5d21-b09b-4ba8f3109ede,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Platform,B6,CRL-KRD-MEC-AES-DRG-133607 - Zone 11,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
dc065917-5a06-5344-a73b-00777f54778d,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Platform,B6,CRL-KRD-MEC-AES-DRG-133608 - Zone 12,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
15671424-4dcd-5e2e-8b54-bcbd7541e38a,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Underplatform,B7,CRL-KRD-MEC-AES-DRG-133704 - Zone 4,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
57ccc4ef-2995-51b3-ad3b-21dc4c84163b,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Underplatform,B7,CRL-KRD-MEC-AES-DRG-133705 - Zone 5,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
0fff672d-9cfa-5428-ae35-e18dfd418948,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Underplatform,B7,CRL-KRD-MEC-AES-DRG-133707 - Zone 6,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
25a04208-6051-50f1-91ca-c4445b120529,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Underplatform,B7,CRL-KRD-MEC-AES-DRG-133704 - Zone 9,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
ec53cee6-fd67-5b3c-a066-499f51178090,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Underplatform,B7,CRL-KRD-MEC-AES-DRG-133705 - Zone 10,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
5bd30663-3716-5240-bd39-ea62cc8f980d,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Underplatform,B7,CRL-KRD-MEC-AES-DRG-133707 - Zone 11,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,,
f625fbba-b41a-55b4-b13a-b449aa0ccdef,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,Underplatform,PIPING,CRL-ITR-006 - Chilled Water Pipe Systems (VICTAULIC),Steel is primed and weld painted after works are completed (PA10),,,,,
abec0a2c-3fd5-57e9-b817-0c98b626e090,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Underplatform,PIPING,PIPING - Drawing No. 133301 Zone 3,CRL-ITR-006 - Chilled Water Pipe Systems (VICTAULIC),Steel is primed and weld painted after works are completed (PA10),,,,,
86d4fa0b-90a9-5938-b84f-d901e23a55ea,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Underplatform,PIPING,PIPING - Drawing No. 133305 Zone 4,CRL-ITR-006 - Chilled Water Pipe Systems (VICTAULIC),Steel is primed and weld painted after works are completed (PA10),,,,,
7eea783b-776e-5d9c-aec0-54c863f8bad8,,checkpoint-status,pass,,,TRUE,TRUE,Aotea Station,B1,Piping,"CRL-AOT-MEC-AES-DRG-131101	MECHANICAL PIPEWORK_B1 - ZONE 3 ",CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
d25695d0-00e1-5b0d-9a53-3d4e486995c1,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,B1,Piping,"CRL-AOT-MEC-AES-DRG-131101	MECHANICAL PIPEWORK_B1 - ZONE 3 ",Condensate Drain Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
7e64f154-dc61-51c5-aa3f-4045fa7e63fa,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,B1,Piping,"CRL-AOT-MEC-AES-DRG-134101	MECHANICAL PIPEWORK_B1  - ZONE 5 ",CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
d47c11b6-4285-58ab-be82-ea525ef8636c,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,B1,Piping,"CRL-AOT-MEC-AES-DRG-134101	MECHANICAL PIPEWORK_B1  - ZONE 5 ",Condensate Drain Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
d1842598-9305-5367-a6cb-2cf4bd911b93,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,B1,Piping,"CRL-AOT-MEC-AES-DRG-137101 	MECHANICAL PIPEWORK_B1 - ZONE 10 ",CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
766605c9-3da2-5301-bd42-4be459489514,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,B1,Piping,"CRL-AOT-MEC-AES-DRG-137101 	MECHANICAL PIPEWORK_B1 - ZONE 10 ",Condensate Drain Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
3a4bc703-e1ba-5aab-bf8c-85d81cc18317,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,B1,Piping,"CRL-AOT-MEC-AES-DRG-138101/102	MECHANICAL PIPEWORK_B1 - ZONE 11 ",CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
731375a6-b2c9-5fc9-b708-042df0f78b20,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,B1,Piping,"CRL-AOT-MEC-AES-DRG-138101/102	MECHANICAL PIPEWORK_B1 - ZONE 11 ",Condensate Drain Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
067bbe85-df0a-58fe-89b2-705255896888,,checkpoint-status,pass,,,TRUE,TRUE,Aotea Station,B3,Piping,CRL-AOT-MEC-AES-DRG-131301-MECHANICAL PIPEWORK_B3 PLATFORM - ZONE 3 ,CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
d0da3f75-1938-5cc1-b7fe-3d56e6d49a88,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,B3,Piping,CRL-AOT-MEC-AES-DRG-131301-MECHANICAL PIPEWORK_B3 PLATFORM - ZONE 3 ,Condensate Drain Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
d86e39cd-20cc-55e5-8aec-1e58918befa3,,checkpoint-status,not-applicable,,,TRUE,TRUE,Aotea Station,B3,Piping,"CRL-AOT-MEC-AES-DRG-133301	MECHANICAL PIPEWORK_B3 PLATFORM - ZONE 4 ",CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Partial Inspection - Track,Steel is primed and weld painted after works are completed (PA10),,,,
2a36496f-b164-5e20-8b52-e403d8d86e46,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,B3,Piping,"CRL-AOT-MEC-AES-DRG-133301	MECHANICAL PIPEWORK_B3 PLATFORM - ZONE 4 ",Condensate Drain Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
24e15200-08f9-5ab4-a788-74bec47095ae,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,B3,Piping,"CRL-AOT-MEC-AES-DRG-136301/302	MECHANICAL PIPEWORK_B3 PLATFORM - ZONE 7",CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
1cf7eee1-9938-553a-b2ec-c84442bb56d9,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,B3,Piping,"CRL-AOT-MEC-AES-DRG-136301/302	MECHANICAL PIPEWORK_B3 PLATFORM - ZONE 7",Condensate Drain Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
be8fc48e-ed05-513a-9bc8-5e0aabcb12b0,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,B3,Piping,"CRL-AOT-MEC-AES-DRG-136303	MECHANICAL PIPEWORK_B3 PLATFORM - ZONE 8",CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
1f0c13bd-63a8-56ad-82e6-41dce151084b,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,B3,Piping,"CRL-AOT-MEC-AES-DRG-136304	MECHANICAL PIPEWORK_B3 PLATFORM - ZONE 9",CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
c2d260ba-3c1d-5fbd-9e21-9770c691bbe6,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,B3,Piping,"CRL-AOT-MEC-AES-DRG-136304	MECHANICAL PIPEWORK_B3 PLATFORM - ZONE 9",Condensate Drain Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
930d7cc2-5510-59bc-9cf8-d19e02a82f90,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,B3,Piping,"CRL-AOT-MEC-AES-DRG-137301	MECHANICAL PIPEWORK_B3 PLATFORM - ZONE 10",CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
6b5c71dc-4961-5329-8470-91e0b18e9a63,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,B3,Piping,"CRL-AOT-MEC-AES-DRG-137301	MECHANICAL PIPEWORK_B3 PLATFORM - ZONE 10",Condensate Drain Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
2755d297-3080-5710-839b-2836e7e2d0f5,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,B3,Piping,"CRL-AOT-MEC-AES-DRG-138301	MECHANICAL PIPEWORK_B3 PLATFORM - ZONE 11",CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
b1c470f6-0fef-5acf-88f7-6eea780463c1,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Beresford Square,L0,CRL-KRD-MEC-AES-DRG-131001 - Zone 1&2,CHW/HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
f6c1dab7-376f-5346-ad28-cf92e33a8ffa,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Beresford Square,B5 OTE,CRL-KRD-MEC-AES-DRG-131503 - Zone 8,CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
02806103-298d-5a92-b440-430f92e74b8a,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Beresford Square,B6 Platform,CRL-KRD-MEC-AES-DRG-131602 - Zone 8,CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
8a99b698-c45c-5a80-95bb-bb178c62637d,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Beresford Square,B6 Platform,CRL-KRD-MEC-AES-DRG-131602 - Zone 8,Condensate Drain Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
5aff78c3-4ed8-5578-ba59-2487fb3653b4,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,L0,CRL-KRD-MEC-AES-DRG-132001 - Zone 3,CRL-KRD-MEC-AES-DRG-132002 - Zone 3 - Sheet 1,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
84148d66-bc1c-52f5-9dc5-995406c0226d,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,L0,CRL-KRD-MEC-AES-DRG-132001 - Zone 3,CRL-KRD-MEC-AES-DRG-132003 - Zone 3 - Sheet 2,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
