resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Cons st,,,,,,,,
Flush Boxes,checklist,,,,Flush Boxes,,,,,,,
,step,,,,Cabling,,,,,,,
Lighting Circuits First Fix,checklist,,,,,Lighting,,,,,,
Power Circuit First Fix,checklist,,,,,Power,,,,,,
QA - Distribution Board - First Fix,checklist,,,,Distribution Board,,,,,,,
,step,,,Storage (1),,,,,,,,
Flush Boxes,checklist,,,,Flush Boxes,,,,,,,
,step,,,,Cabling,,,,,,,
Lighting Circuits First Fix,checklist,,,,,Lighting,,,,,,
Power Circuit First Fix,checklist,,,,,Power,,,,,,
QA - Distribution Board - First Fix,checklist,,,,Distribution Board,,,,,,,
,step,,,Storage (2),,,,,,,,
Flush Boxes,checklist,,,,Flush Boxes,,,,,,,
,step,,,,Cabling,,,,,,,
Lighting Circuits First Fix,checklist,,,,,Lighting,,,,,,
Power Circuit First Fix,checklist,,,,,Power,,,,,,
QA - Distribution Board - First Fix,checklist,,,,Distribution Board,,,,,,,
,step,,,Cons,,,,,,,,
Flush Boxes,checklist,,,,Flush Boxes,,,,,,,
,step,,,,Cabling,,,,,,,
Lighting Circuits First Fix,checklist,,,,,Lighting,,,,,,
Power Circuit First Fix,checklist,,,,,Power,,,,,,
QA - Distribution Board - First Fix,checklist,,,,Distribution Board,,,,,,,
,step,,,Linen,,,,,,,,
Flush Boxes,checklist,,,,Flush Boxes,,,,,,,
,step,,,,Cabling,,,,,,,
Lighting Circuits First Fix,checklist,,,,,Lighting,,,,,,
Power Circuit First Fix,checklist,,,,,Power,,,,,,
QA - Distribution Board - First Fix,checklist,,,,Distribution Board,,,,,,,
,step,,,Equipment st,,,,,,,,
Flush Boxes,checklist,,,,Flush Boxes,,,,,,,
,step,,,,Cabling,,,,,,,
Lighting Circuits First Fix,checklist,,,,,Lighting,,,,,,
Power Circuit First Fix,checklist,,,,,Power,,,,,,
QA - Distribution Board - First Fix,checklist,,,,Distribution Board,,,,,,,
,step,,,Civil defence st (1),,,,,,,,
Flush Boxes,checklist,,,,Flush Boxes,,,,,,,
,step,,,,Cabling,,,,,,,
Lighting Circuits First Fix,checklist,,,,,Lighting,,,,,,
Power Circuit First Fix,checklist,,,,,Power,,,,,,
QA - Distribution Board - First Fix,checklist,,,,Distribution Board,,,,,,,
,step,,,Civil defence st (2),,,,,,,,
Flush Boxes,checklist,,,,Flush Boxes,,,,,,,
,step,,,,Cabling,,,,,,,
Lighting Circuits First Fix,checklist,,,,,Lighting,,,,,,
Power Circuit First Fix,checklist,,,,,Power,,,,,,
QA - Distribution Board - First Fix,checklist,,,,Distribution Board,,,,,,,
