Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Columns,,,,,,
,Scope,,,Columns,,
,Rows,,,,,
,,Site QA,dynamic,Site QA,,
,Columns,,,,,
,,Survey points given for 2 points,,Survey points given for 2 points,Columns,
,,Datum RL supplied by surveyor/pour height marked,,"Datum RL supplied by surveyor, pour height marked",Columns,
,,Blockouts/couplers/cast-in elements installed,,"Blockouts, couplers, cast-in elements installed",Columns,
,,Column box cleaned & oiled,,Column box cleaned & oiled,Columns,
,,Placement of column box over cage,,Placement of column box over cage,Columns,
,,Bracing props secured,,Bracing props secured,Columns,
,,Column plumbed,,Column plumbed,Columns,
,,Correct class of finish,,Correct class of finish,Columns,
,,,,,,
Walls,,,,,,
,Scope,,,Walls,,
,Rows,,,,,
,,Site QA,dynamic,Site QA,,
,Columns,,,,,
,,Survey points given for 2 points,,Survey points given for 2 points,Walls,
,,Land shutter bracing props secured plumb shutter,,Land shutter bracing props secured plumb shutter,Walls,
,,Datum RL supplied by surveyor/pour height marked,,Datum RL supplied by surveyor pour height marked,Walls,
,,Blockouts steps penetrations marked & installed,,Blockouts steps penetrations marked & installed,Walls,
,,Steel tied & clear from Z bar holes,,Steel tied & clear from Z bar holes,Walls,
,,Couplers & rebate boards installed,,Couplers & rebate boards installed,Walls,
,,Base of walls cleaned,,Base of walls cleaned,Walls,
,,Closing shutter installed,,Closing shutter installed,Walls,
,,Z bars secured wall straight & plumbed,,Z bars secured wall straight & plumbed,Walls,
,,Correct Class of Finish,,Correct Class of Finish,Walls,
,,,,,,
Slab,,,,,,
,Scope,,,Slab,,
,Rows,,,,,
,,Site QA,dynamic,Site QA,,
,Columns,,,,,
,,Materials used complies with design doc.,,Materials used complies with design documentation,Slab,
,,Datum point used & soffit RLs checked,,Datum point used & soffit RLs checked,Slab,
,,Grids marked by builder,,Grids marked by builder,Slab,
,,Surveyor points given for outside of building,,Surveyor points given for outside of building,Slab,
,,Fillet & drip mould installed,,Fillet & drip mould installed,Slab,
,,Check set down position & RL,,Check set down position & RL,Slab,
,,Check penetrations installed,,Check penetrations installed,Slab,
,,Prop drop head wedges are secure,,Prop drop head wedges are secure,Slab,
,,Column blockouts installed,,Column blockouts installed,Slab,
,,Check back propping as per design,,check back propping as per design,Slab,
,,Blow off deck,,Blow off deck,Slab,
,,Engage external consultant (eng. inspection),,Engage external consultant (engineer inspection),Slab,
,,Correct Class of Finish,,Correct Class of Finish,Slab,
,,,,,,
Stairs,,,,,,
,Scope,,,Stairs,,
,Rows,,,,,
,,Site QA,dynamic,Site QA,,
,Columns,,,,,
,,Land stringers & backdrops secured,,Land stringers & backdrops secured,Phase 1,Stairs
,,Datum RL supplied by surveyor pour height marked,,Datum RL supplied by surveyor pour height marked,Phase 1,Stairs
,,Couplers & rebate boards installed,,Couplers & rebate boards installed,Phase 1,Stairs
,,Base of stairs cleaned,,Base of stairs cleaned,Phase 1,Stairs
,,Riser heights confirmed,,Riser heights confirmed,Phase 1,Stairs
,,Going lengths confirmed,,Going lengths confirmed,Phase 1,Stairs
,,Correct Class of Finish,,Correct Class of Finish,Phase 1,Stairs
,,Datum RL supplied by surveyor pour height marked,,Datum RL supplied by surveyor pour height marked,Phase 2,Stairs
,,Couplers & rebate boards installed,,Couplers & rebate boards installed,Phase 2,Stairs
,,Base of stairs cleaned,,Base of stairs cleaned,Phase 2,Stairs
,,Riser heights confirmed,,Riser heights confirmed,Phase 2,Stairs
,,Going lengths confirmed,,Going lengths confirmed,Phase 2,Stairs
,,Correct Class of Finish,,Correct Class of Finish,Phase 2,Stairs
